code_amc,solo_dominante,pct_dominante,area_mapeada_km2,pct_solo_agua_dunas,pct_solo_argissolos,pct_solo_gleissolos,pct_solo_latossolos,pct_solo_luvissolos,pct_solo_neossolos,pct_solo_plintossolos,pct_solo_nitossolos,pct_solo_vertissolos,pct_solo_dunas,pct_solo_chernossolos,pct_solo_planossolos,pct_solo_cambissolos,pct_solo_espodossolos
4019,PLINTOSSOLOS,59.61322103620357,2666.0699782719344,0,1.4652567366899616,0,20.17430757351881,0,18.74721465358765,59.61322103620357,0,0,0,0,0,0,0
4020,NEOSSOLOS,59.915951759226566,6908.577491647119,0,0,0,14.277940105397613,25.806108135375823,59.915951759226566,0,0,0,0,0,0,0,0
4021,NEOSSOLOS,57.14184083841029,10215.696591744696,0,7.697359000420636,0.003675589871501482,1.6029850774801149,0,57.14184083841029,30.61767269175351,0,2.936466802063951,0,0,0,0,0
4022,ARGISSOLOS,44.5340276604033,1846.1298575711387,0,44.5340276604033,0,25.459448188895628,0,30.006524150701072,0,0,0,0,0,0,0,0
4023,ARGISSOLOS,58.09958124752749,1033.1626562240835,0,58.09958124752749,0,18.753080668898196,0,23.147338083574322,0,0,0,0,0,0,0,0
4024,PLINTOSSOLOS,51.72440637490127,3629.7478963062326,0,0,0,13.039900290407015,0,35.23569333469171,51.72440637490127,0,0,0,0,0,0,0
4025,LATOSSOLOS,63.28936873484077,12788.566211202882,0.0025405516820045373,4.408140145690288,0,63.28936873484077,0,32.29995056778694,0,0,0,0,0,0,0,0
4026,LATOSSOLOS,60.335660213318846,970.0367010612978,0,0,0,60.335660213318846,0,39.664339786681154,0,0,0,0,0,0,0,0
4027,LATOSSOLOS,72.93520167117607,8625.874665092491,0,0,0,72.93520167117607,0,27.06479832882392,0,0,0,0,0,0,0,0
4028,ARGISSOLOS,58.14655987143273,2316.776764236293,0,58.14655987143273,9.434182416061804,0,0,32.41925771250547,0,0,0,0,0,0,0,0
4029,NEOSSOLOS,57.215295381675766,4213.24309780215,0,0,0,12.765050911811219,0,57.215295381675766,30.019653706513033,0,0,0,0,0,0,0
4030,LATOSSOLOS,72.88550231872327,9175.660211584142,0,0,0,72.88550231872327,0,27.11449768127672,0,0,0,0,0,0,0,0
4031,NEOSSOLOS,64.66080338156647,5514.1882318323715,0,0.08480665798771088,0,35.25438996044583,0,64.66080338156647,0,0,0,0,0,0,0,0
4032,ARGISSOLOS,68.97455807092578,1269.9204163709933,0,68.97455807092578,0,20.396656997996946,0,10.628784931077263,0,0,0,0,0,0,0,0
4033,NEOSSOLOS,62.80791548091655,830.9339740936134,0,13.4387264974542,0,23.753358021629243,0,62.80791548091655,0,0,0,0,0,0,0,0
4034,LATOSSOLOS,48.24628440453643,9167.101063140228,0,4.368934086224377,0,48.24628440453643,7.441782089246696,39.94299941999249,0,0,0,0,0,0,0,0
4035,NEOSSOLOS,44.759702148439864,2449.3022421821934,0,21.802320494902084,0,33.437977356658045,0,44.759702148439864,0,0,0,0,0,0,0,0
4036,PLINTOSSOLOS,57.20551070445233,730.8240730611383,0,0,0,33.94672402500463,0,8.847765270543036,57.20551070445233,0,0,0,0,0,0,0
4037,LATOSSOLOS,61.21151776497782,4029.880813295485,0,11.359337392441097,0,61.21151776497782,0,27.42914484258108,0,0,0,0,0,0,0,0
4038,NEOSSOLOS,67.19868182140668,591.6805047101061,0,0,0,6.649440347220615,0,67.19868182140668,26.151877831372705,0,0,0,0,0,0,0
4039,LATOSSOLOS,78.98239097883362,4729.028169772605,0,5.372520273616677,0,78.98239097883362,0,15.645088747549686,0,0,0,0,0,0,0,0
4040,NEOSSOLOS,44.98355725002079,2325.214098319892,0,36.15478707906698,0,12.50268595480883,6.3589697161034,44.98355725002079,0,0,0,0,0,0,0,0
4041,NEOSSOLOS,81.33236193076627,1626.9204355480013,0,8.733059036591836,0,0,0,81.33236193076627,9.934579032641897,0,0,0,0,0,0,0
4042,LATOSSOLOS,60.47894376409012,1521.1588879664118,0,0,0,60.47894376409012,0,39.52105623590988,0,0,0,0,0,0,0,0
4043,LATOSSOLOS,67.31249800983069,1931.5751997425753,0,0,0,67.31249800983069,11.309531489690949,21.37797050047835,0,0,0,0,0,0,0,0
4044,LATOSSOLOS,47.09149143218695,3941.225593601057,0,0,0,47.09149143218695,28.08667170069699,24.821836867116062,0,0,0,0,0,0,0,0
