serie,code_amc,ano,value
area_plantada_ha,3010,1996,15284
area_plantada_ha,3010,1997,15075
area_plantada_ha,3010,1998,14867
area_plantada_ha,3010,1999,7530
area_plantada_ha,3010,2000,9287
area_plantada_ha,3010,2001,9955
area_plantada_ha,3010,2002,10245
area_plantada_ha,3010,2003,11096
area_plantada_ha,3010,2004,11859
area_plantada_ha,3010,2005,12018
area_plantada_ha,3010,2006,11281
area_plantada_ha,3010,2007,11197
area_plantada_ha,3010,2008,10035
area_plantada_ha,3010,2009,5868
area_plantada_ha,3010,2010,3027
area_plantada_ha,3010,2011,3236
area_plantada_ha,3010,2012,3279
area_plantada_ha,3010,2013,3715
area_plantada_ha,3010,2014,4146
area_plantada_ha,3010,2015,4774
area_plantada_ha,3010,2016,3930
area_plantada_ha,3010,2017,3885
area_plantada_ha,3010,2018,2004
area_plantada_ha,3010,2019,2050
area_plantada_ha,3010,2020,2327
area_plantada_ha,3010,2021,2196
area_plantada_ha,3010,2022,3113
area_plantada_ha,3010,2023,2748
area_plantada_ha,3010,2024,2608
area_plantada_ha,3011,1988,5135
area_plantada_ha,3011,1989,5562
area_plantada_ha,3011,1990,5783
area_plantada_ha,3011,1991,5072
area_plantada_ha,3011,1992,4456
area_plantada_ha,3011,1993,4933
area_plantada_ha,3011,1994,4984
area_plantada_ha,3011,1995,4975
area_plantada_ha,3011,1996,2984
area_plantada_ha,3011,1997,2843
area_plantada_ha,3011,1998,2431
area_plantada_ha,3011,1999,3081
area_plantada_ha,3011,2000,3124
area_plantada_ha,3011,2001,3430
area_plantada_ha,3011,2002,3441
area_plantada_ha,3011,2003,3636
area_plantada_ha,3011,2004,3621
area_plantada_ha,3011,2005,4449
area_plantada_ha,3011,2006,4633
area_plantada_ha,3011,2007,5047
area_plantada_ha,3011,2008,5092
area_plantada_ha,3011,2009,5183
area_plantada_ha,3011,2010,5165
area_plantada_ha,3011,2011,5443
area_plantada_ha,3011,2012,5297
area_plantada_ha,3011,2013,5376
area_plantada_ha,3011,2014,3843
area_plantada_ha,3011,2015,1802
area_plantada_ha,3011,2016,1750
area_plantada_ha,3011,2017,1717
area_plantada_ha,3011,2018,1381
area_plantada_ha,3011,2019,767
area_plantada_ha,3011,2020,775
area_plantada_ha,3011,2021,784
area_plantada_ha,3011,2022,794
area_plantada_ha,3011,2023,802
area_plantada_ha,3011,2024,808
area_plantada_ha,3012,1988,5927
area_plantada_ha,3012,1989,5248
area_plantada_ha,3012,1990,4540
area_plantada_ha,3012,1991,4909
area_plantada_ha,3012,1992,5687
area_plantada_ha,3012,1993,4005
area_plantada_ha,3012,1994,4538
area_plantada_ha,3012,1995,5008
area_plantada_ha,3012,1996,2303
area_plantada_ha,3012,1997,2770
area_plantada_ha,3012,1998,2562
area_plantada_ha,3012,1999,3319
area_plantada_ha,3012,2000,7576
area_plantada_ha,3012,2001,5756
area_plantada_ha,3012,2002,6428
area_plantada_ha,3012,2003,9281
area_plantada_ha,3012,2004,11697
area_plantada_ha,3012,2005,13670
area_plantada_ha,3012,2006,16387
area_plantada_ha,3012,2007,15695
area_plantada_ha,3012,2008,21285
area_plantada_ha,3012,2009,19243
area_plantada_ha,3012,2010,19565
area_plantada_ha,3012,2011,14032
area_plantada_ha,3012,2012,14890
area_plantada_ha,3012,2013,15292
area_plantada_ha,3012,2014,15353
area_plantada_ha,3012,2015,13033
