serie,code_amc,ano,value
IMPPIB,8002,2014,2070.6686421154045
IMPPIB,8002,2015,2003.8844720429113
IMPPIB,8002,2016,1407.0639488190857
IMPPIB,8002,2017,1529.79558860956
IMPPIB,8002,2018,2775.1769870896037
IMPPIB,8002,2019,3022.8558450322857
IMPPIB,8002,2020,2850.7050898460825
IMPPIB,8002,2021,3987.934672034064
IMPPIB,8003,1999,111691.2656525163
IMPPIB,8003,2000,120837.1475155752
IMPPIB,8003,2001,113314.08876647419
IMPPIB,8003,2002,124195.660452886
IMPPIB,8003,2003,122572.6736904513
IMPPIB,8003,2004,125865.4271403732
IMPPIB,8003,2005,143756.4622415635
IMPPIB,8003,2006,172182.4391104187
IMPPIB,8003,2007,190817.8713095731
IMPPIB,8003,2008,189983.7709814279
IMPPIB,8003,2009,214879.877314549
IMPPIB,8003,2010,235010
IMPPIB,8003,2011,261859.93945249752
IMPPIB,8003,2012,277164.84671784705
IMPPIB,8003,2013,301009.5751193885
IMPPIB,8003,2014,278761.2762737257
IMPPIB,8003,2015,247440.64214846096
IMPPIB,8003,2016,256886.86581192596
IMPPIB,8003,2017,268750.2055792794
IMPPIB,8003,2018,292039.5047705447
IMPPIB,8003,2019,306517.0208171576
IMPPIB,8003,2020,310684.1100482623
IMPPIB,8003,2021,319020.76954404777
IMPPIB,8004,1999,6192.6084566461
IMPPIB,8004,2000,8892.4968825613
IMPPIB,8004,2001,7354.0045395482
IMPPIB,8004,2002,8810.7056021828
IMPPIB,8004,2003,11639.9590864998
IMPPIB,8004,2004,16143.4253207625
IMPPIB,8004,2005,16165.9490602603
IMPPIB,8004,2006,14721.492234989
IMPPIB,8004,2007,9803.3652112724
IMPPIB,8004,2008,13045.9597634946
IMPPIB,8004,2009,10150.592935014622
IMPPIB,8004,2010,12861
IMPPIB,8004,2011,15425.79132328942
IMPPIB,8004,2012,14249.612770054588
IMPPIB,8004,2013,10518.150947915836
IMPPIB,8004,2014,7661.547743858421
IMPPIB,8004,2015,7510.109121609145
IMPPIB,8004,2016,9289.286475454406
IMPPIB,8004,2017,17773.77706670131
IMPPIB,8004,2018,15229.21559954679
IMPPIB,8004,2019,11934.661896715757
IMPPIB,8004,2020,13349.55325024738
IMPPIB,8004,2021,22345.131321658268
IMPPIB,8005,1999,2201.9697111418
IMPPIB,8005,2000,2191.4025188952
IMPPIB,8005,2001,2340.6612642891
IMPPIB,8005,2002,2165.1060779896
IMPPIB,8005,2003,1575.5959843786
IMPPIB,8005,2004,2128.3893800279
IMPPIB,8005,2005,3351.8520071311004
IMPPIB,8005,2006,3866.2763134523
IMPPIB,8005,2007,3135.3888187792
IMPPIB,8005,2008,3042.5795968207003
IMPPIB,8005,2009,3041.274640324291
IMPPIB,8005,2010,4099
IMPPIB,8005,2011,4950.212045932005
IMPPIB,8005,2012,3806.7958969757497
IMPPIB,8005,2013,4554.603598579393
IMPPIB,8005,2014,3844.052117585811
IMPPIB,8005,2015,4131.211519365674
IMPPIB,8005,2016,7212.947293991436
IMPPIB,8005,2017,4149.4175545445705
IMPPIB,8005,2018,4733.436502773848
IMPPIB,8005,2019,5392.819777066892
IMPPIB,8005,2020,5399.030687562989
IMPPIB,8005,2021,7237.847019769188
IMPPIB,8006,1999,1616.0074580507
IMPPIB,8006,2000,1604.3230340563
IMPPIB,8006,2001,1772.5308496332
IMPPIB,8006,2002,1441.1547529813
IMPPIB,8006,2003,1642.7583651617
IMPPIB,8006,2004,1667.1700702981
IMPPIB,8006,2005,2075.1341639071
IMPPIB,8006,2006,2827.9032594177
IMPPIB,8006,2007,3013.6934233017
IMPPIB,8006,2008,3256.9120375782
IMPPIB,8006,2009,3577.9701650874013
IMPPIB,8006,2010,6081
IMPPIB,8006,2011,6905.555036100596
IMPPIB,8006,2012,4969.104507173468
IMPPIB,8006,2013,4619.044278314753
IMPPIB,8006,2014,4469.60502407454
IMPPIB,8006,2015,4377.410877840487
IMPPIB,8006,2016,5347.223635976588
IMPPIB,8006,2017,5408.133364852516
IMPPIB,8006,2018,5924.554880435856
IMPPIB,8006,2019,5658.583869018615
IMPPIB,8006,2020,5351.53652649558
IMPPIB,8006,2021,6884.007094520232
IMPPIB,8007,1999,2903.2319915267
IMPPIB,8007,2000,2923.0717416203
IMPPIB,8007,2001,2811.5748362209
IMPPIB,8007,2002,2909.7722310591
IMPPIB,8007,2003,3645.9390219418
IMPPIB,8007,2004,3656.1669467726
IMPPIB,8007,2005,3894.3117014644
IMPPIB,8007,2006,3404.7262853682
IMPPIB,8007,2007,4384.6527865106
IMPPIB,8007,2008,5294.6148089971
IMPPIB,8007,2009,3197.404247528105
IMPPIB,8007,2010,2785
IMPPIB,8007,2011,2969.019384505283
IMPPIB,8007,2012,3762.3219840027687
IMPPIB,8007,2013,4882.37594488764
IMPPIB,8007,2014,4715.990249035903
IMPPIB,8007,2015,4743.6238511707115
IMPPIB,8007,2016,6349.5505246754865
IMPPIB,8007,2017,6314.996189780263
IMPPIB,8007,2018,5997.1697667829985
IMPPIB,8007,2019,5795.118064249627
IMPPIB,8007,2020,5294.015820313939
IMPPIB,8007,2021,6078.7645205697745
IMPPIB,8008,1999,211.6019171815
IMPPIB,8008,2000,172.4895750532
IMPPIB,8008,2001,191.1213000498
IMPPIB,8008,2002,301.210393762
IMPPIB,8008,2003,235.880075908
IMPPIB,8008,2004,327.7407459689
IMPPIB,8008,2005,494.7441847331
IMPPIB,8008,2006,746.2642425372
IMPPIB,8008,2007,367.8073760226
IMPPIB,8008,2008,435.4168380085
IMPPIB,8008,2009,488.9892558952782
IMPPIB,8008,2010,537
IMPPIB,8008,2011,531.7646658815432
IMPPIB,8008,2012,512.3052667464557
IMPPIB,8008,2013,498.0230310411704
IMPPIB,8008,2014,386.54448466992227
IMPPIB,8008,2015,386.1009437919778
IMPPIB,8008,2016,394.5869144118446
IMPPIB,8008,2017,441.8049659904409
IMPPIB,8008,2018,577.9910711663724
IMPPIB,8008,2019,718.0687304742121
IMPPIB,8008,2020,531.4068910542401
IMPPIB,8008,2021,512.5544035928132
IMPPIB,8009,1999,514.8926741965
IMPPIB,8009,2000,398.6455332253
IMPPIB,8009,2001,402.352617494
IMPPIB,8009,2002,827.4323777706
IMPPIB,8009,2003,397.6442541826
IMPPIB,8009,2004,527.4239108765
IMPPIB,8009,2005,775.0879071206
IMPPIB,8009,2006,931.9428572245
IMPPIB,8009,2007,651.1591525255
IMPPIB,8009,2008,554.7622940577
IMPPIB,8009,2009,558.3801924303066
IMPPIB,8009,2010,432
IMPPIB,8009,2011,492.9901589943474
IMPPIB,8009,2012,507.1736614034194
IMPPIB,8009,2013,432.78678735846114
IMPPIB,8009,2014,334.1691823577763
IMPPIB,8009,2015,437.5353501585823
IMPPIB,8009,2016,496.7227556020488
IMPPIB,8009,2017,579.4865689653013
IMPPIB,8009,2018,653.5339771242874
IMPPIB,8009,2019,889.4388109081985
IMPPIB,8009,2020,943.5506665392069
IMPPIB,8009,2021,1271.5830559078533
IMPPIB,8010,1999,5990.3208477649
IMPPIB,8010,2000,7551.9050789195
IMPPIB,8010,2001,7241.9132508083
IMPPIB,8010,2002,7853.1729336829
IMPPIB,8010,2003,8394.1403435384
IMPPIB,8010,2004,12225.2308173951
IMPPIB,8010,2005,13569.0786237855
IMPPIB,8010,2006,12431.5246926714
IMPPIB,8010,2007,10454.5889129464
IMPPIB,8010,2008,9352.9222989877
IMPPIB,8010,2009,11164.351148456051
IMPPIB,8010,2010,11824
IMPPIB,8010,2011,13264.574165600718
IMPPIB,8010,2012,15885.739606925988
IMPPIB,8010,2013,16666.269133037506
IMPPIB,8010,2014,21201.669912019534
IMPPIB,8010,2015,12184.467972206163
IMPPIB,8010,2016,3154.157778867671
IMPPIB,8010,2017,2846.0317130492253
IMPPIB,8010,2018,8447.336577076921
IMPPIB,8010,2019,8649.975043544988
IMPPIB,8010,2020,10678.798259556706
IMPPIB,8010,2021,9870.64013112025
IMPPIB,8011,1999,373.6856624391
IMPPIB,8011,2000,305.8710686209
IMPPIB,8011,2001,385.2733910211
IMPPIB,8011,2002,597.0103115227
IMPPIB,8011,2003,503.1941774618
IMPPIB,8011,2004,516.1214401051
IMPPIB,8011,2005,1198.4832221084
IMPPIB,8011,2006,1403.2126917714
IMPPIB,8011,2007,1209.5978831949
IMPPIB,8011,2008,793.3833944399
IMPPIB,8011,2009,822.9331379701023
IMPPIB,8011,2010,806
IMPPIB,8011,2011,1366.3397665011876
IMPPIB,8011,2012,1332.5068540750883
IMPPIB,8011,2013,947.5166612939838
IMPPIB,8011,2014,706.6977410568427
IMPPIB,8011,2015,937.477780041978
IMPPIB,8011,2016,1184.3951273423054
IMPPIB,8011,2017,1084.3191132064562
IMPPIB,8011,2018,1095.0793344286894
IMPPIB,8011,2019,992.8227282847674
IMPPIB,8011,2020,1202.1299879062155
IMPPIB,8011,2021,1024.1751926071329
IMPPIB,8012,1999,735.8351237356
IMPPIB,8012,2000,637.8879349654
IMPPIB,8012,2001,619.0510395529
IMPPIB,8012,2002,1334.6816006046
IMPPIB,8012,2003,715.1115950866
IMPPIB,8012,2004,870.4386001191
IMPPIB,8012,2005,1275.352775739
IMPPIB,8012,2006,1378.3305260931
IMPPIB,8012,2007,1212.384887603
IMPPIB,8012,2008,1331.2838319572
IMPPIB,8012,2009,1167.7193538785245
IMPPIB,8012,2010,893
IMPPIB,8012,2011,1162.3120040709425
IMPPIB,8012,2012,1829.417304792435
IMPPIB,8012,2013,1788.4277536430527
IMPPIB,8012,2014,1822.8080565255304
IMPPIB,8012,2015,1621.2124886753738
IMPPIB,8012,2016,1362.657061345084
IMPPIB,8012,2017,1471.6633562423967
IMPPIB,8012,2018,1675.9984252058337
IMPPIB,8012,2019,1754.155380704609
IMPPIB,8012,2020,1634.326853619644
IMPPIB,8012,2021,1899.438859944587
IMPPIB,8013,1999,1801.1802936306
IMPPIB,8013,2000,2030.9835344506
IMPPIB,8013,2001,2878.141684588
IMPPIB,8013,2002,2693.0720286306
IMPPIB,8013,2003,3593.8392641056
IMPPIB,8013,2004,4749.704946363
IMPPIB,8013,2005,5607.623868361
IMPPIB,8013,2006,5089.7406175702
IMPPIB,8013,2007,4203.3962464191
IMPPIB,8013,2008,4081.8910512808
IMPPIB,8013,2009,3482.557627351737
IMPPIB,8013,2010,3396
IMPPIB,8013,2011,3800.8248774901276
IMPPIB,8013,2012,6373.453836051064
IMPPIB,8013,2013,4084.425305695477
IMPPIB,8013,2014,4395.099312334727
IMPPIB,8013,2015,4153.156866082091
IMPPIB,8013,2016,3940.159687157503
IMPPIB,8013,2017,4181.849221023093
IMPPIB,8013,2018,2494.0871044555015
IMPPIB,8013,2019,2555.9426094891946
IMPPIB,8013,2020,2508.2194172599834
IMPPIB,8013,2021,2663.6023924413403
IMPPIB,8014,1999,625.4080030622
IMPPIB,8014,2000,596.6059281468999
IMPPIB,8014,2001,677.1095629586
IMPPIB,8014,2002,1432.0948653231999
IMPPIB,8014,2003,749.4512449909
IMPPIB,8014,2004,867.8208279716
IMPPIB,8014,2005,1509.2007748564001
IMPPIB,8014,2006,1783.6673366753
IMPPIB,8014,2007,1112.2185316265
IMPPIB,8014,2008,1063.4360565516
IMPPIB,8014,2009,1031.1059475751874
IMPPIB,8014,2010,2182
IMPPIB,8014,2011,1296.1763730862617
IMPPIB,8014,2012,1229.01947965719
IMPPIB,8014,2013,1306.3160015488847
IMPPIB,8014,2014,1058.571250956753
IMPPIB,8014,2015,1210.423029827426
IMPPIB,8014,2016,1031.5085576103847
IMPPIB,8014,2017,1210.9861879433279
IMPPIB,8014,2018,1072.826385386823
IMPPIB,8014,2019,965.2911415920942
IMPPIB,8014,2020,981.0182824923857
IMPPIB,8014,2021,1255.2448007842208
IMPPIB,8015,1999,5246.4730825661
IMPPIB,8015,2000,5651.9462591709
IMPPIB,8015,2001,6594.456629171
IMPPIB,8015,2002,7499.9380015446
IMPPIB,8015,2003,9490.4681762262
IMPPIB,8015,2004,12481.1852662333
IMPPIB,8015,2005,16013.1780145558
IMPPIB,8015,2006,15188.9900032717
IMPPIB,8015,2007,10681.613330604
IMPPIB,8015,2008,8998.6545999908
IMPPIB,8015,2009,9567.27537476704
IMPPIB,8015,2010,10036
IMPPIB,8015,2011,11075.660931564018
IMPPIB,8015,2012,13999.019375802982
IMPPIB,8015,2013,10320.851088973008
IMPPIB,8015,2014,12953.66631832793
IMPPIB,8015,2015,13651.377241781724
IMPPIB,8015,2016,15034.268946376696
IMPPIB,8015,2017,16132.000441005532
IMPPIB,8015,2018,15205.205838738459
IMPPIB,8015,2019,22641.63977458476
IMPPIB,8015,2020,24725.460251693512
IMPPIB,8015,2021,24576.003356967973
IMPPIB,8016,1999,845.8116674269
IMPPIB,8016,2000,901.8358806779
IMPPIB,8016,2001,748.8014307988
IMPPIB,8016,2002,955.6747171202
IMPPIB,8016,2003,802.6782851326
IMPPIB,8016,2004,884.8131671297
IMPPIB,8016,2005,924.2643230622
IMPPIB,8016,2006,1352.8838976417
IMPPIB,8016,2007,1221.954615273
IMPPIB,8016,2008,1449.3645324131
IMPPIB,8016,2009,1498.4105358032693
IMPPIB,8016,2010,1382
IMPPIB,8016,2011,2658.8233294077163
IMPPIB,8016,2012,1932.9046792103336
IMPPIB,8016,2013,1711.2580507500918
IMPPIB,8016,2014,1343.3158522594056
IMPPIB,8016,2015,1654.8163008348888
IMPPIB,8016,2016,1421.0203991680578
IMPPIB,8016,2017,1305.8335144371204
IMPPIB,8016,2018,1575.8601545174347
IMPPIB,8016,2019,2305.9108527904277
IMPPIB,8016,2020,1700.8186791140176
IMPPIB,8016,2021,1512.9224244483673
IMPPIB,8017,1999,605.3394473232
IMPPIB,8017,2000,579.735996668
IMPPIB,8017,2001,702.5093847419
IMPPIB,8017,2002,671.4328527274
IMPPIB,8017,2003,796.7954367055
IMPPIB,8017,2004,826.8636656358
IMPPIB,8017,2005,1373.3557029089
IMPPIB,8017,2006,1466.615737006
IMPPIB,8017,2007,1476.0656275434
IMPPIB,8017,2008,1801.7577868277
IMPPIB,8017,2009,1385.6502639338482
IMPPIB,8017,2010,1382
IMPPIB,8017,2011,1875.0243687594
IMPPIB,8017,2012,2025.2735753849865
IMPPIB,8017,2013,1978.5675370597296
IMPPIB,8017,2014,1706.992247187405
IMPPIB,8017,2015,2114.982789794777
IMPPIB,8017,2016,2004.0193932910242
IMPPIB,8017,2017,2119.0728493419624
IMPPIB,8017,2018,2053.7129549954084
IMPPIB,8017,2019,1891.251445051798
IMPPIB,8017,2020,2163.095180170139
IMPPIB,8017,2021,2728.9554129358703
IMPPIB,8018,1999,1978.1974474353
IMPPIB,8018,2000,2030.7758489566
IMPPIB,8018,2001,2384.9946643202
IMPPIB,8018,2002,3760.7082637061
IMPPIB,8018,2003,2527.3902404118
IMPPIB,8018,2004,3857.3784331996
IMPPIB,8018,2005,3589.8052776942
IMPPIB,8018,2006,3723.4860921886
IMPPIB,8018,2007,3083.9950399443
IMPPIB,8018,2008,3110.349320406
IMPPIB,8018,2009,1964.6308906479912
IMPPIB,8018,2010,2921
IMPPIB,8018,2011,3815.5961182090596
IMPPIB,8018,2012,4172.850411445671
IMPPIB,8018,2013,3623.793780179762
IMPPIB,8018,2014,3374.887437719264
IMPPIB,8018,2015,3182.7610659654865
IMPPIB,8018,2016,2765.2803214167698
IMPPIB,8018,2017,2704.066682426258
IMPPIB,8018,2018,3893.6804784044684
IMPPIB,8018,2019,3603.2666420431315
IMPPIB,8018,2020,2671.2827035914233
IMPPIB,8018,2021,3219.569873934091
IMPPIB,8019,1999,235.7971859145
IMPPIB,8019,2000,215.9929136762
IMPPIB,8019,2001,227.2133684012
IMPPIB,8019,2002,374.3316091026
IMPPIB,8019,2003,305.0522495164
IMPPIB,8019,2004,432.8410525182
IMPPIB,8019,2005,620.4066299936
IMPPIB,8019,2006,608.0624704505
IMPPIB,8019,2007,649.0125769233
IMPPIB,8019,2008,694.3775819308
IMPPIB,8019,2009,647.2873298658117
IMPPIB,8019,2010,662
IMPPIB,8019,2011,956.4378365508313
IMPPIB,8019,2012,1051.1238277652656
IMPPIB,8019,2013,997.637189977041
IMPPIB,8019,2014,989.9669817309841
IMPPIB,8019,2015,1052.690850303172
IMPPIB,8019,2016,984.5641337092972
IMPPIB,8019,2017,875.6549949201121
IMPPIB,8019,2018,937.5518793691613
IMPPIB,8019,2019,1045.6384252054058
IMPPIB,8019,2020,988.9339760036206
IMPPIB,8019,2021,1068.0550777963174
IMPPIB,8020,1999,341.2274316972
IMPPIB,8020,2000,303.5233195592
IMPPIB,8020,2001,344.2544622728
IMPPIB,8020,2002,748.5283362544
IMPPIB,8020,2003,399.7589492016
IMPPIB,8020,2004,710.0513785045
IMPPIB,8020,2005,909.3305710826
IMPPIB,8020,2006,1083.6674868682
IMPPIB,8020,2007,737.9651004494
IMPPIB,8020,2008,580.1376893993
IMPPIB,8020,2009,538.8639915298298
IMPPIB,8020,2010,528
IMPPIB,8020,2011,558.537539684607
IMPPIB,8020,2012,755.2012529835064
IMPPIB,8020,2013,825.7953773494166
IMPPIB,8020,2014,904.3960652773372
IMPPIB,8020,2015,722.8248574720153
IMPPIB,8020,2016,624.8683451698826
IMPPIB,8020,2017,566.0243677855372
IMPPIB,8020,2018,648.263541824898
IMPPIB,8020,2019,718.6305995903891
IMPPIB,8020,2020,745.6583287583329
IMPPIB,8020,2021,991.0318750706214
IMPPIB,8021,1999,427.9003245987
IMPPIB,8021,2000,366.7454928495
IMPPIB,8021,2001,417.633811087
IMPPIB,8021,2002,562.9402705792
IMPPIB,8021,2003,494.7503834131
IMPPIB,8021,2004,572.3819067955
IMPPIB,8021,2005,860.0989591335
IMPPIB,8021,2006,995.4927436101
IMPPIB,8021,2007,832.4258179736
IMPPIB,8021,2008,890.3251072042
IMPPIB,8021,2009,758.963368351873
IMPPIB,8021,2010,898
IMPPIB,8021,2011,743.178048671254
IMPPIB,8021,2012,997.2419716633844
IMPPIB,8021,2013,1059.6911778703497
IMPPIB,8021,2014,890.3801393064813
IMPPIB,8021,2015,1063.663523661381
IMPPIB,8021,2016,1040.3899351051853
IMPPIB,8021,2017,1011.500843188641
IMPPIB,8021,2018,1098.0073540394612
IMPPIB,8021,2019,1558.0630591588342
IMPPIB,8021,2020,1423.7694062207943
IMPPIB,8021,2021,1762.664324195321
IMPPIB,8022,1999,3382.3216756913
IMPPIB,8022,2000,3812.7399612957
IMPPIB,8022,2001,3832.9263461423
IMPPIB,8022,2002,5418.3447483504
IMPPIB,8022,2003,5492.6955216491
IMPPIB,8022,2004,9028.6312332297
IMPPIB,8022,2005,9975.5751495646
IMPPIB,8022,2006,5725.1559571021
IMPPIB,8022,2007,4380.614034891
IMPPIB,8022,2008,6839.267680027
IMPPIB,8022,2009,7135.3398958909665
IMPPIB,8022,2010,6503
IMPPIB,8022,2011,7023.72496185205
IMPPIB,8022,2012,4621.010611404174
IMPPIB,8022,2013,3368.417753080376
IMPPIB,8022,2014,3813.8072247013324
IMPPIB,8022,2015,5997.251782346085
IMPPIB,8022,2016,7041.029201056372
IMPPIB,8022,2017,6658.282319864249
IMPPIB,8022,2018,8659.910800818961
IMPPIB,8022,2019,6167.637288274981
IMPPIB,8022,2020,5563.677112596677
IMPPIB,8022,2021,5101.270056887306
IMPPIB,8023,1999,320.6773069088
IMPPIB,8023,2000,320.6257684933
IMPPIB,8023,2001,356.9011830968
IMPPIB,8023,2002,454.2140196991
IMPPIB,8023,2003,284.7445168764
IMPPIB,8023,2004,343.3098453702
IMPPIB,8023,2005,475.7626983987
IMPPIB,8023,2006,500.6825212418
IMPPIB,8023,2007,380.3893972855
IMPPIB,8023,2008,442.2281344609
IMPPIB,8023,2009,447.7883873276051
IMPPIB,8023,2010,484
IMPPIB,8023,2011,546.535906600475
IMPPIB,8023,2012,526.8448152183918
IMPPIB,8023,2013,614.9709313016369
IMPPIB,8023,2014,523.7530231214596
IMPPIB,8023,2015,456.05173645055993
IMPPIB,8023,2016,483.40068935984823
IMPPIB,8023,2017,605.7990530893858
IMPPIB,8023,2018,586.1895260765338
IMPPIB,8023,2019,611.8754675167581
IMPPIB,8023,2020,621.1180841815697
IMPPIB,8023,2021,602.648210417415
IMPPIB,8024,1999,75727.5078463425
IMPPIB,8024,2000,84163.5418451529
IMPPIB,8024,2001,98657.33196799271
IMPPIB,8024,2002,106942.0495316075
IMPPIB,8024,2003,133644.1994255938
IMPPIB,8024,2004,162397.716983502
IMPPIB,8024,2005,167780.7423289762
IMPPIB,8024,2006,159939.539285621
IMPPIB,8024,2007,125681.852161464
IMPPIB,8024,2008,131962.8952087768
IMPPIB,8024,2009,115044.75160816028
IMPPIB,8024,2010,139500
IMPPIB,8024,2011,162746.7606335553
IMPPIB,8024,2012,163578.47298485326
IMPPIB,8024,2013,161729.399292857
IMPPIB,8024,2014,151278.31508533392
IMPPIB,8024,2015,140135.44041811107
IMPPIB,8024,2016,142651.41655326987
IMPPIB,8024,2017,133862.62126745548
IMPPIB,8024,2018,141941.02106746708
IMPPIB,8024,2019,159952.8999932697
IMPPIB,8024,2020,149965.45213485
IMPPIB,8024,2021,159253.17395564896
IMPPIB,8025,1999,18607.7231791
IMPPIB,8025,2000,16523.4353217212
IMPPIB,8025,2001,14518.2373466489
IMPPIB,8025,2002,11952.4405933229
IMPPIB,8025,2003,15466.4963932996
IMPPIB,8025,2004,19552.1463508361
IMPPIB,8025,2005,17619.4467388528
IMPPIB,8025,2006,22588.9972683269
IMPPIB,8025,2007,27161.219756706
IMPPIB,8025,2008,22853.5541353713
IMPPIB,8025,2009,21484.084491274807
IMPPIB,8025,2010,24700
IMPPIB,8025,2011,28977.481480364375
IMPPIB,8025,2012,30894.829967749945
IMPPIB,8025,2013,31466.145245591644
IMPPIB,8025,2014,29303.612803488537
IMPPIB,8025,2015,25949.686700079303
IMPPIB,8025,2016,17797.01173136638
IMPPIB,8025,2017,15847.458461524155
IMPPIB,8025,2018,18570.671579359678
IMPPIB,8025,2019,19062.53350453724
IMPPIB,8025,2020,18221.39874996212
IMPPIB,8025,2021,20271.573342824682
IMPPIB,8026,1999,554.8366812537
IMPPIB,8026,2000,513.4504623424
IMPPIB,8026,2001,489.4821203029
IMPPIB,8026,2002,732.6008675764
IMPPIB,8026,2003,599.1180756186
IMPPIB,8026,2004,669.6953456641
IMPPIB,8026,2005,1054.8145442067
IMPPIB,8026,2006,1260.3362518502
IMPPIB,8026,2007,1088.8757876219
IMPPIB,8026,2008,1125.9920084589
IMPPIB,8026,2009,873.8921069880138
IMPPIB,8026,2010,817
IMPPIB,8026,2011,881.6584304112392
IMPPIB,8026,2012,888.6229919024498
IMPPIB,8026,2013,921.2630510314301
IMPPIB,8026,2014,932.4279172190492
IMPPIB,8026,2015,1226.8820398647395
IMPPIB,8026,2016,1123.4942530922456
IMPPIB,8026,2017,1296.654740905463
IMPPIB,8026,2018,1257.2916208654524
IMPPIB,8026,2019,1338.3722347336254
IMPPIB,8026,2020,1434.3236642357742
IMPPIB,8026,2021,1428.8971123839717
IMPPIB,8027,1999,19611.410822613798
IMPPIB,8027,2000,25753.2721401343
IMPPIB,8027,2001,23787.5035895017
IMPPIB,8027,2002,29443.4038534802
IMPPIB,8027,2003,22959.243822169003
IMPPIB,8027,2004,27129.2152016859
IMPPIB,8027,2005,28186.209745153203
IMPPIB,8027,2006,27693.2145373525
IMPPIB,8027,2007,31177.7171080603
IMPPIB,8027,2008,32525.844092855503
IMPPIB,8027,2009,33540.75971423599
IMPPIB,8027,2010,33619
IMPPIB,8027,2011,34707.79967676496
IMPPIB,8027,2012,40231.78588940446
IMPPIB,8027,2013,42806.11375112015
IMPPIB,8027,2014,41795.491245092475
IMPPIB,8027,2015,51752.61389399256
IMPPIB,8027,2016,29067.479772268038
IMPPIB,8027,2017,31508.28186123794
IMPPIB,8027,2018,32876.38979366901
IMPPIB,8027,2019,38470.05464640717
IMPPIB,8027,2020,36257.042558860594
IMPPIB,8027,2021,41564.05422723177
IMPPIB,8028,1999,1020.1611194175
IMPPIB,8028,2000,886.9592784504
IMPPIB,8028,2001,800.0808279177
IMPPIB,8028,2002,2156.8459833079
IMPPIB,8028,2003,946.3226908106
IMPPIB,8028,2004,1086.4913402087
IMPPIB,8028,2005,1509.4050315296
IMPPIB,8028,2006,1712.2648166276
IMPPIB,8028,2007,1508.4047508999
IMPPIB,8028,2008,1501.905993619
IMPPIB,8028,2009,1687.0671445078776
IMPPIB,8028,2010,1712
IMPPIB,8028,2011,1655.30216306529
IMPPIB,8028,2012,2049.2210669858227
IMPPIB,8028,2013,1780.4721141695516
IMPPIB,8028,2014,1569.046028421612
IMPPIB,8028,2015,1684.9911525699636
IMPPIB,8028,2016,1435.6112336238011
IMPPIB,8028,2017,1559.7795821463073
IMPPIB,8028,2018,1857.5356410736913
IMPPIB,8028,2019,2106.4473165475906
IMPPIB,8028,2020,2139.348099636434
IMPPIB,8028,2021,2806.445422950813
IMPPIB,8029,1999,221.1450899805
IMPPIB,8029,2000,213.0672571532
IMPPIB,8029,2001,272.4541284123
IMPPIB,8029,2002,861.9260620246
IMPPIB,8029,2003,807.3206234895
IMPPIB,8029,2004,1085.724861469
IMPPIB,8029,2005,3286.2812997536
IMPPIB,8029,2006,1444.3443800491
IMPPIB,8029,2007,885.07134402
IMPPIB,8029,2008,802.3995775984
IMPPIB,8029,2009,625.6026621986153
IMPPIB,8029,2010,575
IMPPIB,8029,2011,604.6976669312688
IMPPIB,8029,2012,540.5290961331552
IMPPIB,8029,2013,594.286268670534
IMPPIB,8029,2014,823.2512307092238
IMPPIB,8029,2015,942.2783246361945
IMPPIB,8029,2016,1086.0655907927298
IMPPIB,8029,2017,1084.3191132064562
IMPPIB,8029,2018,1493.2900014936672
IMPPIB,8029,2019,1895.7463979812142
IMPPIB,8029,2020,2139.348099636434
IMPPIB,8029,2021,2117.9046713120156
IMPPIB,8030,1999,782.9311463803
IMPPIB,8030,2000,721.8335086273
IMPPIB,8030,2001,577.4251182663
IMPPIB,8030,2002,1334.1724687337
IMPPIB,8030,2003,711.365088163
IMPPIB,8030,2004,888.0150702522
IMPPIB,8030,2005,1364.5884886616
IMPPIB,8030,2006,1517.3150019295
IMPPIB,8030,2007,1037.5604803007
IMPPIB,8030,2008,1321.5404434208
IMPPIB,8030,2009,1116.7603848606132
IMPPIB,8030,2010,1650
IMPPIB,8030,2011,1622.0668714476935
IMPPIB,8030,2012,1583.9555158838662
IMPPIB,8030,2013,1369.1655533895434
IMPPIB,8030,2014,1172.1740193521116
IMPPIB,8030,2015,1112.3547616884334
IMPPIB,8030,2016,1143.7945445089322
IMPPIB,8030,2017,1748.2503986630052
IMPPIB,8030,2018,1920.7808646663643
IMPPIB,8030,2019,3519.5481437327576
IMPPIB,8030,2020,1442.239357747009
IMPPIB,8030,2021,1872.3640371682818
IMPPIB,8031,1999,2029.0363582375
IMPPIB,8031,2000,1577.6625374999
IMPPIB,8031,2001,1601.8616521197
IMPPIB,8031,2002,2764.1073230971
IMPPIB,8031,2003,2237.370641787
IMPPIB,8031,2004,2670.2403987963
IMPPIB,8031,2005,3830.1822982175
IMPPIB,8031,2006,4082.7619321857
IMPPIB,8031,2007,3864.2891937196
IMPPIB,8031,2008,4056.0060304104
IMPPIB,8031,2009,3664.708835756187
IMPPIB,8031,2010,3724
IMPPIB,8031,2011,3642.0340397616114
IMPPIB,8031,2012,5093.118302963511
IMPPIB,8031,2013,4673.1426267345605
IMPPIB,8031,2014,4358.952976936203
IMPPIB,8031,2015,4678.473603106346
IMPPIB,8031,2016,5477.272377864737
IMPPIB,8031,2017,5299.823837178959
IMPPIB,8031,2018,5762.928197921247
IMPPIB,8031,2019,6459.247359570847
IMPPIB,8031,2020,7224.9173241545195
IMPPIB,8031,2021,7999.676515819707
