serie,code_muni,ano,value
POPUR,2103901,1960,1399
POPUR,2103901,1970,1815
POPUR,2103901,1980,1872
POPUR,2103901,1991,2725
POPUR,2103901,1996,3613
POPUR,2103901,2000,4190
POPUR,2103901,2007,4952
POPUR,2103901,2010,5340
POPUR,2103901,2022,5615
POPUR,2104008,1960,1199
POPUR,2104008,1970,2268
POPUR,2104008,1980,5403
POPUR,2104008,1991,6789
POPUR,2104008,1996,7595
POPUR,2104008,2000,9823
POPUR,2104008,2007,9443
POPUR,2104008,2010,10035
POPUR,2104008,2022,10014
POPUR,2104057,1991,11571
POPUR,2104057,1996,14145
POPUR,2104057,2000,15846
POPUR,2104057,2007,18728
POPUR,2104057,2010,25778
POPUR,2104057,2022,25756
POPUR,2104073,2000,1030
POPUR,2104073,2007,2093
POPUR,2104073,2010,1927
POPUR,2104073,2022,2832
POPUR,2104081,2000,800
POPUR,2104081,2007,1243
POPUR,2104081,2010,1506
POPUR,2104081,2022,2112
POPUR,2104099,2000,2189
POPUR,2104099,2007,5039
POPUR,2104099,2010,5915
POPUR,2104099,2022,6527
POPUR,2104107,1970,702
POPUR,2104107,1980,1828
POPUR,2104107,1991,2952
POPUR,2104107,1996,4095
POPUR,2104107,2000,5925
POPUR,2104107,2007,6819
POPUR,2104107,2010,7019
POPUR,2104107,2022,8128
POPUR,2104206,1970,3287
POPUR,2104206,1980,5525
POPUR,2104206,1991,7923
POPUR,2104206,1996,8399
POPUR,2104206,2000,9128
POPUR,2104206,2007,8977
POPUR,2104206,2010,9504
POPUR,2104206,2022,10074
POPUR,2104305,1970,1159
POPUR,2104305,1980,1691
POPUR,2104305,1991,3710
POPUR,2104305,1996,4007
POPUR,2104305,2000,4341
POPUR,2104305,2007,7654
POPUR,2104305,2010,6723
POPUR,2104305,2022,8821
POPUR,2104404,1960,2367
POPUR,2104404,1970,2287
POPUR,2104404,1980,5044
POPUR,2104404,1991,6004
POPUR,2104404,1996,7167
POPUR,2104404,2000,7527
POPUR,2104404,2007,7413
POPUR,2104404,2010,7770
POPUR,2104404,2022,8218
POPUR,2104503,1970,1993
POPUR,2104503,1980,3194
POPUR,2104503,1991,4382
POPUR,2104503,1996,4903
POPUR,2104503,2000,5858
POPUR,2104503,2007,6579
POPUR,2104503,2010,6630
POPUR,2104503,2022,7401
POPUR,2104552,2000,3867
POPUR,2104552,2007,5676
POPUR,2104552,2010,6957
POPUR,2104552,2022,15417
POPUR,2104602,1970,1079
POPUR,2104602,1980,1703
POPUR,2104602,1991,3148
POPUR,2104602,1996,3875
POPUR,2104602,2000,4245
POPUR,2104602,2007,4374
POPUR,2104602,2010,4690
POPUR,2104602,2022,4971
POPUR,2104628,2000,4330
POPUR,2104628,2007,4764
POPUR,2104628,2010,5187
POPUR,2104628,2022,4903
POPUR,2104651,2000,2678
POPUR,2104651,2007,3779
POPUR,2104651,2010,4291
POPUR,2104651,2022,5776
POPUR,2104677,2000,14102
POPUR,2104677,2007,14682
POPUR,2104677,2010,15945
POPUR,2104677,2022,15722
POPUR,2104701,1970,2021
POPUR,2104701,1980,2305
POPUR,2104701,1991,2687
POPUR,2104701,1996,2901
POPUR,2104701,2000,2998
POPUR,2104701,2007,2995
POPUR,2104701,2010,2912
POPUR,2104701,2022,2843
POPUR,2104800,1940,2463
POPUR,2104800,1950,3680
POPUR,2104800,1960,3340
POPUR,2104800,1970,3987
POPUR,2104800,1980,11062
POPUR,2104800,1991,18133
POPUR,2104800,1996,22769
POPUR,2104800,2000,26511
POPUR,2104800,2007,32018
POPUR,2104800,2010,37041
POPUR,2104800,2022,47863
POPUR,2104909,1940,1266
POPUR,2104909,1950,2733
POPUR,2104909,1960,2926
POPUR,2104909,1970,2027
POPUR,2104909,1980,2789
POPUR,2104909,1991,4670
POPUR,2104909,1996,5056
POPUR,2104909,2000,5259
POPUR,2104909,2007,5123
POPUR,2104909,2010,6909
POPUR,2104909,2022,5577
POPUR,2105005,1940,1979
POPUR,2105005,1950,1213
POPUR,2105005,1960,1495
POPUR,2105005,1970,2220
POPUR,2105005,1980,2725
POPUR,2105005,1991,3513
POPUR,2105005,1996,4506
POPUR,2105005,2000,6240
POPUR,2105005,2007,7744
POPUR,2105005,2010,10506
POPUR,2105005,2022,11554
POPUR,2105104,1940,798
POPUR,2105104,1950,1020
POPUR,2105104,1960,1953
POPUR,2105104,1970,1632
POPUR,2105104,1980,2582
POPUR,2105104,1991,2976
POPUR,2105104,1996,3156
POPUR,2105104,2000,6272
POPUR,2105104,2007,5715
POPUR,2105104,2010,7816
POPUR,2105104,2022,9589
POPUR,2105153,2000,3912
POPUR,2105153,2007,5227
POPUR,2105153,2010,6207
POPUR,2105153,2022,7119
POPUR,2105203,1970,2473
POPUR,2105203,1980,3483
POPUR,2105203,1991,4781
POPUR,2105203,1996,4936
POPUR,2105203,2000,6044
POPUR,2105203,2007,6006
POPUR,2105203,2010,6664
POPUR,2105203,2022,6661
POPUR,2105302,1940,1178
POPUR,2105302,1950,1630
POPUR,2105302,1960,8987
POPUR,2105302,1970,34698
POPUR,2105302,1980,111619
POPUR,2105302,1991,210051
POPUR,2105302,1996,215218
POPUR,2105302,2000,218673
POPUR,2105302,2007,217192
POPUR,2105302,2010,234547
POPUR,2105302,2022,262000
POPUR,2105351,2000,1125
POPUR,2105351,2007,3561
POPUR,2105351,2010,4296
POPUR,2105351,2022,5965
POPUR,2105401,1940,1825
POPUR,2105401,1950,3049
POPUR,2105401,1960,3279
POPUR,2105401,1970,6343
POPUR,2105401,1980,12237
POPUR,2105401,1991,20073
POPUR,2105401,1996,21891
POPUR,2105401,2000,27661
POPUR,2105401,2007,29425
POPUR,2105401,2010,34668
POPUR,2105401,2022,36726
POPUR,2105427,2000,17401
POPUR,2105427,2007,18110
POPUR,2105427,2010,17640
POPUR,2105427,2022,16923
POPUR,2105450,2000,2061
POPUR,2105450,2007,2412
POPUR,2105450,2010,3740
POPUR,2105450,2022,3521
POPUR,2105476,2000,2177
POPUR,2105476,2007,2404
POPUR,2105476,2010,2519
POPUR,2105476,2022,2813
POPUR,2105500,1970,2466
POPUR,2105500,1980,5922
POPUR,2105500,1991,12084
POPUR,2105500,1996,11890
POPUR,2105500,2000,15307
POPUR,2105500,2007,14847
POPUR,2105500,2010,15336
POPUR,2105500,2022,16974
POPUR,2105609,1970,2232
POPUR,2105609,1980,3276
