serie,code_muni,ano,value
ADH_IDHM,2106607,2000,0.33
ADH_IDHM,2106607,2010,0.55
ADH_IDHM,2106631,1991,0.209
ADH_IDHM,2106631,2000,0.342
ADH_IDHM,2106631,2010,0.533
ADH_IDHM,2106672,1991,0.192
ADH_IDHM,2106672,2000,0.322
ADH_IDHM,2106672,2010,0.527
ADH_IDHM,2106706,1991,0.26
ADH_IDHM,2106706,2000,0.368
ADH_IDHM,2106706,2010,0.545
ADH_IDHM,2106755,1991,0.34
ADH_IDHM,2106755,2000,0.471
ADH_IDHM,2106755,2010,0.61
ADH_IDHM,2106805,1991,0.38
ADH_IDHM,2106805,2000,0.491
ADH_IDHM,2106805,2010,0.622
ADH_IDHM,2106904,1991,0.248
ADH_IDHM,2106904,2000,0.366
ADH_IDHM,2106904,2010,0.546
ADH_IDHM,2107001,1991,0.234
ADH_IDHM,2107001,2000,0.412
ADH_IDHM,2107001,2010,0.575
ADH_IDHM,2107100,1991,0.28
ADH_IDHM,2107100,2000,0.4
ADH_IDHM,2107100,2010,0.548
ADH_IDHM,2107209,1991,0.278
ADH_IDHM,2107209,2000,0.415
ADH_IDHM,2107209,2010,0.585
ADH_IDHM,2107258,1991,0.22
ADH_IDHM,2107258,2000,0.371
ADH_IDHM,2107258,2010,0.566
ADH_IDHM,2107308,1991,0.32
ADH_IDHM,2107308,2000,0.416
ADH_IDHM,2107308,2010,0.584
ADH_IDHM,2107357,1991,0.266
ADH_IDHM,2107357,2000,0.382
ADH_IDHM,2107357,2010,0.581
ADH_IDHM,2107407,1991,0.276
ADH_IDHM,2107407,2000,0.402
ADH_IDHM,2107407,2010,0.589
ADH_IDHM,2107456,1991,0.257
ADH_IDHM,2107456,2000,0.412
ADH_IDHM,2107456,2010,0.575
ADH_IDHM,2107506,1991,0.526
ADH_IDHM,2107506,2000,0.617
ADH_IDHM,2107506,2010,0.724
ADH_IDHM,2107605,1991,0.253
ADH_IDHM,2107605,2000,0.383
ADH_IDHM,2107605,2010,0.556
ADH_IDHM,2107704,1991,0.297
ADH_IDHM,2107704,2000,0.409
ADH_IDHM,2107704,2010,0.58
ADH_IDHM,2107803,1991,0.223
ADH_IDHM,2107803,2000,0.352
ADH_IDHM,2107803,2010,0.542
ADH_IDHM,2107902,1991,0.265
ADH_IDHM,2107902,2000,0.383
ADH_IDHM,2107902,2010,0.532
ADH_IDHM,2108009,1991,0.323
ADH_IDHM,2108009,2000,0.431
ADH_IDHM,2108009,2010,0.61
ADH_IDHM,2108058,1991,0.201
ADH_IDHM,2108058,2000,0.317
ADH_IDHM,2108058,2010,0.561
ADH_IDHM,2108108,1991,0.241
ADH_IDHM,2108108,2000,0.358
ADH_IDHM,2108108,2010,0.549
ADH_IDHM,2108207,1991,0.39
ADH_IDHM,2108207,2000,0.502
ADH_IDHM,2108207,2010,0.682
ADH_IDHM,2108256,1991,0.212
ADH_IDHM,2108256,2000,0.316
ADH_IDHM,2108256,2010,0.516
ADH_IDHM,2108306,1991,0.277
ADH_IDHM,2108306,2000,0.381
ADH_IDHM,2108306,2010,0.554
ADH_IDHM,2108405,1991,0.312
ADH_IDHM,2108405,2000,0.403
ADH_IDHM,2108405,2010,0.599
ADH_IDHM,2108454,1991,0.238
ADH_IDHM,2108454,2000,0.354
ADH_IDHM,2108454,2010,0.564
ADH_IDHM,2108504,1991,0.339
ADH_IDHM,2108504,2000,0.459
ADH_IDHM,2108504,2010,0.633
ADH_IDHM,2108603,1991,0.346
ADH_IDHM,2108603,2000,0.467
ADH_IDHM,2108603,2010,0.637
ADH_IDHM,2108702,1991,0.247
ADH_IDHM,2108702,2000,0.36
ADH_IDHM,2108702,2010,0.541
ADH_IDHM,2108801,1991,0.286
ADH_IDHM,2108801,2000,0.384
ADH_IDHM,2108801,2010,0.576
ADH_IDHM,2108900,1991,0.265
ADH_IDHM,2108900,2000,0.396
ADH_IDHM,2108900,2010,0.576
ADH_IDHM,2109007,1991,0.34
ADH_IDHM,2109007,2000,0.504
ADH_IDHM,2109007,2010,0.684
ADH_IDHM,2109056,1991,0.308
ADH_IDHM,2109056,2000,0.45
ADH_IDHM,2109056,2010,0.615
ADH_IDHM,2109106,1991,0.373
ADH_IDHM,2109106,2000,0.496
ADH_IDHM,2109106,2010,0.653
ADH_IDHM,2109205,1991,0.307
ADH_IDHM,2109205,2000,0.371
ADH_IDHM,2109205,2010,0.563
ADH_IDHM,2109239,1991,0.28
ADH_IDHM,2109239,2000,0.432
ADH_IDHM,2109239,2010,0.591
ADH_IDHM,2109270,1991,0.217
ADH_IDHM,2109270,2000,0.328
ADH_IDHM,2109270,2010,0.557
ADH_IDHM,2109304,1991,0.254
ADH_IDHM,2109304,2000,0.389
ADH_IDHM,2109304,2010,0.587
ADH_IDHM,2109403,1991,0.268
ADH_IDHM,2109403,2000,0.378
ADH_IDHM,2109403,2010,0.512
ADH_IDHM,2109452,1991,0.362
ADH_IDHM,2109452,2000,0.44
ADH_IDHM,2109452,2010,0.626
ADH_IDHM,2109502,1991,0.231
ADH_IDHM,2109502,2000,0.38
ADH_IDHM,2109502,2010,0.576
ADH_IDHM,2109551,1991,0.131
ADH_IDHM,2109551,2000,0.402
ADH_IDHM,2109551,2010,0.615
ADH_IDHM,2109601,1991,0.377
ADH_IDHM,2109601,2000,0.484
ADH_IDHM,2109601,2010,0.632
ADH_IDHM,2109700,1991,0.292
ADH_IDHM,2109700,2000,0.403
ADH_IDHM,2109700,2010,0.565
ADH_IDHM,2109759,1991,0.16
ADH_IDHM,2109759,2000,0.337
ADH_IDHM,2109759,2010,0.525
ADH_IDHM,2109809,1991,0.291
ADH_IDHM,2109809,2000,0.398
ADH_IDHM,2109809,2010,0.571
ADH_IDHM,2109908,1991,0.408
ADH_IDHM,2109908,2000,0.512
ADH_IDHM,2109908,2010,0.674
ADH_IDHM,2110005,1991,0.261
ADH_IDHM,2110005,2000,0.33
ADH_IDHM,2110005,2010,0.55
ADH_IDHM,2110039,1991,0.288
ADH_IDHM,2110039,2000,0.395
ADH_IDHM,2110039,2010,0.599
ADH_IDHM,2110104,1991,0.283
ADH_IDHM,2110104,2000,0.383
ADH_IDHM,2110104,2010,0.555
ADH_IDHM,2110203,1991,0.312
ADH_IDHM,2110203,2000,0.446
ADH_IDHM,2110203,2010,0.609
ADH_IDHM,2110237,1991,0.192
ADH_IDHM,2110237,2000,0.267
ADH_IDHM,2110237,2010,0.51
ADH_IDHM,2110278,1991,0.216
ADH_IDHM,2110278,2000,0.336
ADH_IDHM,2110278,2010,0.518
ADH_IDHM,2110302,1991,0.265
ADH_IDHM,2110302,2000,0.379
ADH_IDHM,2110302,2010,0.566
ADH_IDHM,2110401,1991,0.272
ADH_IDHM,2110401,2000,0.368
ADH_IDHM,2110401,2010,0.541
ADH_IDHM,2110500,1991,0.34
ADH_IDHM,2110500,2000,0.449
ADH_IDHM,2110500,2010,0.602
ADH_IDHM,2110609,1991,0.222
ADH_IDHM,2110609,2000,0.374
ADH_IDHM,2110609,2010,0.572
ADH_IDHM,2110658,1991,0.289
ADH_IDHM,2110658,2000,0.398
ADH_IDHM,2110658,2010,0.59
ADH_IDHM,2110708,1991,0.283
ADH_IDHM,2110708,2000,0.394
ADH_IDHM,2110708,2010,0.582
ADH_IDHM,2110807,1991,0.257
ADH_IDHM,2110807,2000,0.391
ADH_IDHM,2110807,2010,0.557
ADH_IDHM,2110856,1991,0.256
ADH_IDHM,2110856,2000,0.424
ADH_IDHM,2110856,2010,0.584
ADH_IDHM,2110906,1991,0.27
ADH_IDHM,2110906,2000,0.349
ADH_IDHM,2110906,2010,0.528
ADH_IDHM,2111003,1991,0.294
ADH_IDHM,2111003,2000,0.433
ADH_IDHM,2111003,2010,0.598
ADH_IDHM,2111029,1991,0.156
ADH_IDHM,2111029,2000,0.281
ADH_IDHM,2111029,2010,0.509
ADH_IDHM,2111052,1991,0.23
ADH_IDHM,2111052,2000,0.421
ADH_IDHM,2111052,2010,0.609
ADH_IDHM,2111078,1991,0.205
ADH_IDHM,2111078,2000,0.334
ADH_IDHM,2111078,2010,0.517
ADH_IDHM,2111102,1991,0.347
ADH_IDHM,2111102,2000,0.478
ADH_IDHM,2111102,2010,0.615
ADH_IDHM,2111201,1991,0.431
ADH_IDHM,2111201,2000,0.572
ADH_IDHM,2111201,2010,0.708
ADH_IDHM,2111250,1991,0.208
ADH_IDHM,2111250,2000,0.374
ADH_IDHM,2111250,2010,0.557
ADH_IDHM,2111300,1991,0.562
ADH_IDHM,2111300,2000,0.658
ADH_IDHM,2111300,2010,0.768
ADH_IDHM,2111409,1991,0.25
ADH_IDHM,2111409,2000,0.336
ADH_IDHM,2111409,2010,0.54
ADH_IDHM,2111508,1991,0.285
ADH_IDHM,2111508,2000,0.388
ADH_IDHM,2111508,2010,0.616
ADH_IDHM,2111532,1991,0.249
ADH_IDHM,2111532,2000,0.415
ADH_IDHM,2111532,2010,0.605
ADH_IDHM,2111573,1991,0.226
ADH_IDHM,2111573,2000,0.365
ADH_IDHM,2111573,2010,0.6
ADH_IDHM,2111607,1991,0.31
ADH_IDHM,2111607,2000,0.451
ADH_IDHM,2111607,2010,0.61
ADH_IDHM,2111631,1991,0.212
ADH_IDHM,2111631,2000,0.34
ADH_IDHM,2111631,2010,0.516
ADH_IDHM,2111672,1991,0.198
ADH_IDHM,2111672,2000,0.285
ADH_IDHM,2111672,2010,0.516
ADH_IDHM,2111706,1991,0.279
ADH_IDHM,2111706,2000,0.423
ADH_IDHM,2111706,2010,0.592
ADH_IDHM,2111722,1991,0.191
ADH_IDHM,2111722,2000,0.319
ADH_IDHM,2111722,2010,0.493
ADH_IDHM,2111748,1991,0.238
