subamostra,ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
Atendidos_Dummy1,1950,1960,População_Urbana,pop_urbana (1960),pop_urbana_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8481016690746406,1.340348556465632,0.6327471052089628,0.5273383292438387,22.144612665312223,347,
Atendidos_Dummy1,1950,1970,População_Urbana,pop_urbana (1970),pop_urbana_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8480550530952448,2.2249429475054296,0.38115811196240806,0.7033319475600396,22.144612665312223,347,
Atendidos_Dummy1,1950,1980,População_Urbana,pop_urbana (1980),pop_urbana_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.0621088821056257,2.230727106492712,0.9244110927346024,0.35594982621831794,22.144612665312223,347,
Atendidos_Dummy1,1950,1991,População_Urbana,pop_urbana (1991),pop_urbana_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.591140487524188,2.3263951036263513,1.1138006968314003,0.2661777423033467,22.144612665312223,347,
Atendidos_Dummy1,1950,1996,População_Urbana,pop_urbana (1996),pop_urbana_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.626093554479458,2.3268486515276905,1.1286052286878643,0.25988669591691055,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,População_Urbana,pop_urbana (2000),pop_urbana_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.111852034113636,2.3529199304493194,1.3225490565330837,0.18690399170436872,22.144612665312223,347,
Atendidos_Dummy1,1950,2007,População_Urbana,pop_urbana (2007),pop_urbana_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.0061310966255492,2.1790470524610583,0.9206460660680941,0.3579098014581322,22.144612665312223,347,
Atendidos_Dummy1,1950,2010,População_Urbana,pop_urbana (2010),pop_urbana_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.1675800357653463,2.3641112090901912,1.3398608422420042,0.18121527605771603,22.144612665312223,347,
Atendidos_Dummy1,1950,2022,População_Urbana,pop_urbana (2022),pop_urbana_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.4904557238782568,2.41024162275527,1.4481766852437552,0.14851995063265644,22.144612665312223,347,
Geral,1950,1950,População_Urbana,pop_urbana (1950),pop_urbana_1950,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.8970124465485338,0.43553060555951034,4.355635223640623,1.4388048926745884e-5,179.3872237135314,1232,***
Geral,1950,1960,População_Urbana,pop_urbana (1960),pop_urbana_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7300562318560136,0.4364995177779149,1.6725247156572036,0.09467877537088204,179.3872237135314,1232,*
Geral,1950,1970,População_Urbana,pop_urbana (1970),pop_urbana_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.7003864551496632,0.6826934413683664,2.4907027841683513,0.012882009812541988,179.3872237135314,1232,**
Geral,1950,1980,População_Urbana,pop_urbana (1980),pop_urbana_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.0804905041475266,0.6981936260798494,2.97981881591911,0.002941610903144181,179.3872237135314,1232,***
Geral,1950,1991,População_Urbana,pop_urbana (1991),pop_urbana_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.1713494538184506,0.7193306974279271,3.0185691526615375,0.0025927374680448393,179.3872237135314,1232,***
Geral,1950,1996,População_Urbana,pop_urbana (1996),pop_urbana_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.1995050604041984,0.718830160569696,3.0598396965717467,0.002263162264118927,179.3872237135314,1232,***
Geral,1950,2000,População_Urbana,pop_urbana (2000),pop_urbana_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.419371682860013,0.7071439145949964,3.421328576723542,6.439008703675495e-4,179.3872237135314,1232,***
Geral,1950,2007,População_Urbana,pop_urbana (2007),pop_urbana_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.193871551619533,0.6674209852959466,3.2870880597899244,0.0010412849291163346,179.3872237135314,1232,***
Geral,1950,2010,População_Urbana,pop_urbana (2010),pop_urbana_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.676084775049238,0.7090272127940364,3.7743047470684425,1.682107807396528e-4,179.3872237135314,1232,***
Geral,1950,2022,População_Urbana,pop_urbana (2022),pop_urbana_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.98133501747032,0.738011460650944,4.039686612509662,5.688604497948729e-5,179.3872237135314,1232,***
Nao_Atendidos_Dummy0,1950,1950,População_Urbana,pop_urbana (1950),pop_urbana_1950,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.5083979252001116,1.0971952054387992,3.1976059572708437,0.0014359784426946607,76.86206682148143,885,***
Nao_Atendidos_Dummy0,1950,1960,População_Urbana,pop_urbana (1960),pop_urbana_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.3476523404779324,1.0649934607491514,1.265409028455395,0.20606470443068758,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1970,População_Urbana,pop_urbana (1970),pop_urbana_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.6805460688662681,1.578056836510785,1.0649464772017307,0.28719663869163464,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1980,População_Urbana,pop_urbana (1980),pop_urbana_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.943374657623773,1.6239134840750373,1.1967230253837673,0.23174166122070236,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1991,População_Urbana,pop_urbana (1991),pop_urbana_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.2030413924086325,1.6575870159368884,1.3290653047034438,0.1841760672713732,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1996,População_Urbana,pop_urbana (1996),pop_urbana_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.3909346718572237,1.656880892269606,1.4430335234188778,0.1493722132720636,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2000,População_Urbana,pop_urbana (2000),pop_urbana_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.979646689914859,1.614023491206735,1.8460987130287099,0.06521858926304785,76.86206682148143,885,*
Nao_Atendidos_Dummy0,1950,2007,População_Urbana,pop_urbana (2007),pop_urbana_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.2585587950542414,1.615996047465453,2.0164398298900563,0.04406192821336648,76.86206682148143,885,**
Nao_Atendidos_Dummy0,1950,2010,População_Urbana,pop_urbana (2010),pop_urbana_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,3.8264785536396992,1.656759688929782,2.309615920285634,0.021143586236509183,76.86206682148143,885,**
Nao_Atendidos_Dummy0,1950,2022,População_Urbana,pop_urbana (2022),pop_urbana_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,4.526198626115705,1.7867132718249026,2.5332540466847058,0.011476124369175654,76.86206682148143,885,**
Atendidos_Dummy1,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.36745355190653967,0.24150984193767164,1.5214847931595736,0.1290987283265659,22.144612665312223,347,
Atendidos_Dummy1,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.028467400478121806,0.031152435901267848,-0.9138097761710902,0.3614859989705571,22.144612665312223,347,
Atendidos_Dummy1,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.34031357042764054,0.3552922423162484,0.9578412638819307,0.338846138863933,22.144612665312223,347,
Atendidos_Dummy1,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8399090362897841,0.38111430044032574,2.2038245096533595,0.02822896733398478,22.144612665312223,347,**
Atendidos_Dummy1,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.9341960117781435,0.38925145887338425,2.3999807591781406,0.016951294994707336,22.144612665312223,347,**
Atendidos_Dummy1,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8622877298163666,0.3848692195557073,2.2404694530048177,0.025727523764871522,22.144612665312223,347,**
Atendidos_Dummy1,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.0010952904574688,0.3931512373021752,2.54633635983709,0.011341356156803751,22.144612665312223,347,**
Atendidos_Dummy1,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7794445108835593,0.3554940082160509,2.1925672243956726,0.0290385243266882,22.144612665312223,347,**
Atendidos_Dummy1,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7583749303458871,0.3640432173864194,2.0832002743808795,0.03800472542534354,22.144612665312223,347,**
Atendidos_Dummy1,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.6169910235410613,0.3188538967287113,1.935027389883249,0.05384378615651752,22.144612665312223,347,*
Geral,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.251896569006653,0.06717211889797252,3.750016720319003,1.8516134160076177e-4,179.3872237135314,1232,***
Geral,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.013229734308837685,0.014715329717880223,0.8990443681844634,0.36880745830120576,179.3872237135314,1232,
Geral,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.2784783402216964,0.11431895560822333,2.435976944856418,0.014994808020560683,179.3872237135314,1232,**
Geral,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.45657102517195897,0.12196074298818617,3.743590060091591,1.8990838136836747e-4,179.3872237135314,1232,***
Geral,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.3558251968149332,0.13015841051467178,2.733785664775183,0.006352158780809723,179.3872237135314,1232,***
Geral,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.2668204647025785,0.13010038447368388,2.0508814465229324,0.04049295158411446,179.3872237135314,1232,**
Geral,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.2547402996071997,0.12607688783613055,2.020515448781544,0.043549353511496566,179.3872237135314,1232,**
Geral,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.12322638229999594,0.12460634925546042,0.9889253881225959,0.3228968676032121,179.3872237135314,1232,
Geral,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.1619950274026264,0.12443193207557844,1.301876654171315,0.1932057243964006,179.3872237135314,1232,
Geral,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.15327584199974859,0.12076867476916185,1.269168865955689,0.20462430784831023,179.3872237135314,1232,
Nao_Atendidos_Dummy0,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.35522209070944405,0.14767021813981024,2.405509351744366,0.016358464518998413,76.86206682148143,885,**
Nao_Atendidos_Dummy0,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.06229512754167618,0.04242645621157781,1.4683085297300034,0.14238313190670024,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.3052145868769614,0.2694621590646961,1.1326806997181424,0.2576615079447153,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.45026061943230966,0.30233060230668135,1.4892988536290133,0.13677234722302634,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.14398477196081721,0.31569296445528294,0.45609116506368097,0.64843864277607,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.02948741563158197,0.3140966095360776,-0.09388008254891718,0.9252261062157886,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.10872239025759187,0.30038841232175845,-0.36193936183242253,0.7174855396223755,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.3216930121437979,0.31416768270201356,-1.0239532257966906,0.3061429767249047,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.15922362238015536,0.3102602232596044,-0.5131937981199994,0.6079465024748639,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.10760011622243593,0.3158582775215676,-0.34065947888634557,0.7334424740594083,76.86206682148143,885,
