Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
3_PAM,Val. Prod. (2000),Distância,M4,+ Geografia/Solo (Completa),-0.008873337576924526,0.0072711929346413766,0.2223354916072826,61.38432220175873,883
3_PAM,Val. Prod. (2000),Dummy,M1,Base (Efeito Fixo UF),2.039559886107607,0.36645445883751554,2.6116626417049815e-8,87.17341957994765,884
3_PAM,Val. Prod. (2000),Dummy,M2,+ Lag Espacial,2.2054384071626125,0.5537698771591137,6.816828065647762e-5,36.70151084573293,884
3_PAM,Val. Prod. (2000),Dummy,M3,+ Clima,1.9227636363702487,0.6085367706107211,0.0015795838476151403,27.43047806600608,884
3_PAM,Val. Prod. (2000),Dummy,M4,+ Geografia/Solo (Completa),1.7260122763328012,0.5989882972243883,0.003957295832938801,25.672799134737275,883
3_PAM,Val. Prod. (2000),Densidade,M1,Base (Efeito Fixo UF),0.09849893048911441,0.05199649199720267,0.05818016061794862,3.304889193558426,884
3_PAM,Val. Prod. (2000),Densidade,M2,+ Lag Espacial,0.11857449471261036,0.08706617293494914,0.17323280391607132,1.596129033860433,884
3_PAM,Val. Prod. (2000),Densidade,M3,+ Clima,0.16036927262631578,0.225696126633802,0.47736069249233726,0.43542116385090845,884
3_PAM,Val. Prod. (2000),Densidade,M4,+ Geografia/Solo (Completa),0.1540195744029336,0.2248637796200275,0.4933779185564551,0.41265699455420646,883
3_PAM,Val. Prod. (2010),Distância,M1,Base (Efeito Fixo UF),-0.020700631541842252,0.00379262538215193,4.8118305784328186e-8,361.6123350883799,884
3_PAM,Val. Prod. (2010),Distância,M2,+ Lag Espacial,0.00985812120633306,0.009497732395320736,0.2992957912883716,42.43759916048425,884
3_PAM,Val. Prod. (2010),Distância,M3,+ Clima,-0.008042064419429562,0.008190532470757251,0.32616231473050883,55.96615260729763,884
3_PAM,Val. Prod. (2010),Distância,M4,+ Geografia/Solo (Completa),-0.004608805363599935,0.007704356881027995,0.5497013755782985,61.38432220175873,883
3_PAM,Val. Prod. (2010),Dummy,M1,Base (Efeito Fixo UF),2.687243729621749,0.4621935612785223,6.0957698888586265e-9,87.17341957994765,884
3_PAM,Val. Prod. (2010),Dummy,M2,+ Lag Espacial,2.4555818691659503,0.6547549062749015,1.7656446141423032e-4,36.70151084573293,884
3_PAM,Val. Prod. (2010),Dummy,M3,+ Clima,1.5016535218968423,0.6445840816425585,0.019824803594276963,27.43047806600608,884
3_PAM,Val. Prod. (2010),Dummy,M4,+ Geografia/Solo (Completa),1.2439793442098501,0.6351629685347402,0.05016903264526018,25.672799134737275,883
3_PAM,Val. Prod. (2010),Densidade,M1,Base (Efeito Fixo UF),0.14871427804451162,0.07464198898276611,0.046330743097937166,3.304889193558426,884
3_PAM,Val. Prod. (2010),Densidade,M2,+ Lag Espacial,0.17691600348733422,0.12452252598791078,0.15538799216866206,1.596129033860433,884
3_PAM,Val. Prod. (2010),Densidade,M3,+ Clima,0.23325854519524014,0.31850610286615505,0.4639538175457012,0.43542116385090845,884
3_PAM,Val. Prod. (2010),Densidade,M4,+ Geografia/Solo (Completa),0.22681702062713294,0.3203923178849935,0.4789854585573643,0.41265699455420646,883
4_Soc,IDHM (2000),Distância,M1,Base (Efeito Fixo UF),-2.082021062059311e-4,8.793814009311263e-5,0.01790400982200535,527.5421805875112,1147
4_Soc,IDHM (2000),Distância,M2,+ Lag Espacial,-9.614616950943651e-5,2.793174318361071e-4,0.7306821263579995,51.309999989849786,1147
4_Soc,IDHM (2000),Distância,M3,+ Clima,-1.1080841357385312e-4,2.487629708833686e-4,0.6560034495048106,69.08072741804395,1147
4_Soc,IDHM (2000),Distância,M4,+ Geografia/Solo (Completa),-1.0746039451713579e-4,2.465008801274003e-4,0.6628779053273357,71.45418178592121,1146
4_Soc,IDHM (2000),Dummy,M1,Base (Efeito Fixo UF),0.03955954136542766,0.009453823840030419,2.857923838028853e-5,155.01299472130762,1147
4_Soc,IDHM (2000),Dummy,M2,+ Lag Espacial,0.051367733813587474,0.014409020942299,3.6389719076668214e-4,59.79712440336832,1147
4_Soc,IDHM (2000),Dummy,M3,+ Clima,0.057870650141648786,0.015831267102868484,2.5671576845542887e-4,51.19071243877514,1147
4_Soc,IDHM (2000),Dummy,M4,+ Geografia/Solo (Completa),0.058085120024917704,0.015975981047670375,2.771429589396579e-4,50.21578243295201,1146
4_Soc,IDHM (2000),Densidade,M1,Base (Efeito Fixo UF),0.001145887540806356,6.044680544522719e-4,0.058000283483667925,6.151074784921649,1147
4_Soc,IDHM (2000),Densidade,M2,+ Lag Espacial,0.001217826011842359,8.857578191550192e-4,0.16916329423016174,3.0149122378827538,1147
4_Soc,IDHM (2000),Densidade,M3,+ Clima,0.0016661433162625987,0.0013802461214878665,0.22738018169632968,1.8287897435562888,1147
4_Soc,IDHM (2000),Densidade,M4,+ Geografia/Solo (Completa),0.0016880812578952305,0.0013995468830606558,0.22775475995992056,1.8226173461252555,1146
4_Soc,IDHM (2010),Distância,M1,Base (Efeito Fixo UF),-9.510582958814662e-5,6.283559523657551e-5,0.13013591336682828,527.5421805875112,1147
4_Soc,IDHM (2010),Distância,M2,+ Lag Espacial,-1.1446645515219569e-4,1.9836001757573174e-4,0.5638961202589479,51.309999989849786,1147
4_Soc,IDHM (2010),Distância,M3,+ Clima,-1.268315692822163e-4,1.7132899594050115e-4,0.4591296176194979,69.08072741804395,1147
4_Soc,IDHM (2010),Distância,M4,+ Geografia/Solo (Completa),-1.1943256549360292e-4,1.702755737841852e-4,0.4830487392155307,71.45418178592121,1146
