ano,subamostra,tipo_outcome,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1863,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,2.213944374898199,3.462456414901617,0.6394143664509078,0.5429038124111378,20.400014826380385,17,,+2.2139
1863,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,-0.9396271099167691,1.5432843687669984,-0.6088489775008095,0.5618544931596872,20.400014826380385,17,,-0.9396
1863,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,12.82772661358087,2.8832885869910028,4.448991568675362,0.0029752560727821157,20.400014826380385,17,***,+12.8277***
1863,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,12.787091521319875,2.7257243739174264,4.691263593516682,0.00223120293167379,20.400014826380385,17,***,+12.7871***
1863,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,1.8063650105817786,2.1435522360634,0.8426969868945855,0.4272496145035337,20.400014826380385,17,,+1.8064
1863,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1863,vizinhos_dens_sint_1863,1.230201482394742,2.157596883406242,0.5701720705364564,0.5863872134854949,20.400014826380385,17,,+1.2302
1873,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,3.8168844110802955,3.5754352759588315,1.067529997464914,0.3168848667569302,19.40479435470239,19,,+3.8169
1873,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,-0.7461039414238488,1.409311574022814,-0.5294102135939536,0.6108924841781459,19.40479435470239,19,,-0.7461
1873,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,15.629708096315284,4.7175428183030315,3.3131036003903227,0.01064886592018016,19.40479435470239,19,**,+15.6297**
1873,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,15.73229665506235,4.768048642544938,3.2995252008723766,0.010866541785026435,19.40479435470239,19,**,+15.7323**
1873,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,4.339507145729312,3.7886223311403064,1.1454050487062404,0.28514818968603767,19.40479435470239,19,,+4.3395
1873,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1873,vizinhos_dens_sint_1873,3.6557216940688724,3.6418911936459675,1.0037976149444099,0.3448680567898538,19.40479435470239,19,,+3.6557
1875,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,4.536640411960939,4.024493019700269,1.1272576172336892,0.28595505897074264,15.287184142693395,21,,+4.5366
1875,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,2.3913065944335306,2.993242789786574,0.7989016469339051,0.44290835924323935,15.287184142693395,21,,+2.3913
1875,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,18.29815117127275,8.27075612612394,2.212391574873833,0.051352245590881515,15.287184142693395,21,*,+18.2982*
1875,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,16.99744568179243,7.8835538939184016,2.1560638654230226,0.05648356591566887,15.287184142693395,21,*,+16.9974*
1875,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,3.6624900313471844,4.29253681149992,0.8532227426763567,0.41350574599193324,15.287184142693395,21,,+3.6625
1875,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1875,vizinhos_dens_sint_1875,2.8422105838416005,4.067071477983988,0.6988346772922859,0.5005849466150641,15.287184142693395,21,,+2.8422
1876,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,3.6865955750104416,3.7060637227977584,0.9947469473696421,0.3412379631516135,17.553918791566037,22,,+3.6866
1876,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,2.108358570557966,2.539171590844087,0.8303332386674556,0.4240054852690901,17.553918791566037,22,,+2.1084
1876,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,17.71118982156569,7.030958549348397,2.5190291902954107,0.0285247310873355,17.553918791566037,22,**,+17.7112**
1876,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,16.478660638648208,6.770005468955993,2.4340690290741214,0.03316962808748921,17.553918791566037,22,**,+16.4787**
1876,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,3.047524191658077,3.8693646322515285,0.7876032582343541,0.44756783410895806,17.553918791566037,22,,+3.0475
1876,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1876,vizinhos_dens_sint_1876,2.1510628581562274,3.7298946431884903,0.5767087448661545,0.5757476282801544,17.553918791566037,22,,+2.1511
1880,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,6.801719463711306,5.4140755261534945,1.2563030254850698,0.2234831166947006,5.457825555138208,31,,+6.8017
1880,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,3.7977324536932517,3.2468455466650585,1.1696683439697424,0.255885502481333,5.457825555138208,31,,+3.7977
1880,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,26.38909534274869,12.711685709959573,2.0759713498952306,0.051005583673312226,5.457825555138208,31,*,+26.3891*
1880,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,23.677473772084646,11.612007005983417,2.0390509375239056,0.05488099642444139,5.457825555138208,31,*,+23.6775*
1880,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,8.428897098584812,6.304554385175264,1.3369536661313919,0.19624723818814596,5.457825555138208,31,,+8.4289
1880,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1880,vizinhos_dens_sint_1880,7.092826270406519,5.889650832290649,1.2042863783230289,0.24253806311692816,5.457825555138208,31,,+7.0928
1881,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,5.345870913129203,1.8630851481720891,2.869364783662274,0.0071221969565247395,16.539629562069397,45,***,+5.3459***
1881,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,1.7693928908819554,1.4726547881825516,1.2014987525118614,0.23811002494385997,16.539629562069397,45,,+1.7694
1881,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,12.384698837439728,4.888056681302486,2.5336651444352043,0.016219328676413163,16.539629562069397,45,**,+12.3847**
1881,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,11.151575871393156,4.456344713706197,2.5024042321265476,0.017467243181810994,16.539629562069397,45,**,+11.1516**
1881,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,6.610122800643012,2.8398572258235366,2.3276250441520445,0.02621150659684835,16.539629562069397,45,**,+6.6101**
1881,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1881,vizinhos_dens_sint_1881,5.892382078609172,2.714552751988604,2.1706640529614245,0.03725169030138344,16.539629562069397,45,**,+5.8924**
1882,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,4.6199132386585005,1.610691176805935,2.8682799689882033,0.005949786492896273,28.656497242924864,66,***,+4.6199***
1882,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,2.1837700274677267,1.0589337711458626,2.062234756291405,0.044197978657553524,28.656497242924864,66,**,+2.1838**
1882,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,12.046685408122457,4.517882584647043,2.666444995507469,0.010192222571142485,28.656497242924864,66,**,+12.0467**
1882,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,11.571968159735903,4.325014448242955,2.675590636335801,0.009951559257321127,28.656497242924864,66,***,+11.5720***
1882,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,8.81224494505352,3.094981946316746,2.847268610254975,0.006299303347962735,28.656497242924864,66,***,+8.8122***
1882,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1882,vizinhos_dens_sint_1882,8.294358859045037,2.9712899345547594,2.7915010119293275,0.0073212485312264906,28.656497242924864,66,***,+8.2944***
1883,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,4.771533492023576,2.8539350081873893,1.671913858702096,0.09888211629465203,7.499505228751175,87,*,+4.7715*
1883,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,1.1962651874232875,1.5260972798712633,0.7838721706680458,0.4356863126897216,7.499505228751175,87,,+1.1963
1883,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,17.50899752704049,8.381108779922716,2.0891027651358014,0.040233476897035464,7.499505228751175,87,**,+17.5090**
1883,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,17.360324200869336,8.156770820374685,2.1283329620473364,0.036732526885939185,7.499505228751175,87,**,+17.3603**
1883,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,13.289757350626829,6.243647613744497,2.1285245697356987,0.03671609904961974,7.499505228751175,87,**,+13.2898**
1883,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1883,vizinhos_dens_sint_1883,12.811398643666603,5.931641271470278,2.1598404315659225,0.03411560855206161,7.499505228751175,87,**,+12.8114**
1884,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,4.51048188830587,2.3241532012433916,1.9406990407916402,0.055459819487678315,8.759138161350325,104,*,+4.5105*
1884,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,1.7067370795762087,1.5433619298692687,1.1058566668939274,0.2717689062171896,8.759138161350325,104,,+1.7067
1884,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,7.953249301425018,5.531625519721469,1.4377779683512422,0.1540039249849563,8.759138161350325,104,,+7.9532
1884,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,8.434221498728862,5.364609748042027,1.572196654529657,0.11945341485460896,8.759138161350325,104,,+8.4342
1884,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,6.789871120030293,4.568384688524767,1.4862739420972215,0.14074065783222012,8.759138161350325,104,,+6.7899
1884,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1884,vizinhos_dens_sint_1884,7.02645223561321,4.512892574546507,1.5569730764795096,0.12302589284254932,8.759138161350325,104,,+7.0265
1885,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,3.8326292394071597,2.0911573436880904,1.8327789876622604,0.0698716678616184,8.819425455937628,113,*,+3.8326*
1885,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,1.2420411044057298,1.403097177167356,0.8852138858359231,0.37820812742948096,8.819425455937628,113,,+1.2420
1885,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,6.300185679247302,4.664032826186782,1.3508021735769398,0.1798695444131644,8.819425455937628,113,,+6.3002
1885,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,6.644099538373745,4.540165521833278,1.463404694481473,0.14655676572340506,8.819425455937628,113,,+6.6441
1885,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,4.857379151275283,3.847838102548921,1.2623657809453086,0.2098129958549196,8.819425455937628,113,,+4.8574
1885,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1885,vizinhos_dens_sint_1885,5.072123909519037,3.8170127072912448,1.3288202839435885,0.18699298866972297,8.819425455937628,113,,+5.0721
1886,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,2.9639595067050597,1.5706253812158342,1.887120596771863,0.06204430738399207,14.782255974117223,115,*,+2.9640*
1886,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,0.8601664547587264,1.0462933183507535,0.8221083320254646,0.41297114749153163,14.782255974117223,115,,+0.8602
1886,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,4.613108787455827,3.35010378131396,1.3770047403267305,0.1715855637798331,14.782255974117223,115,,+4.6131
1886,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,4.919483079333516,3.2581945300112363,1.5098800989382763,0.1342273798382209,14.782255974117223,115,,+4.9195
1886,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,3.6945442783870694,2.740015331156181,1.3483662796981921,0.1805866815616761,14.782255974117223,115,,+3.6945
1886,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1886,vizinhos_dens_sint_1886,3.8062444864554035,2.710922436116271,1.4040403501578287,0.16340494171369113,14.782255974117223,115,,+3.8062
1887,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,4.688271443209938,1.9584446170040497,2.3938749160963604,0.01824715238620146,13.246475037187421,133,**,+4.6883**
1887,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,2.2354927796780957,1.2963970780435319,1.724388937262808,0.08725622562592555,13.246475037187421,133,*,+2.2355*
1887,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,4.597129550611195,3.645711787072081,1.2609690011461958,0.20980745060350361,13.246475037187421,133,,+4.5971
1887,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,4.973448761800084,3.5465014458574373,1.4023535130965252,0.16343505070781877,13.246475037187421,133,,+4.9734
1887,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,3.0219228860081353,2.6968194325834554,1.1205506937159833,0.2647545822313518,13.246475037187421,133,,+3.0219
1887,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1887,vizinhos_dens_sint_1887,3.0984222385245475,2.6466873296055056,1.1706793635447577,0.2440864540326028,13.246475037187421,133,,+3.0984
1888,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,5.037984237994745,2.1488964974475695,2.3444517890828127,0.020684417263142556,12.10891928611628,136,**,+5.0380**
1888,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,2.1878771096758722,1.3715511686502677,1.595184459526176,0.1132796616885291,12.10891928611628,136,,+2.1879
1888,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,5.909941309185919,4.081937570618545,1.4478274610874005,0.15025143566844926,12.10891928611628,136,,+5.9099
1888,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,6.2284486856495125,3.964875638162497,1.5709064429915025,0.11881572483565904,12.10891928611628,136,,+6.2284
1888,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,4.318275041440533,3.0924433070053188,1.3963958633156943,0.16515168060269794,12.10891928611628,136,,+4.3183
1888,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1888,vizinhos_dens_sint_1888,4.452260223767998,3.0800829635069182,1.4455000974060606,0.15090248703884984,12.10891928611628,136,,+4.4523
1891,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,5.044895616207921,2.143881294902167,2.3531599572252144,0.020187990688856502,12.310908246519578,139,**,+5.0449**
1891,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,2.188253848857944,1.373211209526984,1.593530429752106,0.11358713099099592,12.310908246519578,139,,+2.1883
1891,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,5.9252848047234075,4.066007808018874,1.4572733463614398,0.1475687494585928,12.310908246519578,139,,+5.9253
1891,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,6.2491659717276935,3.9512880833861392,1.5815515952894883,0.11629936949526841,12.310908246519578,139,,+6.2492
1891,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,4.332443533248194,3.0844584252158302,1.4046042889830936,0.16263898293980755,12.310908246519578,139,,+4.3324
1891,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1891,vizinhos_dens_sint_1891,4.468720086096808,3.0736827852159196,1.4538650857501842,0.14851007299378957,12.310908246519578,139,,+4.4687
1892,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,5.0458035424062615,2.1886668546374963,2.3054232907648187,0.02280426021701812,11.876077042627475,139,**,+5.0458**
1892,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,2.239457557718692,1.4089353429619211,1.589467940388814,0.11450124979629546,11.876077042627475,139,,+2.2395
1892,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,5.86751117254021,4.093748686977446,1.4332856316278646,0.15429280108022658,11.876077042627475,139,,+5.8675
1892,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,6.2955170166613454,4.018475408413579,1.5666431611053957,0.11974657814524692,11.876077042627475,139,,+6.2955
1892,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,4.178798454417622,3.0677072458846233,1.3621894527333223,0.17560740988080212,11.876077042627475,139,,+4.1788
1892,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1892,vizinhos_dens_sint_1892,4.362241940538011,3.0721039998361976,1.4199525604506236,0.15813078688947446,11.876077042627475,139,,+4.3622
1894,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,3.925707306967817,1.789998757453663,2.1931340961109242,0.030076428326750643,12.594820464404812,145,**,+3.9257**
1894,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,0.440671431165373,1.1151873131083656,0.39515463096247744,0.6933764102107711,12.594820464404812,145,,+0.4407
1894,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,7.58327593079116,4.75049947944597,1.5963112854978283,0.11284740425133925,12.594820464404812,145,,+7.5833
1894,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,7.138819345843843,4.458843023519616,1.6010474708770461,0.11179371672725864,12.594820464404812,145,,+7.1388
1894,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,5.573435090696064,3.2403382609994322,1.7200164432762104,0.08780909151815931,12.594820464404812,145,*,+5.5734*
1894,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1894,vizinhos_dens_sint_1894,5.925058406436145,3.267619057644995,1.81326473554919,0.07209791791022387,12.594820464404812,145,*,+5.9251*
1895,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,4.255276858623791,1.9349821126548066,2.1991298166501014,0.029596999200822108,11.775371370992575,149,**,+4.2553**
1895,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,0.8673880985502249,1.214324622177665,0.7142967232227623,0.4762954843232077,11.775371370992575,149,,+0.8674
1895,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,8.806536668153282,5.351161884206403,1.6457242106887453,0.10218176663923983,11.775371370992575,149,,+8.8065
1895,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,8.364105727869484,5.04735912602514,1.6571251458495533,0.09985128435246468,11.775371370992575,149,*,+8.3641*
1895,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,6.360344949190919,3.594366286915593,1.7695316619077448,0.07909694301553975,11.775371370992575,149,*,+6.3603*
1895,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1895,vizinhos_dens_sint_1895,6.6869723800113,3.623728892313842,1.845329101245623,0.06721371661533758,11.775371370992575,149,*,+6.6870*
1896,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,4.326250525845789,1.9344683441902755,2.236402853961748,0.02696616569329683,11.966866530951716,151,**,+4.3263**
1896,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,0.8593665630375265,1.2097220920102159,0.7103834580796176,0.4786917608038953,11.966866530951716,151,,+0.8594
1896,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,9.098405631515448,5.374311148781331,1.6929435940043378,0.09277264648569428,11.966866530951716,151,*,+9.0984*
1896,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,8.65868316788043,5.062445120497502,1.710375710113281,0.08949354454190564,11.966866530951716,151,*,+8.6587*
1896,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,6.6202987285248716,3.6083951850495346,1.834693371711167,0.06875259235469088,11.966866530951716,151,*,+6.6203*
1896,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1896,vizinhos_dens_sint_1896,6.9089897345462115,3.6354743664358287,1.900436927387744,0.05950790285080548,11.966866530951716,151,*,+6.9090*
1900,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,4.326794500203847,1.933430672435678,2.2378844826916295,0.0268547406998449,11.955303759060437,152,**,+4.3268**
1900,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,0.8600089855389021,1.2054441133850597,0.7134374592645972,0.47679757882946805,11.955303759060437,152,,+0.8600
1900,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,9.102273301328054,5.37743638916974,1.6926789352004623,0.09280621889860077,11.955303759060437,152,*,+9.1023*
1900,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,8.66248012261585,5.065352069550182,1.7101437380215712,0.08951966496500616,11.955303759060437,152,*,+8.6625*
1900,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,6.623081641329245,3.605180321357119,1.83710135165613,0.06837787872163477,11.955303759060437,152,*,+6.6231*
1900,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1900,vizinhos_dens_sint_1900,6.911645293608829,3.6317323334443055,1.9031262931907431,0.05913739908113393,11.955303759060437,152,*,+6.9116*
1901,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,2.914295446150417,1.4720931212075685,1.9796950370638235,0.049698869466829373,18.39008005706396,156,**,+2.9143**
1901,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,0.585070864369283,0.9596172757164174,0.6096918836027511,0.5430541964079312,18.39008005706396,156,,+0.5851
1901,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,5.073812576086973,3.785639745687174,1.340278768434678,0.1823257838199241,18.39008005706396,156,,+5.0738
1901,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,4.962391946242938,3.650150350693222,1.3595034367010388,0.176172785234084,18.39008005706396,156,,+4.9624
1901,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,3.3554136115069886,2.8323516597162754,1.1846740852239759,0.23815355279546482,18.39008005706396,156,,+3.3554
1901,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1901,vizinhos_dens_sint_1901,4.13571115306132,2.727794986988558,1.5161370897697406,0.13173937288006654,18.39008005706396,156,,+4.1357
1902,Atendidos_Dummy1,contemporaneo,log(pib_1920),vizinhos_dens_real_1902,vizinhos_dens_sint_1902,2.7544593442556065,1.2957630353554053,2.1257431097346484,0.0352926055631983,22.04225437172496,155,**,+2.7545**
1902,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1902,vizinhos_dens_sint_1902,0.686513578128777,0.8832112843227816,0.777292580285785,0.43830704871339077,22.04225437172496,155,,+0.6865
1902,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1902,vizinhos_dens_sint_1902,4.208671007625393,3.31607853816639,1.2691710884364509,0.20650107273529134,22.04225437172496,155,,+4.2087
1902,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1902,vizinhos_dens_sint_1902,4.155474358438129,3.195617194151629,1.3003667542042132,0.19562723269510773,22.04225437172496,155,,+4.1555
1902,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1902,vizinhos_dens_sint_1902,3.0601793389323166,2.5892868708891568,1.1818618374569891,0.23927848019575415,22.04225437172496,155,,+3.0602
