ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1882,sabem_15a,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,43.979054853722424,62.20563215102641,0.7069947420025818,0.47969863159093495,92.03118727540645,1297,,+43.9791
1882,nsabem_15a,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,-70.21771922571273,81.3189694431001,-0.8634851093980592,0.3880328227535701,92.03118727540645,1297,,-70.2177
1883,sabem_7a14,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,-79.76979111274709,63.318045550060035,-1.2598271222645383,0.2079624645051291,72.30247667307417,1293,,-79.7698
1883,nsabem_7a14,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,4.121272095694366,57.921340907844346,0.07115291239979249,0.9432872242986083,72.30247667307417,1293,,+4.1213
1883,sabem_15a,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,-252.06287545121793,138.6501498684987,-1.8179776631347633,0.06930231335414556,72.30247667307417,1293,*,-252.0629*
1883,nsabem_15a,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,179.93188198658478,114.46327814382711,1.571961636119613,0.11620774935372266,72.30247667307417,1293,,+179.9319
1884,sabem_7a14,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,-19.236635436655202,37.21583769927952,-0.5168937910815216,0.60532023177546,133.2966495688803,1290,,-19.2366
1884,nsabem_7a14,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,-32.33558108942722,41.463584936407315,-0.7798549290665603,0.43562146385569733,133.2966495688803,1290,,-32.3356
1884,sabem_15a,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,-102.38588698227748,75.45912918562402,-1.3568389681573925,0.17507330604868218,133.2966495688803,1290,,-102.3859
1884,nsabem_15a,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,52.59821002019629,68.03599784427615,0.7730938280729774,0.4396106014494183,133.2966495688803,1290,,+52.5982
1885,sabem_7a14,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,-35.32605313330835,42.746733225692395,-0.8264035744391355,0.4087305449019475,98.50199733784447,1288,,-35.3261
1885,nsabem_7a14,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,-22.829684677676497,46.233363551097156,-0.493792424434902,0.6215382362329911,98.50199733784447,1288,,-22.8297
1885,sabem_15a,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,-131.2208142799817,88.14972561080515,-1.4886128501334441,0.13683780236762172,98.50199733784447,1288,,-131.2208
1885,nsabem_15a,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,75.2600939787447,78.28081848685657,0.9614116897791628,0.3365283594686107,98.50199733784447,1288,,+75.2601
1886,sabem_7a14,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,-35.23324773889477,42.65743615415495,-0.8259579317324479,0.4089833323789357,96.25219800457572,1287,,-35.2332
1886,nsabem_7a14,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,-22.8453021356772,46.09030569581437,-0.495663931726794,0.6202174306685995,96.25219800457572,1287,,-22.8453
