ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1950,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.062773062143251,1.0934206434611857,1.88653202633308,0.0594619733538363,38.61768059769291,1232,*
1950,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.880097776817593,1.0289455187931362,1.8272082850633184,0.06791405743023766,38.61768059769291,1232,*
1950,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.801970378693945,1.1137922878376807,1.6178693265979558,0.1059507454668135,38.61768059769291,1232,
1950,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.8796759766012516,1.1156741551797134,1.6847893875416273,0.09228644982569477,38.61768059769291,1232,*
1950,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.8218620829428813,1.117859979873668,1.6297766408533334,0.10340834247161608,38.61768059769291,1232,
1950,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.1117997393521555,1.1744771341838327,1.7980765039071507,0.0724134622519709,38.61768059769291,1232,*
1950,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.3172964353769565,1.2302050189913591,1.8836668682077886,0.059849086570199855,38.61768059769291,1232,*
1950,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.5790357212526644,1.170655165711507,1.3488478652831553,0.17763758751389075,38.61768059769291,1232,
1950,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.2355761966757441,1.1101766299994793,1.112954608561994,0.26594842966533294,38.61768059769291,1232,
1950,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.1488010811295735,1.1254247056566677,1.0207711589726174,0.30756640965237275,38.61768059769291,1232,
1950,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.2224507407134864,1.1089685973130547,1.1023312505650658,0.2705363503326396,38.61768059769291,1232,
1950,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.0579712981667981,1.1076855171373694,0.9551188327359832,0.33970790764052416,38.61768059769291,1232,
1950,1959,PIB_Indústria,pibi (1959),pibi_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.6168186127969264,1.4119358145314949,2.561602712795447,0.01053907066464905,38.61768059769291,1232,**
1950,1970,PIB_Indústria,pibi (1970),pibi_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,5.772772566945745,1.861747285765383,3.1007283378809927,0.0019751772724384783,38.356129694043396,1232,***
1950,1975,PIB_Indústria,pibi (1975),pibi_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,5.663186313819517,1.8653015780317606,3.036070081383424,0.002447953453955849,38.61768059769291,1232,***
1950,1980,PIB_Indústria,pibi (1980),pibi_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.205791879020381,1.924606801199818,3.224446611719148,0.001295808508180748,38.61768059769291,1232,***
1950,1985,PIB_Indústria,pibi (1985),pibi_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.64204053254297,2.430611879073215,3.5554999985592737,3.9179471812509194e-4,38.79234342410064,1232,***
1950,1996,PIB_Indústria,pibi (1996),pibi_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,12.132429634139662,3.367273919215611,3.603042082470632,3.2724735413966797e-4,38.61768059769291,1232,***
1950,1999,PIB_Indústria,pibi (1999),pibi_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,5.8203845505979235,1.766211931224952,3.2954055216698768,0.0010112132004608696,38.61768059769291,1232,***
1950,2000,PIB_Indústria,pibi (2000),pibi_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.041735967475613,1.8152998335788129,3.3282303318259547,9.002211263588366e-4,38.61768059769291,1232,***
1950,2001,PIB_Indústria,pibi (2001),pibi_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.146390984023888,1.8358937843581762,3.3479011892687742,8.392392238813862e-4,38.61768059769291,1232,***
1950,2002,PIB_Indústria,pibi (2002),pibi_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.243438288693497,2.3502251629811086,3.5075100116097935,4.6885855482516834e-4,38.61768059769291,1232,***
1950,2003,PIB_Indústria,pibi (2003),pibi_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,9.549927921881242,2.6057837658688614,3.664896545510926,2.5812674235204725e-4,38.61768059769291,1232,***
1950,2004,PIB_Indústria,pibi (2004),pibi_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.708118942754702,2.440881575671779,3.567612222382421,3.7429602103291487e-4,38.61768059769291,1232,***
1950,2005,PIB_Indústria,pibi (2005),pibi_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.825435550388168,2.517869651528048,3.505120110182104,4.730447432053125e-4,38.61768059769291,1232,***
1950,2006,PIB_Indústria,pibi (2006),pibi_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.637118953113289,2.462910667239248,3.506874637395964,4.699680963905485e-4,38.61768059769291,1232,***
1950,2007,PIB_Indústria,pibi (2007),pibi_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.546318573878462,2.4519397960970966,3.4855336119924982,5.086918097627074e-4,38.61768059769291,1232,***
1950,2008,PIB_Indústria,pibi (2008),pibi_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.660268071554938,2.4952643123167597,3.4706816543671892,5.373767986553487e-4,38.61768059769291,1232,***
1950,2009,PIB_Indústria,pibi (2009),pibi_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.878394885027576,2.3161759037848304,3.4014665605291903,6.920779795657084e-4,38.61768059769291,1232,***
1950,2010,PIB_Indústria,pibi (2010),pibi_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.857387060251926,2.3462717301904843,3.348881955635214,8.363015361684165e-4,38.61768059769291,1232,***
1950,2011,PIB_Indústria,pibi (2011),pibi_2011,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.702049362749999,2.2414827937262265,3.4361403015484058,6.100436641986585e-4,39.52507349437356,1232,***
1950,2012,PIB_Indústria,pibi (2012),pibi_2012,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.916232199822539,2.308704606904139,3.428863171212632,6.264904382495048e-4,39.28774926332991,1232,***
1950,2013,PIB_Indústria,pibi (2013),pibi_2013,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.545330002063114,2.2745456884771253,3.3172910266379096,9.359111075083631e-4,39.52507349437356,1232,***
1950,2014,PIB_Indústria,pibi (2014),pibi_2014,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.763168038238254,2.2941003027984554,3.383970626205124,7.372926668590014e-4,39.52507349437356,1232,***
1950,2015,PIB_Indústria,pibi (2015),pibi_2015,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.337094945614423,2.428280888782553,3.433332191563029,6.163186971954019e-4,38.61768059769291,1232,***
1950,2016,PIB_Indústria,pibi (2016),pibi_2016,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.432437661856756,2.4388691461013585,3.45751951281863,5.640523148752026e-4,38.61768059769291,1232,***
1950,2017,PIB_Indústria,pibi (2017),pibi_2017,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.294130858256114,2.405747347527385,3.4476317169302004,5.848984604447293e-4,38.61768059769291,1232,***
1950,2018,PIB_Indústria,pibi (2018),pibi_2018,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.225714009520111,2.3899804797269604,3.4417494533092774,5.976382722710148e-4,38.61768059769291,1232,***
1950,2019,PIB_Indústria,pibi (2019),pibi_2019,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.304738909179799,2.3899751183714075,3.4748223298821905,5.292313969428365e-4,38.61768059769291,1232,***
1950,2020,PIB_Indústria,pibi (2020),pibi_2020,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.934896888218304,2.3188501736017657,3.4219101253503523,6.42538503099081e-4,38.61768059769291,1232,***
1950,2021,PIB_Indústria,pibi (2021),pibi_2021,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8.252779167713012,2.3918013003925234,3.4504451378794014,5.78895058983066e-4,38.61768059769291,1232,***
1950,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.8341969743835203,1.0634743198680476,0.7844072572312086,0.43295433562034213,38.61768059769291,1232,
1950,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.3060393604829024,1.0249822786665943,2.249833395639623,0.024638199864756103,38.61768059769291,1232,**
1950,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.1869787205860387,1.0372574445970413,2.1084242219496883,0.035198939828884834,38.61768059769291,1232,**
1950,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.493773965210254,1.1350108018094223,2.197136768420799,0.028199248307975756,38.61768059769291,1232,**
1950,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.109420135224279,1.1896803948494523,2.6136600625563466,0.009068964353794489,38.606789101675325,1232,***
1950,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.4999082100923506,1.2262464915980085,2.854163689007887,0.004388415706324647,38.61768059769291,1232,***
1950,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.485665475798437,1.3009175869133296,2.6793899251287936,0.00747544383925892,38.61768059769291,1232,***
1950,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.524514828564127,1.3020087741380149,2.7069823941067566,0.00688510873580409,38.61768059769291,1232,***
1950,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.4853461692863754,1.3084780701480339,2.6636641826882608,0.007831865722383018,38.61768059769291,1232,***
1950,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.273375222041038,1.4635793994342883,2.9198109946701964,0.0035671582936785975,38.61768059769291,1232,***
1950,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.277617969981023,1.4545882791910503,2.940775772206801,0.0033360175480144612,38.61768059769291,1232,***
1950,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.135364731514917,1.4439273075506214,2.863970166565978,0.00425572124365536,38.61768059769291,1232,***
1950,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.053615290732871,1.4448467156114537,2.80556770966351,0.005103056634497244,38.61768059769291,1232,***
1950,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.144348525287175,1.4525317384305472,2.853189651996948,0.004401798612723251,38.61768059769291,1232,***
1950,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.231087983072276,1.4641311972092936,2.889828446478661,0.0039231119105438885,38.61768059769291,1232,***
1950,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.288321483150441,1.4845094152631835,2.8887128899685557,0.003936958471400582,38.61768059769291,1232,***
1950,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.197139931713933,1.4707914079723843,2.8536608991346095,0.004395319234374503,38.61768059769291,1232,***
1950,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.3959380164842985,1.5115745920363959,2.908184643777376,0.003701540185839938,38.61768059769291,1232,***
1950,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.541767504506366,1.5213081168210598,2.985435661775661,0.002888515857268461,38.61768059769291,1232,***
1950,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.4537272266255385,1.5209410367450598,2.928270800133636,0.003472186227334781,38.61768059769291,1232,***
1950,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.52133821820944,1.5424729375439423,2.9312269331666214,0.0034395469637716453,38.61768059769291,1232,***
1950,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.518102295895486,1.5451468564480657,2.9240601157365425,0.0035191646769197576,38.61768059769291,1232,***
1950,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.605311284412997,1.5517616895329938,2.9677954517610083,0.003058275200421441,38.61768059769291,1232,***
1950,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.676692470134097,1.556202617640608,3.00519509292725,0.0027086189605247768,38.61768059769291,1232,***
1950,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.749803443888997,1.5606889005483588,3.0434018222466506,0.0023895307309728013,38.61768059769291,1232,***
1950,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.707111081816874,1.5477709780686164,3.041219371932297,0.002406786505339105,38.61768059769291,1232,***
1950,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.623831330899915,1.541194535499664,3.0001607353226456,0.0027534537045443112,38.61768059769291,1232,***
1950,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.513757487516879,1.5058403638751456,2.997500661956708,0.0027774167780020803,38.61768059769291,1232,***
1950,2021,PIB_Serviços,pibse (2021),pibse_2021,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.546079954533905,1.5138455955523682,3.003001077448155,0.0027280755685442546,38.61768059769291,1232,***
1950,1959,PIB_Total,pib (1959),pib_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.8336709286564759,0.948286813423227,0.8791337355488489,0.3795028859487741,38.61768059769291,1232,
1950,1970,PIB_Total,pib (1970),pib_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.12924443941415,1.0990495926130777,2.8472276960442913,0.004484709015330033,38.29324798816769,1232,***
1950,1975,PIB_Total,pib (1975),pib_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.9237217158873436,0.9539507901497294,2.016583806786723,0.043958995241598624,38.61768059769291,1232,**
1950,1980,PIB_Total,pib (1980),pib_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.877842750127644,1.1353811247979646,2.5346931416001315,0.011379873230220374,38.38072974835945,1232,**
