ano_tratamento,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,R2_1estagio,n_observacoes
1886,densidade_buffer_real_10km_1886,densidade_buffer_sintetica_10km_1886,0.49588813764570844,0.07319903453092604,6.774517462196847,1.9056950845473425e-11,45.89408684561001,0.2913056810265663,1287
1887,densidade_buffer_real_10km_1887,densidade_buffer_sintetica_10km_1887,0.3479544894892337,0.059910432164431884,5.807911525896322,7.988666188463237e-9,33.73183629263934,0.2625996926809193,1287
1888,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.3383102906381887,0.060082905687415554,5.630724525845431,2.2079111435641417e-8,31.705058685957255,0.263639745398048,1286
1891,densidade_buffer_real_10km_1891,densidade_buffer_sintetica_10km_1891,0.3354540022362079,0.06023985690486274,5.5686387629703855,3.13151280904013e-8,31.009737672456346,0.2569101162332593,1286
1892,densidade_buffer_real_10km_1892,densidade_buffer_sintetica_10km_1892,0.33477735916071905,0.06025372047840236,5.556127596813184,3.358581550768652e-8,30.870553872069046,0.2565284492023747,1286
1894,densidade_buffer_real_10km_1894,densidade_buffer_sintetica_10km_1894,0.37906275477176393,0.055582214549820534,6.819856996377771,1.408226226314712e-11,46.51044945104283,0.2916834731346969,1284
1895,densidade_buffer_real_10km_1895,densidade_buffer_sintetica_10km_1895,0.39713109927531864,0.054558307037843375,7.279021671252663,5.892476981480262e-13,52.984156490565915,0.3048916580697665,1282
1896,densidade_buffer_real_10km_1896,densidade_buffer_sintetica_10km_1896,0.3995099537442686,0.05427480571847508,7.3608730322599,3.2838625904720306e-13,54.18245179705106,0.3050844726459019,1281
1900,densidade_buffer_real_10km_1900,densidade_buffer_sintetica_10km_1900,0.3993914010728175,0.054281412620081966,7.357793060180209,3.3573140990817897e-13,54.13711871643605,0.30501320536153886,1281
1901,densidade_buffer_real_10km_1901,densidade_buffer_sintetica_10km_1901,0.39389527980857925,0.05109142113313139,7.7096168216223075,2.546391574907653e-14,59.43819153624165,0.3202749519352819,1280
1902,densidade_buffer_real_10km_1902,densidade_buffer_sintetica_10km_1902,0.3981415480514021,0.05048097032433535,7.886963057432953,6.669105814564646e-15,62.20418626931216,0.3245635462453662,1279
1904,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.3870590484387673,0.04933853062001125,7.844965052157021,9.182567865999969e-15,61.54347666956501,0.3217049496537632,1279
1905,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.3903573698181835,0.0493711230305954,7.906592879734133,5.750456701062646e-15,62.514210965862496,0.3226155391595572,1276
1906,densidade_buffer_real_10km_1906,densidade_buffer_sintetica_10km_1906,0.389459772658671,0.04941457962109045,7.881474974492086,6.970756476538857e-15,62.11764777354503,0.3175829135532373,1275
1907,densidade_buffer_real_10km_1907,densidade_buffer_sintetica_10km_1907,0.412052800119378,0.046863074601774274,8.792696672611774,4.725795782819055e-18,77.31151477655816,0.34923985816845116,1273
1908,densidade_buffer_real_10km_1908,densidade_buffer_sintetica_10km_1908,0.41248544109459573,0.04678025619482781,8.817511374386221,3.836944437149872e-18,77.74850683743038,0.3502425362785655,1273
1910,densidade_buffer_real_10km_1910,densidade_buffer_sintetica_10km_1910,0.39627277810862793,0.04738302494983419,8.363180242886004,1.6075152312765922e-16,69.94278377499882,0.3325857692912968,1272
1911,densidade_buffer_real_10km_1911,densidade_buffer_sintetica_10km_1911,0.39494766779336204,0.047624596864647394,8.292934613511425,2.826252182549084e-16,68.77276450397589,0.33186113226900615,1269
1912,densidade_buffer_real_10km_1912,densidade_buffer_sintetica_10km_1912,0.4158983781197252,0.0451361722197708,9.214303244295737,1.2861963869496356e-19,84.90338427783894,0.3622967098664136,1269
1913,densidade_buffer_real_10km_1913,densidade_buffer_sintetica_10km_1913,0.42176652250727625,0.04182507509684169,10.084058941453636,4.8447658551641e-23,101.68824473471102,0.38137183636083016,1264
1914,densidade_buffer_real_10km_1914,densidade_buffer_sintetica_10km_1914,0.41253720908894287,0.042074744392496415,9.804865485113073,6.5069576395033575e-22,96.13538718116162,0.3680831394388079,1264
1915,densidade_buffer_real_10km_1915,densidade_buffer_sintetica_10km_1915,0.41304507101862886,0.0428820824010053,9.632113178555565,3.156718418080827e-21,92.7776042845038,0.36842523080665857,1262
1916,densidade_buffer_real_10km_1916,densidade_buffer_sintetica_10km_1916,0.3878177402573605,0.04174576318784376,9.289990423993299,6.69608553733586e-20,86.3039220778872,0.36371334616358086,1260
1917,densidade_buffer_real_10km_1917,densidade_buffer_sintetica_10km_1917,0.38638103962257325,0.041742581817036176,9.256280344999686,9.029880314090078e-20,85.6787258252275,0.3608989560073276,1257
1918,densidade_buffer_real_10km_1918,densidade_buffer_sintetica_10km_1918,0.38489100991275077,0.04178356838326581,9.211539961888427,1.3349423878079095e-19,84.85246846946744,0.3544218347266156,1257
1919,densidade_buffer_real_10km_1919,densidade_buffer_sintetica_10km_1919,0.36943297630587835,0.04043061477823448,9.137456314534198,2.5467458002873023e-19,83.49310790002089,0.3497408608267182,1255
1920,densidade_buffer_real_10km_1920,densidade_buffer_sintetica_10km_1920,0.3711098839499087,0.04048951967576064,9.165578819451309,1.9978274379842499e-19,84.00783509557445,0.34698440159214405,1254
1921,densidade_buffer_real_10km_1921,densidade_buffer_sintetica_10km_1921,0.3707597374888576,0.0404892095424546,9.157001128908204,2.149892451380044e-19,83.85066967482612,0.3421839634575865,1255
1922,densidade_buffer_real_10km_1922,densidade_buffer_sintetica_10km_1922,0.3694662236103776,0.04049634941287158,9.12344517387398,2.8750326619141164e-19,83.23725184068442,0.34157224639383066,1255
1923,densidade_buffer_real_10km_1923,densidade_buffer_sintetica_10km_1923,0.360216882509866,0.04056969294214423,8.878964970811225,2.333590835057892e-18,78.83601895289277,0.33466336634005533,1251
1924,densidade_buffer_real_10km_1924,densidade_buffer_sintetica_10km_1924,0.35897463127106227,0.04060774474565356,8.840053381922546,3.2398326589941233e-18,78.14654379524025,0.33300355193344944,1251
1925,densidade_buffer_real_10km_1925,densidade_buffer_sintetica_10km_1925,0.34449518992836325,0.03904170796036229,8.823773546949264,3.715196355847817e-18,77.85897960784159,0.3288997289635427,1251
1926,densidade_buffer_real_10km_1926,densidade_buffer_sintetica_10km_1926,0.30044248199553897,0.03736768004985631,8.04016951533212,2.0951459593772796e-15,64.64432583527595,0.30902974939422767,1246
1927,densidade_buffer_real_10km_1927,densidade_buffer_sintetica_10km_1927,0.2968309954614672,0.036773667498684125,8.071835518502166,1.6395061540099448e-15,65.15452863775313,0.30818716753644937,1245
1929,densidade_buffer_real_10km_1929,densidade_buffer_sintetica_10km_1929,0.29879347503212794,0.03678499546884909,8.122699791689723,1.1025845247061618e-15,65.97825190591627,0.30865745911253684,1245
1931,densidade_buffer_real_10km_1931,densidade_buffer_sintetica_10km_1931,0.29569860407971077,0.03683427166243769,8.027811891859773,2.3071764952006247e-15,64.4457637710852,0.31117552896531864,1245
1932,densidade_buffer_real_10km_1932,densidade_buffer_sintetica_10km_1932,0.2970334454107732,0.03680941330623754,8.069496868629509,1.6707344479126163e-15,65.11677971282145,0.31189576195471713,1244
1933,densidade_buffer_real_10km_1933,densidade_buffer_sintetica_10km_1933,0.27297810817120205,0.03489557953958809,7.822713127934034,1.1117627263825791e-14,61.19484068195148,0.3029692728250124,1241
1934,densidade_buffer_real_10km_1934,densidade_buffer_sintetica_10km_1934,0.27490971925541113,0.034863154852897954,7.885394205296932,6.9112943384240606e-15,62.17944177293044,0.3121156358306453,1240
1936,densidade_buffer_real_10km_1936,densidade_buffer_sintetica_10km_1936,0.2786024574226985,0.03478094302872334,8.010204242956227,2.6525419493747527e-15,64.16337201387395,0.31133964982195206,1240
1937,densidade_buffer_real_10km_1937,densidade_buffer_sintetica_10km_1937,0.27787768527403073,0.03478761877140683,7.987832886751887,3.1543787045137967e-15,63.80547422667499,0.3105781496741975,1239
1940,densidade_buffer_real_10km_1940,densidade_buffer_sintetica_10km_1940,0.2777790766643728,0.034858086356330024,7.968856173710458,3.652936348108365e-15,63.502668717283285,0.30888279315938205,1238
1941,densidade_buffer_real_10km_1941,densidade_buffer_sintetica_10km_1941,0.27798327043784354,0.034824496554693135,7.982406005532937,3.2933862221421565e-15,63.718805637168295,0.30950373010946364,1237
1944,densidade_buffer_real_10km_1944,densidade_buffer_sintetica_10km_1944,0.2734146848729144,0.0348039793020493,7.855845519848802,8.669504721194127e-15,61.71430883172849,0.30426985987629385,1237
1947,densidade_buffer_real_10km_1947,densidade_buffer_sintetica_10km_1947,0.273291446065886,0.034695757606482976,7.8767971913321455,7.397482277049134e-15,62.043933993377976,0.3027668859219318,1236
1948,densidade_buffer_real_10km_1948,densidade_buffer_sintetica_10km_1948,0.24710560903111006,0.03385748071105244,7.298405074493474,5.243213321840955e-13,53.26671663139209,0.27747489934449254,1235
1949,densidade_buffer_real_10km_1949,densidade_buffer_sintetica_10km_1949,0.23214534029436462,0.03242304622786919,7.159886787405693,1.3964130869179442e-12,51.26397880846661,0.2682611448093212,1231
1950,densidade_buffer_real_10km_1950,densidade_buffer_sintetica_10km_1950,0.2256407541904757,0.03226238342967569,6.993926988758248,4.4063319100850205e-12,48.91501472408101,0.2599225933958105,1232
1951,densidade_buffer_real_10km_1951,densidade_buffer_sintetica_10km_1951,0.21759167911110025,0.03218454400865353,6.760750720985697,2.1265943456049437e-11,45.707750311308615,0.24774684309090955,1234
1953,densidade_buffer_real_10km_1953,densidade_buffer_sintetica_10km_1953,0.21889029574091126,0.03242977987592899,6.749669488302097,2.2883593724396848e-11,45.55803820131629,0.24780393770769027,1235
1955,densidade_buffer_real_10km_1955,densidade_buffer_sintetica_10km_1955,0.2182755672434935,0.03244666676246154,6.7272108053953525,2.6559549678244974e-11,45.255365220227986,0.24683087459001296,1235
1956,densidade_buffer_real_10km_1956,densidade_buffer_sintetica_10km_1956,0.21819361061695103,0.03244750089385816,6.724512045802945,2.7038469343019182e-11,45.21906225414891,0.24679821318896933,1235
1957,densidade_buffer_real_10km_1957,densidade_buffer_sintetica_10km_1957,0.2222887411582976,0.0325097293204484,6.83760664283598,1.2716372851491966e-11,46.75286460215472,0.24960169467686477,1235
1958,densidade_buffer_real_10km_1958,densidade_buffer_sintetica_10km_1958,0.2215629206196042,0.03272416453199049,6.7706211537657035,1.98995478918352e-11,45.841310807819625,0.23324556343275582,1236
1961,densidade_buffer_real_10km_1961,densidade_buffer_sintetica_10km_1961,0.22189072461609,0.032722822764842424,6.780916371752946,1.8579719238374322e-11,45.98082684070714,0.23336115996201934,1236
1962,densidade_buffer_real_10km_1962,densidade_buffer_sintetica_10km_1962,0.2201110396150328,0.03295151602375592,6.679845608813474,3.6298728199579847e-11,44.620337357584646,0.2306627102959019,1236
1966,densidade_buffer_real_10km_1966,densidade_buffer_sintetica_10km_1966,0.21814972201610905,0.03282106610842016,6.646637293727132,4.5159642037706746e-11,44.17778731436433,0.2290288175210673,1235
1969,densidade_buffer_real_10km_1969,densidade_buffer_sintetica_10km_1969,0.21649094590072004,0.03289096926216346,6.582078630007512,6.87922403590034e-11,43.323759091601566,0.22589141289446013,1236
1972,densidade_buffer_real_10km_1972,densidade_buffer_sintetica_10km_1972,0.2187063463022637,0.03282892097063059,6.6620022783545885,4.0830067063856614e-11,44.38227435680173,0.2247483700812295,1235
1985,densidade_buffer_real_10km_1985,densidade_buffer_sintetica_10km_1985,0.216475601401168,0.032709004373177523,6.618226557170454,5.439867832693938e-11,43.80092276203628,0.2193894302399383,1234
1996,densidade_buffer_real_10km_1996,densidade_buffer_sintetica_10km_1996,0.21660200080885833,0.03265905421992784,6.632219027233573,4.966220477797834e-11,43.986329225199036,0.21871632406470565,1233
2003,densidade_buffer_real_10km_2003,densidade_buffer_sintetica_10km_2003,0.21660588271774867,0.032659071570774814,6.632334365303264,4.9624759873952086e-11,43.98785913318265,0.21867049199619526,1233
1858,densidade_buffer_real_20km_1858,densidade_buffer_sintetica_20km_1858,0.8780767178592462,0.072525551199688093,12.107136082862649,4.7503915287047583e-32,146.58274412895472,0.9624388171981174,1321
1860,densidade_buffer_real_20km_1860,densidade_buffer_sintetica_20km_1860,0.7609297480614441,0.08193647673729898,9.286825335449834,6.466285590789912e-20,86.24512481115292,0.8467482340065856,1318
1862,densidade_buffer_real_20km_1862,densidade_buffer_sintetica_20km_1862,0.7604419564343949,0.08698172975319342,8.742548102827035,6.924591311268779e-18,76.43214733024459,0.5636324347974409,1317
1863,densidade_buffer_real_20km_1863,densidade_buffer_sintetica_20km_1863,0.7646509187699851,0.09094335427724899,8.407991159407626,1.0850211242798578e-16,70.6943153366768,0.4810714140503084,1316
1873,densidade_buffer_real_20km_1873,densidade_buffer_sintetica_20km_1873,0.7620891614180021,0.09096923176050856,8.377438686349764,1.3903721428574058e-16,70.18147894354966,0.46979700491216303,1314
1875,densidade_buffer_real_20km_1875,densidade_buffer_sintetica_20km_1875,0.7348483300987345,0.09189312017371593,7.996771996745435,2.8128591278421237e-15,63.94836236793198,0.4148658676228324,1312
1876,densidade_buffer_real_20km_1876,densidade_buffer_sintetica_20km_1876,0.7545846747578807,0.0724533903531233,10.414760042010267,1.913201540241769e-24,108.46722673265369,0.48337330719295235,1310
1880,densidade_buffer_real_20km_1880,densidade_buffer_sintetica_20km_1880,0.71210093212147485,0.07502079246116101,9.49204758787554,1.0525423300160361e-20,90.09896741049386,0.38501450454475394,1310
1881,densidade_buffer_real_20km_1881,densidade_buffer_sintetica_20km_1881,0.7625386910747444,0.07620141485262305,10.006883632666511,9.446445065895642e-23,100.13772003772891,0.364548361727387,1303
1882,densidade_buffer_real_20km_1882,densidade_buffer_sintetica_20km_1882,0.6358815052908806,0.06668069594317359,9.536215786241785,7.185486901723642e-21,90.93941152176703,0.3639814513168733,1297
