ano_tratamento,subamostra,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1882,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,-0.46389052446150575,0.22160700442260042,-2.093302626738617,0.0428746628313804,35.61229479474089,66,**,-0.4639**
1883,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,-0.357377924799525,0.6266060216733208,-0.5703391165076338,0.570729098703238,7.9153167677446445,87,,-0.3574
1883,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,-0.41833193874160335,0.3519380869337026,-1.1886520790811934,0.2395929151886059,7.9153167677446445,87,,-0.4183
1884,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,-0.3498958038257453,0.5520821721953103,-0.6337748644090658,0.5282360696314872,8.711757437895129,104,,-0.3499
1884,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,-0.6316341912041606,0.3600674204095953,-1.7542108932978278,0.08364931023953402,8.711757437895129,104,*,-0.6316*
1885,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,-0.4315624588430094,0.5719178974514197,-0.7545881336571872,0.4526578486709226,7.703013074851157,113,,-0.4316
1885,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,-0.6055112241171076,0.394807300836238,-1.5336880114288145,0.1289558265367149,7.703013074851157,113,,-0.6055
1886,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,-0.19697102331654612,0.4261676251827161,-0.46219142815481656,0.6451389624425032,13.823595088316601,115,,-0.1970
1886,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,-0.4909095254201522,0.28899067932723177,-1.6987036625644332,0.09307623914124352,13.823595088316601,115,*,-0.4909*
1887,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,-0.41068110650454537,0.4699864466453491,-0.8738147864388195,0.38431275357478833,15.751089364451975,133,,-0.4107
1887,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,-0.4107255966719588,0.258121976751022,-1.5912073890094776,0.11471933951486095,15.751089364451975,133,,-0.4107
1888,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,-0.31868650930126047,0.45369370773697815,-0.7024265575356271,0.4839976204692892,14.566528875325162,136,,-0.3187
1888,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,-0.3264126399838934,0.2810064424230439,-1.161584187071741,0.2480891509490966,14.566528875325162,136,,-0.3264
1891,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,-0.3183382434674033,0.4537149996854344,-0.7016260068283189,0.4844646711604964,14.80938183414462,139,,-0.3183
1891,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,-0.32750092151926297,0.2815262908360599,-1.1633049280998602,0.24734265437212777,14.80938183414462,139,,-0.3275
1892,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,-0.32338498145768224,0.4581966893331983,-0.7057776474297446,0.4818893807251122,14.48192520487025,139,,-0.3234
1892,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,-0.3246319489963752,0.2841622445442755,-1.1424175984990648,0.2558788354674558,14.48192520487025,139,,-0.3246
1894,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,-0.2544444297775776,0.4076171004603277,-0.624224129680109,0.5337612674785178,16.4963535085188,145,,-0.2544
1894,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,0.20037348669833452,0.2604788639894989,0.7692504628951872,0.44337844732628173,16.4963535085188,145,,+0.2004
1895,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,-0.3697302094280134,0.4391320181953082,-0.8419568469352018,0.4015749252585957,15.677382430553962,149,,-0.3697
1895,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,0.15448694622437142,0.26013939390516666,0.5938621748334255,0.5537808803796165,15.677382430553962,149,,+0.1545
