Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
2_PIB_pc,PIB p.c. (1970),Densidade,M4,+ Geografia/Solo (Completa),0.015821780678663223,0.011168696409249484,0.15659453011051605,2.5409108659912634,1228
2_PIB_pc,PIB p.c. (1980),Distância,M1,Base (Efeito Fixo UF),-6.215100291872688e-4,3.2535601917847603e-4,0.056101548936358325,1298.61870646145,1228
2_PIB_pc,PIB p.c. (1980),Distância,M2,+ Lag Espacial,-0.0053815987037366675,0.01325444543734612,0.6847263105410246,1.2220679281432472,1228
2_PIB_pc,PIB p.c. (1980),Distância,M3,+ Clima,-0.01197268430106524,0.01899951563028346,0.528591644711363,1.7659224375267821,1228
2_PIB_pc,PIB p.c. (1980),Distância,M4,+ Geografia/Solo (Completa),-0.009534003067405691,0.013130909702351508,0.4677938301409936,2.5288437680290645,1227
2_PIB_pc,PIB p.c. (1980),Dummy,M1,Base (Efeito Fixo UF),0.5377664466672278,0.0976457457963806,3.643359769434085e-8,171.186948659305,1228
2_PIB_pc,PIB p.c. (1980),Dummy,M2,+ Lag Espacial,0.6339240094667191,0.12485734377416459,3.830649999425617e-7,109.76468064529335,1228
2_PIB_pc,PIB p.c. (1980),Dummy,M3,+ Clima,0.382764000789122,0.13384521784974712,0.004239737049501313,80.12313401028658,1228
2_PIB_pc,PIB p.c. (1980),Dummy,M4,+ Geografia/Solo (Completa),0.38147314515307507,0.1343753919026704,0.004527478386530781,78.28653960941791,1227
2_PIB_pc,PIB p.c. (1980),Densidade,M1,Base (Efeito Fixo UF),0.02370797304621675,0.01102115875305594,0.03146574103141697,6.8504599120705745,1228
2_PIB_pc,PIB p.c. (1980),Densidade,M2,+ Lag Espacial,0.026477864704072943,0.014211303263432454,0.06244042266533234,4.868078519171298,1228
2_PIB_pc,PIB p.c. (1980),Densidade,M3,+ Clima,0.020662615572166032,0.016492854164553688,0.21027038226320283,2.531011225153118,1228
2_PIB_pc,PIB p.c. (1980),Densidade,M4,+ Geografia/Solo (Completa),0.020539469129990134,0.016468880206383343,0.21233570907123878,2.5320929918992823,1227
2_PIB_pc,PIB p.c. (1996),Distância,M1,Base (Efeito Fixo UF),9.860388111149966e-4,3.715904237848151e-4,0.00796467667858125,1356.0818522290003,1228
2_PIB_pc,PIB p.c. (1996),Distância,M2,+ Lag Espacial,-0.0014626253323076766,0.007686979840724307,0.8490951471195685,2.493445342736586,1228
2_PIB_pc,PIB p.c. (1996),Distância,M3,+ Clima,-0.006373837071542765,0.010598383725219247,0.5475755401564979,2.971691265883908,1228
2_PIB_pc,PIB p.c. (1996),Distância,M4,+ Geografia/Solo (Completa),-0.005042452795044526,0.008246665708529824,0.5408993787618515,3.9121948159651514,1227
