ano,tipo_mecanismo,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_estatistica,n_observacoes,n_pontas_excluidas,significancia,coeficiente_sig,instrumento_forte
1882,spillover,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,0.7376726936578446,0.07397777003972505,9.971545415085158,1.307729101514568e-22,99.43171796510583,1297,26,***,+0.7377***,TRUE
1883,spillover,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,0.6319385156387745,0.06427400212431139,9.83194596186109,4.81074795046981e-22,96.66716139695659,1293,30,***,+0.6319***,TRUE
1884,spillover,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,0.6488525579424768,0.05732818321909963,11.31821246563249,2.2545303727440254e-28,128.1019334171987,1290,33,***,+0.6489***,TRUE
1885,spillover,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,0.6400630657903714,0.0602522388565358,10.623058627155748,2.5508325401722446e-25,112.84937459598817,1288,35,***,+0.6401***,TRUE
1886,spillover,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,0.664451614607644,0.06404713159522998,10.374416434554739,2.8867701498109285e-24,107.62851635755946,1287,36,***,+0.6645***,TRUE
1887,spillover,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,0.5118985941229606,0.048037643320874165,10.656197072443005,1.8431773569370843e-25,113.55453604674287,1287,36,***,+0.5119***,TRUE
1888,spillover,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,0.5050451168064465,0.048161116240669204,10.486574154192171,9.743599573545129e-25,109.96823749137126,1286,37,***,+0.5050***,TRUE
1891,spillover,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,0.5015025534526643,0.04835297699454914,10.37169962687507,2.9683002859181178e-24,107.57215315012047,1286,37,***,+0.5015***,TRUE
1892,spillover,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,0.5024923973819742,0.0483705356349186,10.38839844930776,2.5261257952866406e-24,107.91882234157985,1286,37,***,+0.5025***,TRUE
1894,spillover,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,0.5330635993278614,0.04453034155702503,11.970795208144237,2.261909049234496e-31,143.29993791532902,1284,39,***,+0.5331***,TRUE
1895,spillover,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,0.5453372230168005,0.0435754191565536,12.514790071383251,5.652811465343621e-34,156.61997053079278,1282,41,***,+0.5453***,TRUE
1896,spillover,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,0.5451173622978939,0.04314893710180971,12.633390273593346,1.4929421449461994e-34,159.60254980492294,1281,42,***,+0.5451***,TRUE
1900,spillover,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,0.5449242271327898,0.043166540399677995,12.623764195308427,1.6643541046504414e-34,159.359422458751,1281,42,***,+0.5449***,TRUE
1901,spillover,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,0.5290627749627272,0.041965479305014375,12.607094777051921,2.015528903023091e-34,158.93883871756984,1280,43,***,+0.5291***,TRUE
1902,spillover,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,0.5438146749057707,0.04113860269655022,13.21908473452779,1.7959862964232044e-37,174.74420121862565,1279,44,***,+0.5438***,TRUE
1904,spillover,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,0.491550957665569,0.045354300298512236,10.838023173773744,3.071246098854773e-26,117.4627463152567,1279,44,***,+0.4916***,TRUE
1905,spillover,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,0.49303263885018844,0.04467230179021125,11.036651775087702,4.175117775252813e-27,121.80768240454651,1276,47,***,+0.4930***,TRUE
1906,spillover,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,0.5026917493291004,0.0448640340445576,11.204782628995027,7.515240680912009e-28,125.5471537630287,1275,48,***,+0.5027***,TRUE
1907,spillover,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,0.5160274609264545,0.043586874371261235,11.839056329918769,9.650659021564005e-31,140.16325478298967,1273,50,***,+0.5160***,TRUE
1908,spillover,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,0.5158382668200014,0.04360443100472897,11.829950647998547,1.0641061496710446e-30,139.94773233408125,1273,50,***,+0.5158***,TRUE
1910,spillover,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,0.5066384077955792,0.044246799685916424,11.450283667788977,5.943865926993903e-29,131.10899607283497,1272,51,***,+0.5066***,TRUE
1911,spillover,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,0.501126106945761,0.04472055926001238,11.205720930995849,7.542598995270581e-28,125.56818158335847,1269,54,***,+0.5011***,TRUE
1912,spillover,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,0.5057560015403314,0.043550597035301244,11.61306700641499,1.0822561497313974e-29,134.86332529548443,1269,54,***,+0.5058***,TRUE
1913,spillover,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,0.5002438349963404,0.04056397397107569,12.33221960336138,4.581805867318737e-33,152.08364034553074,1264,59,***,+0.5002***,TRUE
1914,spillover,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,0.495719717437036,0.040752509567914756,12.16415191832323,2.9162822177140024e-32,147.9665918920467,1264,59,***,+0.4957***,TRUE
1915,spillover,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,0.5046198532646522,0.04124197158380308,12.235589955714705,1.3394109448880335e-32,149.70966156438658,1262,61,***,+0.5046***,TRUE
1916,spillover,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,0.4782752674282778,0.03921601594518269,12.195916793200645,2.084040422381678e-32,148.7403864266735,1260,63,***,+0.4783***,TRUE
1917,spillover,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,0.47672843597791265,0.039210908137975516,12.15805648521066,3.184773432130779e-32,147.81833749757297,1257,66,***,+0.4767***,TRUE
1918,spillover,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,0.4782832196092902,0.039224876262531606,12.19336464972245,2.163160392022374e-32,148.6781414811011,1257,66,***,+0.4783***,TRUE
1919,spillover,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,0.46546211549008565,0.038047310649543635,12.233771784226455,1.396692832419943e-32,149.66517206853536,1255,68,***,+0.4655***,TRUE
1920,spillover,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,0.4666848808001724,0.037985873473400565,12.285748309222543,7.905267747637577e-33,150.93961151756457,1254,69,***,+0.4667***,TRUE
1921,spillover,vizinhos_dens_real_1921,vizinhos_dens_sint_1921,0.46643495839864846,0.03796836779287799,12.284830386786897,7.960249786827189e-33,150.9170576321227,1255,68,***,+0.4664***,TRUE
1922,spillover,vizinhos_dens_real_1922,vizinhos_dens_sint_1922,0.46360960165556814,0.03798632877147882,12.204643529638984,1.9233000777212743e-32,148.95332368555873,1255,68,***,+0.4636***,TRUE
1923,spillover,vizinhos_dens_real_1923,vizinhos_dens_sint_1923,0.4601888994607771,0.03805044034259424,12.094180653821098,6.514574561264544e-32,146.26920568726052,1251,72,***,+0.4602***,TRUE
1924,spillover,vizinhos_dens_real_1924,vizinhos_dens_sint_1924,0.4585949814128907,0.03804791103868178,12.053092243268116,1.0186054743336378e-31,145.27703262473003,1251,72,***,+0.4586***,TRUE
1925,spillover,vizinhos_dens_real_1925,vizinhos_dens_sint_1925,0.44801529776923,0.037291619551961336,12.013833219149284,1.5595642073878698e-31,144.33218861753483,1251,72,***,+0.4480***,TRUE
1926,spillover,vizinhos_dens_real_1926,vizinhos_dens_sint_1926,0.3980686645748459,0.03620171413524657,10.995851276204624,6.722967609425558e-27,120.90874528841086,1246,77,***,+0.3981***,TRUE
1927,spillover,vizinhos_dens_real_1927,vizinhos_dens_sint_1927,0.39916246110717296,0.03583085842679032,11.140186940336427,1.5566919863586456e-27,124.10376506564229,1245,78,***,+0.3992***,TRUE
1929,spillover,vizinhos_dens_real_1929,vizinhos_dens_sint_1929,0.40222639271141114,0.03581880891776215,11.229474258479643,6.241044719506225e-28,126.10109212185692,1245,78,***,+0.4022***,TRUE
1931,spillover,vizinhos_dens_real_1931,vizinhos_dens_sint_1931,0.3949191242246582,0.03598371556720898,10.9749401361025,8.320003254814595e-27,120.44931099103356,1245,78,***,+0.3949***,TRUE
1932,spillover,vizinhos_dens_real_1932,vizinhos_dens_sint_1932,0.39573183378107846,0.035981089160114756,10.998328372442641,6.585112221772252e-27,120.9632269880768,1244,79,***,+0.3957***,TRUE
1933,spillover,vizinhos_dens_real_1933,vizinhos_dens_sint_1933,0.38984988810300153,0.03340913274431429,11.668961630539417,6.447859458789296e-30,136.16466553500115,1241,82,***,+0.3898***,TRUE
1934,spillover,vizinhos_dens_real_1934,vizinhos_dens_sint_1934,0.386975861450041,0.03290807490378327,11.759298062298756,2.4782001353938593e-30,138.28109091798328,1240,83,***,+0.3870***,TRUE
1936,spillover,vizinhos_dens_real_1936,vizinhos_dens_sint_1936,0.3898151270205541,0.032932771778067374,11.83669354184648,1.0847814867368358e-30,140.10731400359015,1240,83,***,+0.3898***,TRUE
1937,spillover,vizinhos_dens_real_1937,vizinhos_dens_sint_1937,0.3891482821202522,0.032943169611297,11.812715252111138,1.4058084062189797e-30,139.5402416274591,1239,84,***,+0.3891***,TRUE
1940,spillover,vizinhos_dens_real_1940,vizinhos_dens_sint_1940,0.397686881871989,0.03284985666282898,12.10619839087422,5.947658138868887e-32,146.56003947920553,1238,85,***,+0.3977***,TRUE
1941,spillover,vizinhos_dens_real_1941,vizinhos_dens_sint_1941,0.40149262124007984,0.033004725651619736,12.164701063660447,3.151655618501162e-32,147.9799519682216,1237,86,***,+0.4015***,TRUE
1944,spillover,vizinhos_dens_real_1944,vizinhos_dens_sint_1944,0.3964931341373818,0.03304592499827665,11.998245900456983,1.9248551888981937e-31,143.95790468783278,1237,86,***,+0.3965***,TRUE
1947,spillover,vizinhos_dens_real_1947,vizinhos_dens_sint_1947,0.3990098887944435,0.03290158041123073,12.127377585127922,4.7515485819105826e-32,147.07328709226314,1236,87,***,+0.3990***,TRUE
1948,spillover,vizinhos_dens_real_1948,vizinhos_dens_sint_1948,0.35867536366248687,0.031715362561812566,11.309199538975355,2.8126450902970985e-28,127.89799421236037,1235,88,***,+0.3587***,TRUE
1949,spillover,vizinhos_dens_real_1949,vizinhos_dens_sint_1949,0.34179790212326183,0.030662880525136913,11.146959981240565,1.4999095713098847e-27,124.25471682337866,1231,92,***,+0.3418***,TRUE
1950,spillover,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.3227703946208829,0.03049265157859346,10.585186197696075,4.099219613603175e-25,112.04616683989549,1232,91,***,+0.3228***,TRUE
1951,spillover,vizinhos_dens_real_1951,vizinhos_dens_sint_1951,0.3130118412752381,0.029896792938634727,10.469746434599756,1.2570181312469922e-24,109.6155904048143,1234,89,***,+0.3130***,TRUE
1953,spillover,vizinhos_dens_real_1953,vizinhos_dens_sint_1953,0.31769051962186284,0.030104319490606928,10.552987909957169,5.583065132306065e-25,111.36555382770219,1235,88,***,+0.3177***,TRUE
1955,spillover,vizinhos_dens_real_1955,vizinhos_dens_sint_1955,0.31595985766005497,0.030119942774178555,10.490055045221512,1.0302968921738146e-24,110.0412548517773,1235,88,***,+0.3160***,TRUE
1956,spillover,vizinhos_dens_real_1956,vizinhos_dens_sint_1956,0.31599599121578553,0.03011375618248509,10.493410031644496,9.972632831163146e-25,110.11165409221734,1235,88,***,+0.3160***,TRUE
1957,spillover,vizinhos_dens_real_1957,vizinhos_dens_sint_1957,0.3124432999281177,0.03040814433498517,10.274987400945921,8.174209355654907e-24,105.57536608959742,1235,88,***,+0.3124***,TRUE
1958,spillover,vizinhos_dens_real_1958,vizinhos_dens_sint_1958,0.3024615500133476,0.029797929696414538,10.150421626430697,2.6650199011129923e-23,103.03105919431201,1236,87,***,+0.3025***,TRUE
1961,spillover,vizinhos_dens_real_1961,vizinhos_dens_sint_1961,0.3030500424217252,0.029797429619572567,10.17034174728499,2.2072564838300193e-23,103.4358512565679,1236,87,***,+0.3031***,TRUE
1962,spillover,vizinhos_dens_real_1962,vizinhos_dens_sint_1962,0.30719725333938824,0.030017481739675812,10.23394487264227,1.2067968308428857e-23,104.73362765628102,1236,87,***,+0.3072***,TRUE
1966,spillover,vizinhos_dens_real_1966,vizinhos_dens_sint_1966,0.30621883539674216,0.030013605611612586,10.202667395558194,1.6272958219615197e-23,104.09442198438623,1235,88,***,+0.3062***,TRUE
1969,spillover,vizinhos_dens_real_1969,vizinhos_dens_sint_1969,0.3051317067210068,0.030094731599470393,10.139040639471146,2.9675841135658674e-23,102.80014508884746,1236,87,***,+0.3051***,TRUE
1972,spillover,vizinhos_dens_real_1972,vizinhos_dens_sint_1972,0.30711509311147867,0.03003493561603469,10.225262242530652,1.3128976277645841e-23,104.55598792852298,1235,88,***,+0.3071***,TRUE
1985,spillover,vizinhos_dens_real_1985,vizinhos_dens_sint_1985,0.3057399384432875,0.030137162530934732,10.144947724572818,2.8155905738579593e-23,102.9199643343152,1234,89,***,+0.3057***,TRUE
1996,spillover,vizinhos_dens_real_1996,vizinhos_dens_sint_1996,0.30596839840702694,0.030103769208750304,10.163790330882907,2.359955961301377e-23,103.30263389014888,1233,90,***,+0.3060***,TRUE
2003,spillover,vizinhos_dens_real_2003,vizinhos_dens_sint_2003,0.3059944193172863,0.030101178758766313,10.165529455492573,2.3214378963440887e-23,103.33798911048713,1233,90,***,+0.3060***,TRUE
