ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1936,log(pop_total_1991),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,1.720356167025991,0.6835559165535593,2.5167745978996208,0.011971172396441717,64.4606489864397,1240,**,+1.7204**
1936,log(pib_2000),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,2.2648358077353623,0.8856693932130003,2.557202298161248,0.01067180506868809,62.61936314659501,1240,**,+2.2648**
1936,log(pop_total_2000),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,1.874168107706463,0.7111507186754779,2.6354021144731616,0.008510475831434949,64.79834478923105,1240,***,+1.8742***
1936,log(pib_2010),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,2.9369969202939368,0.9845073879032687,2.983214708575155,0.0029090289795495497,62.61936314659501,1240,***,+2.9370***
1936,log(pop_total_2010),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,1.9941144287995678,0.7572590046437597,2.633332078682467,0.008561960189111742,62.61936314659501,1240,***,+1.9941***
1936,log(pib_2021),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,3.136934637610283,1.0470425907548728,2.995995258749396,0.0027906965206394565,62.61936314659501,1240,***,+3.1369***
1936,log(pop_total_2022),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,2.257490434928501,0.802089168683497,2.8145130529986035,0.00496375525697563,64.03037537167998,1240,***,+2.2575***
1936,log(pib_2023),densidade_buffer_real_1936,densidade_buffer_sintetica_1936,2.876649776479932,1.0249073829448476,2.8067411986188517,0.005084099982406391,62.61936314659501,1240,***,+2.8766***
1950,log(pib_1970),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.129244439414161,1.0990495926130763,2.8472276960443046,0.004484709015329848,38.29324798816747,1232,***,+3.1292***
1950,log(pop_total_1970),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.6231839817466893,0.774568649135508,2.0955973154326815,0.03632479420639278,38.617680597693116,1232,**,+1.6232**
1950,log(pib_1980),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.8778427501276447,1.1353811247979615,2.534693141600139,0.011379873230220132,38.380729748360345,1232,**,+2.8778**
1950,log(pop_total_1980),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.544469194103653,0.7884245557676454,1.9589308613046543,0.05034970967631801,38.617680597693116,1232,*,+1.5445*
1950,log(pop_total_1991),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.4233943916338596,0.893405254073984,2.712536534325301,0.006771790598808595,39.824906731723495,1232,***,+2.4234***
1950,log(pib_2000),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.3842460884125463,1.209323412092639,2.798462391922418,0.0052159445653833505,38.617680597693116,1232,***,+3.3842***
1950,log(pop_total_2000),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.599284416981192,0.9257722102230401,2.807693283810025,0.005069917180092347,40.082166309280026,1232,***,+2.5993***
1950,log(pib_2010),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.201412554129076,1.373661725872609,3.0585496232416016,0.0022728536513674535,38.617680597693116,1232,***,+4.2014***
1950,log(pop_total_2010),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.7700857414838653,0.99137578755732,2.7941833724920406,0.0052850139088663,38.617680597693116,1232,***,+2.7701***
1950,log(pib_2021),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.364501216100063,1.4243297337221534,3.0642491782394075,0.0022303225226761366,38.617680597693116,1232,***,+4.3645***
1950,log(pop_total_2022),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.091812675738309,1.053218884127679,2.935584162354894,0.003392103870801391,39.353720615554266,1232,***,+3.0918***
1950,log(pib_2023),densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.097173831986133,1.3956195710680874,2.935738303562559,0.0033902747308974363,38.617680597693116,1232,***,+4.0972***
