ano_tratamento,subamostra,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1873,Geral,pct_fabeofi,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,-0.0013224654918777795,4.782932759219372e-4,-2.764967768632442,0.005774271133964787,1327.8914732667974,1314,***,-0.0013***
1875,Geral,pct_fabeofi,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,-0.001343207583905898,4.870501167601301e-4,-2.757842648393043,0.005901001049006429,1186.9734942708985,1312,***,-0.0013***
1876,Geral,pct_fabeofi,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,-9.459564966125528e-4,4.1374937808488836e-4,-2.2863031262816116,0.02239914550211462,1431.4908518737934,1310,**,-0.0009**
1880,Geral,pct_fabeofi,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,-9.762558647878385e-4,4.23314339652711e-4,-2.3062196891056495,0.021257370091268577,779.5327917829683,1310,**,-0.0010**
1881,Geral,pct_fabeofi,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,-5.45174918810977e-4,3.1204822981899434e-4,-1.747085439732215,0.08086347217470634,769.4316682902991,1303,*,-0.0005*
1882,Geral,pct_fabeofi,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,-0.0010984145921141704,3.480342308195123e-4,-3.1560533270757474,0.0016368395574322138,449.04956148216905,1297,***,-0.0011***
1883,Geral,pct_fabeofi,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,-2.5026993063430206e-4,2.7222410669194234e-4,-0.9193525646041174,0.3580865982201149,494.9234970857604,1293,,-0.0003
1884,Geral,pct_fabeofi,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,-9.440359348202953e-4,3.3901940543891863e-4,-2.7846073695931333,0.005439406680537173,527.2014286256272,1290,***,-0.0009***
1885,Geral,pct_fabeofi,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,-9.402002131802718e-4,3.519819861459021e-4,-2.671160031441336,0.0076564083212959395,448.2048835055518,1288,***,-0.0009***
1886,Geral,pct_fabeofi,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,-9.011413193393457e-4,3.396442885631799e-4,-2.653191440820349,0.008073874441542823,468.73676134355657,1287,***,-0.0009***
1887,Geral,pct_fabeofi,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,-0.0010013809423580896,3.2516334261555616e-4,-3.079624333736882,0.0021175296657038396,359.43054698670517,1287,***,-0.0010***
1888,Geral,pct_fabeofi,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,-0.0010105597639978759,3.295036892409107e-4,-3.0669148692263146,0.002208996736063076,346.3819691142098,1286,***,-0.0010***
1891,Geral,pct_fabeofi,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,-0.0010170487037895028,3.319744214047762e-4,-3.0636357448437748,0.0022331673258125994,333.04229448839055,1286,***,-0.0010***
1892,Geral,pct_fabeofi,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,-0.0010157346096524725,3.314719757792957e-4,-3.06431518762473,0.0022281392796122293,332.4685523902085,1286,***,-0.0010***
1894,Geral,pct_fabeofi,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,-7.762967145302315e-4,3.7969201760849143e-4,-2.0445431521573036,0.041108208932366885,436.51158159196694,1284,**,-0.0008**
1895,Geral,pct_fabeofi,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,-7.639450093998455e-4,3.699580861291641e-4,-2.0649501606869274,0.03913288487973531,467.8914620915629,1282,**,-0.0008**
1896,Geral,pct_fabeofi,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,-7.372242459421312e-4,3.645429632278875e-4,-2.0223247197375436,0.04335493334243526,471.1132283592133,1281,**,-0.0007**
1900,Geral,pct_fabeofi,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,-7.379772411473183e-4,3.6469482904808934e-4,-2.0235473123475716,0.04322867792732852,471.0196196213002,1281,**,-0.0007**
1901,Geral,pct_fabeofi,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,-9.728118792212332e-4,3.218493898761897e-4,-3.0225686604391524,0.002557328491423691,529.6517125780929,1280,***,-0.0010***
1902,Geral,pct_fabeofi,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,-9.48442911133243e-4,3.0890297887624477e-4,-3.0703585785529635,0.0021840927998762988,579.5901174920534,1279,***,-0.0009***
1904,Geral,pct_fabeofi,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,-5.400313428104045e-4,4.037344752676831e-4,-1.3375903617157145,0.18127312757778105,436.62436899691687,1279,,-0.0005
1905,Geral,pct_fabeofi,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,-5.384518348825496e-4,3.9548428745873795e-4,-1.3614999431266352,0.1736014934294189,447.7927414889644,1276,,-0.0005
1906,Geral,pct_fabeofi,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,-5.026015566181837e-4,3.850846404600696e-4,-1.305171652698778,0.19207537053269136,463.4359250195261,1275,,-0.0005
1907,Geral,pct_fabeofi,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,-6.036085596534665e-4,3.4892283836395935e-4,-1.7299198942771583,0.08389261768815327,507.40737243066,1273,*,-0.0006*
1908,Geral,pct_fabeofi,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,-6.009592526808775e-4,3.489241785077868e-4,-1.7223204630041598,0.08526003733616747,504.64480567663855,1273,*,-0.0006*
1910,Geral,pct_fabeofi,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,-6.183560377445199e-4,3.5727223838054865e-4,-1.7307699040580862,0.08374098048395708,470.0068045175574,1272,*,-0.0006*
1911,Geral,pct_fabeofi,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,-5.901016509193779e-4,3.610078528513285e-4,-1.6345950545358234,0.10238778591714796,441.60356265222805,1269,,-0.0006
1912,Geral,pct_fabeofi,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,-6.370048284868167e-4,3.452123506531911e-4,-1.8452550358685387,0.06523875408387322,453.65845583727054,1269,*,-0.0006*
1913,Geral,pct_fabeofi,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,-7.240826736073892e-4,3.353300663871293e-4,-2.1593133040789003,0.031017909388519626,460.09676094497814,1264,**,-0.0007**
1914,Geral,pct_fabeofi,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,-7.325081909939502e-4,3.3808963276117193e-4,-2.16660944321649,0.03045538022630215,441.22786474550367,1264,**,-0.0007**
1915,Geral,pct_fabeofi,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,-7.205810236432121e-4,3.2975773352078764e-4,-2.185183091688697,0.029063110087960815,416.6983808040062,1262,**,-0.0007**
1916,Geral,pct_fabeofi,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,-0.0010249224678950863,3.6078049600073544e-4,-2.8408477710308295,0.00457350435965948,387.6255656656165,1260,***,-0.0010***
1917,Geral,pct_fabeofi,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,-0.0010273238668430118,3.619925436561109e-4,-2.837969689836923,0.004614854488507701,384.35726410664984,1257,***,-0.0010***
1918,Geral,pct_fabeofi,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,-0.001018130949550623,3.599658091703732e-4,-2.8284101534452613,0.0047540175335447745,382.2364551827155,1257,***,-0.0010***
1919,Geral,pct_fabeofi,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,-7.884223836814898e-4,4.6287339502350787e-4,-1.70332188489997,0.08876128636238573,368.1380415663472,1255,*,-0.0008*
1920,Geral,pct_fabeofi,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,-8.036058304801627e-4,4.603161289925417e-4,-1.7457694394479564,0.08110171751230476,368.8229537670776,1254,*,-0.0008*
1858,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1858,vizinhos_dens_sint_1858,132.95654559937964,344.44484853014603,0.3860024214812526,0.6995580357678741,49900.219715831394,1319,,+132.9565
1860,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1860,vizinhos_dens_sint_1860,316.4813127210648,261.4442694950156,1.2105115684208885,0.22630371272468916,11746.279462382354,1313,,+316.4813
1862,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1862,vizinhos_dens_sint_1862,291.6991953683669,248.74534085593928,1.1726820464842567,0.24114033931436543,992.9588253266585,1306,,+291.6992
1863,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1863,vizinhos_dens_sint_1863,361.37166975249716,260.71331962784944,1.386088253060222,0.1659613656676058,677.4959062841019,1299,,+361.3717
1873,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,377.3363706889392,262.9907755025015,1.434789376045435,0.15159216878149306,603.3617314659416,1295,,+377.3364
1875,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,378.9610655830248,265.2553815521374,1.4286649468355381,0.15334606055447247,562.966045521669,1291,,+378.9611
1876,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,429.4052992486792,183.50562159589708,2.34001168745819,0.019437466635760223,1064.3709829516251,1288,**,+429.4053**
1880,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,424.50819895219894,183.50311688662856,2.313356885455344,0.02086337396655408,792.918736529031,1279,**,+424.5082**
1881,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,328.0516767401539,171.4581402299286,1.9133047652344204,0.05593931356877105,526.4914807896255,1258,*,+328.0517*
1882,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,290.4202973102202,120.82643211414502,2.4036156015586014,0.016383268139513154,311.70981147462203,1231,**,+290.4203**
1883,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,91.09707452028071,67.08764016812476,1.3578816350073901,0.17475930478371052,280.5553618137163,1206,,+91.0971
1884,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,80.31362528971773,57.26945022118429,1.4023816359251389,0.16106726300341556,337.8948352343938,1186,,+80.3136
1885,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,85.71444596173653,57.68045969967365,1.4860222405998178,0.13754589858568278,321.2738309613682,1175,,+85.7144
1886,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,69.1252476806999,63.90085313124402,1.0817578215853496,0.2795863443816256,254.15928095031322,1172,,+69.1252
1887,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,15.586478516437346,67.59732652306305,0.23057832784436388,0.8176839590758556,215.51789107130776,1154,,+15.5865
1888,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,14.542114866191362,67.99258623832056,0.2138779486225138,0.8306807869345294,210.73093605863144,1150,,+14.5421
1891,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,16.32830323821907,68.65454389689928,0.23783281209674634,0.8120539606044939,197.94710839866153,1147,,+16.3283
1892,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,16.33703494848963,68.69314627966531,0.23782627282753757,0.8120590314452094,195.4909244747954,1147,,+16.3370
1894,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,-71.46973822513853,64.36661087039074,-1.1103542233884383,0.2670847409058605,226.77517660848684,1139,,-71.4697
1895,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,-51.83968946693338,58.28398225880967,-0.889432867451293,0.37396251040519235,272.342414554207,1133,,-51.8397
1896,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,-48.34320869916153,57.71951926443114,-0.8375539040387048,0.4024614251665274,276.51100488270185,1130,,-48.3432
1900,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,-48.81473675013035,57.79751098826065,-0.8445819883151231,0.39852626249414325,275.45652826817286,1129,,-48.8147
1901,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,117.75771685756425,75.65796556950157,1.5564483656303003,0.11988785646574254,240.43361488270526,1124,,+117.7577
1902,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,109.83382006881514,73.3750858947075,1.496881655803791,0.13470962063360226,254.68663942726522,1124,,+109.8338
1904,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,74.20976112063838,68.92486272481418,1.0766762266458827,0.28186187018408215,224.0215726675904,1115,,+74.2098
1905,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,64.54346842413081,67.2858431941972,0.9592429158961198,0.3376479430204842,235.98072102358867,1115,,+64.5435
1906,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,67.09209689887041,68.57248270444795,0.9784113722124061,0.3280884045726422,227.01441771084097,1107,,+67.0921
1907,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,90.46435806253969,67.67753861085993,1.3366969295780988,0.1816041420294875,227.25337557749037,1095,,+90.4644
1908,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,90.05853873718374,67.87984206010809,1.3267346535284548,0.18487848817053626,225.14650770958906,1093,,+90.0585
1910,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,89.75897426597831,69.6286037601619,1.289110644458076,0.1976400692496244,202.7005858348182,1082,,+89.7590
1911,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,117.21904642454419,76.14671844030636,1.5393840841143487,0.124010133785818,172.94165323327456,1075,,+117.2190
1912,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,157.425443393932,79.01691158040897,1.992300638499812,0.046599410470755526,160.8982810304023,1058,**,+157.4254**
1913,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,124.33395163391297,71.73223978627395,1.733306418485826,0.08334283387281825,142.15453165911424,1041,*,+124.3340*
1914,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,127.00546083153841,71.93370890633302,1.7655903297981745,0.077765521878287,138.89067387595745,1033,*,+127.0055*
1915,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,138.10282322645878,71.60398624621212,1.9287030019751796,0.05405080739984602,134.88440024752143,1017,*,+138.1028*
1916,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,143.257016435336,72.8961687737031,1.965220104777512,0.049667746550402424,115.34168461924355,1009,**,+143.2570**
1917,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,142.77578224402754,73.32018882529124,1.9472915240880848,0.05178367291919721,112.72707361872031,1003,*,+142.7758*
1918,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,141.5471349044891,73.45704142472569,1.9269375972559146,0.054276556672248656,108.54199816996241,997,*,+141.5471*
1919,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,152.01429125391275,74.25312992010772,2.047244222802079,0.04090115184627982,107.481983790513,995,**,+152.0143**
1920,Nao_Atendidos_Dummy0,casaneg,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,146.85708505121306,73.66635017550159,1.9935436559751227,0.04648077323438888,105.60488003969174,991,**,+146.8571**
1858,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1858,vizinhos_dens_sint_1858,-54.40360584712892,29.487876407809654,-1.8449482456702277,0.06527240591090719,49900.219715831394,1319,*,-54.4036*
1860,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1860,vizinhos_dens_sint_1860,-16.666010428804938,25.167186742827788,-0.6622118951596552,0.5079533483708021,11746.279462382354,1313,,-16.6660
1862,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1862,vizinhos_dens_sint_1862,-14.194954730176153,22.92106552216918,-0.6192973322486618,0.5358301110415928,992.9588253266585,1306,,-14.1950
1863,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1863,vizinhos_dens_sint_1863,-13.767035823933307,25.076166081815668,-0.5490087989932666,0.5830951656966326,677.4959062841019,1299,,-13.7670
1873,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,-13.1195098597649,25.20551464320852,-0.5205015666402938,0.6028043360287372,603.3617314659416,1295,,-13.1195
1875,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,-13.952393060450497,25.322820806538658,-0.5509809972215979,0.5817434599831803,562.966045521669,1291,,-13.9524
1876,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,30.494223883069424,25.23562357591614,1.208380042257877,0.22712623735535434,1064.3709829516251,1288,,+30.4942
1880,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,30.73063765163074,25.395201621387674,1.21009622643632,0.22646893668979406,792.918736529031,1279,,+30.7306
1881,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,22.969388424441284,25.36377439364832,0.9055981995405761,0.36532462823771483,526.4914807896255,1258,,+22.9694
1882,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,3.3498552982750867,17.946091857816068,0.1866621058676975,0.8519568078810325,311.70981147462203,1231,,+3.3499
1883,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,8.695126323152458,10.771717965826806,0.8072181569121732,0.4197025232661221,280.5553618137163,1206,,+8.6951
1884,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,6.40642536713891,15.114546014564477,0.423858272750345,0.6717472894177031,337.8948352343938,1186,,+6.4064
1885,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,4.363905576400201,15.107825559294172,0.2888506727373201,0.772747440985795,321.2738309613682,1175,,+4.3639
1886,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,5.912004427820643,17.312302626501978,0.34149151359972435,0.732795816809955,254.15928095031322,1172,,+5.9120
1887,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,7.3250205948985085,15.153255957680276,0.4833958203672984,0.6289079520824836,215.51789107130776,1154,,+7.3250
1888,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,7.2570718191490275,15.243332394827801,0.47608171436394164,0.6341081122921236,210.73093605863144,1150,,+7.2571
1891,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,7.3190090601599,15.413542332104594,0.47484276504793227,0.6349909681026978,197.94710839866153,1147,,+7.3190
1892,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,7.322922967542037,15.42248597719784,0.47482117852912853,0.6350063506663952,195.4909244747954,1147,,+7.3229
1894,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,18.40793157518653,24.23774660451907,0.7594737198776728,0.447729045858804,226.77517660848684,1139,,+18.4079
1895,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,20.01641849284389,22.64722362212596,0.8838354240158685,0.37697576203724803,272.342414554207,1133,,+20.0164
1896,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,20.635174900828087,22.43109669960209,0.9199360680922096,0.3578058618364416,276.51100488270185,1130,,+20.6352
1900,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,20.630524682603458,22.46352150416102,0.9184011811675197,0.35860838789503735,275.45652826817286,1129,,+20.6305
1901,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,29.850469943532662,21.521352480479106,1.3870164512480554,0.1657164525746481,240.43361488270526,1124,,+29.8505
1902,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,28.995000433752775,20.928355215406892,1.3854409548824667,0.16619725616956235,254.68663942726522,1124,,+28.9950
1904,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,25.336063114529747,19.83350996442561,1.2774371838355287,0.20171847297632234,224.0215726675904,1115,,+25.3361
1905,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,23.89137145855531,19.2042497600241,1.244066899623853,0.2137409389247282,235.98072102358867,1115,,+23.8914
1906,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,23.328437224497897,19.448647671066016,1.1994889114683223,0.23059904127195596,227.01441771084097,1107,,+23.3284
1907,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,27.413313009351043,18.898629709735157,1.4505450093680474,0.14719803580341603,227.25337557749037,1095,,+27.4133
1908,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,27.362330565392682,18.94349254840588,1.4444184722259812,0.14891295863678794,225.14650770958906,1093,,+27.3623
1910,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,28.007185789013683,19.42234834619013,1.44200821084066,0.14959460340464573,202.7005858348182,1082,,+28.0072
1911,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,32.29849002470713,20.774716309746676,1.5547018569661022,0.12031672275098852,172.94165323327456,1075,,+32.2985
1912,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,37.71940156282062,21.37542618163249,1.7646151820463916,0.07792223685435756,160.8982810304023,1058,*,+37.7194*
1913,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,33.932742477098586,21.20111011823128,1.6005172506471304,0.1097929330508099,142.15453165911424,1041,,+33.9327
1914,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,34.72932591265719,21.284821780251097,1.6316474843534015,0.10306427377674983,138.89067387595745,1033,,+34.7293
1915,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,39.55361240301185,21.040620154582864,1.8798691346745624,0.06041674132483243,134.88440024752143,1017,*,+39.5536*
1916,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,39.05524378757603,21.708927664478793,1.79904067078726,0.07231639997470383,115.34168461924355,1009,*,+39.0552*
1917,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,39.55855670247217,21.885876402986913,1.8074924656466278,0.07099050370355482,112.72707361872031,1003,*,+39.5586*
1918,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,39.68234813156728,22.03567317475763,1.8008230480121807,0.07203843989140966,108.54199816996241,997,*,+39.6823*
1919,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,41.45580559028613,26.877418829562348,1.5424027825428341,0.12329956319519757,107.481983790513,995,,+41.4558
1920,Nao_Atendidos_Dummy0,fabeofi,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,40.066217989902235,26.74747162384619,1.497944125462011,0.1344720997866992,105.60488003969174,991,,+40.0662
1858,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1858,vizinhos_dens_sint_1858,-8.178586405716985e-4,0.004733864013197478,-0.1727676668133265,0.8628611549815619,49508.20847667732,1319,,-0.0008
1860,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1860,vizinhos_dens_sint_1860,-0.0012482037866945088,0.004435816645454448,-0.2813921057746134,0.7784550123919618,11653.59736376749,1313,,-0.0012
1862,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1862,vizinhos_dens_sint_1862,-0.0011952381327497155,0.0040367751753018245,-0.2960873669810826,0.7672115032433507,985.1938716797373,1306,,-0.0012
1863,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1863,vizinhos_dens_sint_1863,8.547389377047658e-4,0.003580790282574229,0.23870120008544432,0.8113757966671322,671.6992398126113,1299,,+0.0009
1873,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,0.001006632717926014,0.003598175253900895,0.2797620034862648,0.779705805328505,598.1978608893237,1295,,+0.0010
1875,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,0.0012627403065244363,0.003644192814193977,0.3465075452665721,0.7290190788217692,558.0050559175535,1291,,+0.0013
1876,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,0.001836388568197691,0.0022333475798519448,0.8222582927819191,0.4110856036905799,1054.4383477263113,1288,,+0.0018
1880,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,0.0016070279093306976,0.002223722932939898,0.7226745227680447,0.47001505603685834,784.8645334869437,1279,,+0.0016
1881,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,0.0010276141432160847,0.001834215841223486,0.5602471203883127,0.5754129956374472,521.0440127094929,1258,,+0.0010
1882,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,-0.0017218769814072456,0.0020032382130173772,-0.8595467928967213,0.3902103058687918,307.8605517696925,1231,,-0.0017
1883,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,-0.001647363000657707,0.0017384401139801389,-0.9476098643893394,0.3435226125034798,277.09730123069136,1206,,-0.0016
1884,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,-0.0014944244984317432,0.001595731915389758,-0.9365135108341363,0.3492042926538169,333.9551594778654,1186,,-0.0015
1885,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,-0.0015173378725586218,0.0016233973868760646,-0.934668174795122,0.3501562302410244,317.4805828697227,1175,,-0.0015
1886,Nao_Atendidos_Dummy0,pct_casaneg,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,-0.0018669771796566864,0.0018279391420689451,-1.021356311427062,0.30730177755540533,251.11078865786808,1172,,-0.0019
