ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,R2_2estagio,n_observacoes,significancia
1860,2005,PIB_Indústria,pibi (2005),pibi_2005,densidade_buffer_real_10km_1860,dens_placebo_10km,47.58559580229341,30.407212175226665,1.5649443799080767,0.11783951456062082,4.35832938386492,0.16719011660280048,1316,
1860,2005,PIB_Indústria,pibi (2005),pibi_2005,densidade_buffer_real_20km_1860,dens_placebo_20km,-21.003973616765624,32.76174326321669,-0.6411128201577685,0.521562476320068,4.14069662040988,0.16708783014852147,1316,
1860,2005,PIB_Indústria,pibi (2005),pibi_2005,densidade_buffer_real_50km_1860,dens_placebo_50km,-1.4835938484860578,0.9647987237766147,-1.5377236846651994,0.1243597228876576,193.0440423226096,0.16686488497244623,1316,
1860,2006,PIB_Indústria,pibi (2006),pibi_2006,densidade_buffer_real_5km_1860,dens_placebo_5km,232.3778717567285,168.991794649067,1.375083756221956,0.1693425895115705,2.2703790099053633,0.16050418676092437,1316,
1860,2006,PIB_Indústria,pibi (2006),pibi_2006,densidade_buffer_real_10km_1860,dens_placebo_10km,49.92358126383151,31.902494764725787,1.5648801647647765,0.11785457379039631,4.35832938386492,0.15961652211398858,1316,
1860,2006,PIB_Indústria,pibi (2006),pibi_2006,densidade_buffer_real_20km_1860,dens_placebo_20km,-21.706880966926807,33.69173046923674,-0.644279194467228,0.519508150114179,4.14069662040988,0.15942169021763297,1316,
1860,2006,PIB_Indústria,pibi (2006),pibi_2006,densidade_buffer_real_50km_1860,dens_placebo_50km,-1.5125032506008098,0.9360640861778788,-1.6158116446670203,0.10637786753818275,193.0440423226096,0.1591043126973425,1316,
1860,2007,PIB_Indústria,pibi (2007),pibi_2007,densidade_buffer_real_5km_1860,dens_placebo_5km,215.26871249807797,169.60394429731105,1.2692435508499604,0.2045815707808537,2.2703790099053633,0.16105163456742677,1316,
1860,2007,PIB_Indústria,pibi (2007),pibi_2007,densidade_buffer_real_10km_1860,dens_placebo_10km,45.770123601109105,32.567293782665196,1.4054015020883148,0.16014103248627765,4.35832938386492,0.16027560386367767,1316,
1860,2007,PIB_Indústria,pibi (2007),pibi_2007,densidade_buffer_real_20km_1860,dens_placebo_20km,-18.85225209660375,29.600689864963158,-0.636885565255633,0.5243116036550929,4.14069662040988,0.15992513356278004,1316,
1860,2007,PIB_Indústria,pibi (2007),pibi_2007,densidade_buffer_real_50km_1860,dens_placebo_50km,-1.2405206515176357,0.9455180432471552,-1.3120010351757696,0.18975158664810457,193.0440423226096,0.1595372125506892,1316,
1860,2008,PIB_Indústria,pibi (2008),pibi_2008,densidade_buffer_real_5km_1860,dens_placebo_5km,204.96751040739804,167.24290342705626,1.22556775927294,0.22058352849263074,2.2703790099053633,0.19107261481402005,1316,
1860,2008,PIB_Indústria,pibi (2008),pibi_2008,densidade_buffer_real_10km_1860,dens_placebo_10km,43.79046833034103,32.27141533455001,1.3569429129889645,0.17503508964748915,4.35832938386492,0.19044156916976085,1316,
1860,2008,PIB_Indústria,pibi (2008),pibi_2008,densidade_buffer_real_20km_1860,dens_placebo_20km,-20.29812853056092,31.301284129810767,-0.6484759042594471,0.5167918045663147,4.14069662040988,0.1905248614001097,1316,
1860,2008,PIB_Indústria,pibi (2008),pibi_2008,densidade_buffer_real_50km_1860,dens_placebo_50km,-1.3325594738429976,0.9643249614004064,-1.3818572858550044,0.16725311397678652,193.0440423226096,0.19010453960189388,1316,
1860,2009,PIB_Indústria,pibi (2009),pibi_2009,densidade_buffer_real_5km_1860,dens_placebo_5km,215.32745423270558,166.1081253701893,1.2963089779794086,0.19509930471084605,2.2703790099053633,0.17479429049148765,1316,
