ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1957,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.009957453593068,1.4197645763369693,2.8243819577037663,0.004814547377686523,38.00348499593991,1235,***
1957,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.093409232311991,1.4311602426457,2.860203288448505,0.004306075201189605,38.00348499593991,1235,***
1957,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.143742717340709,1.449920434190649,2.8579104202043757,0.004337099987752608,38.00348499593991,1235,***
1957,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.042690454931383,1.43566747387973,2.8158961099860167,0.004942706808521642,38.00348499593991,1235,***
1957,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.23548233781545,1.4752015047769609,2.8711212157120336,0.004161090677684294,38.00348499593991,1235,***
1957,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.401623241086009,1.4886694383313623,2.95674991892072,0.0031690098834328303,38.00348499593991,1235,***
1957,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.3168046692471584,1.4866135615988079,2.903783996565029,0.0037534298723920054,38.00348499593991,1235,***
1957,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.408232779302317,1.5117949465079386,2.9158933157468185,0.0036117740689889095,38.00348499593991,1235,***
1957,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.402554552338353,1.5138920922437222,2.908103275586424,0.0037023325912161156,38.00348499593991,1235,***
1957,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.4559477931121165,1.5166259305683847,2.9380664693252108,0.003364944716584532,38.00348499593991,1235,***
1957,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.516138474515012,1.5188865478516322,2.973321793456398,0.0030039931965734575,38.00348499593991,1235,***
1957,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.6130663158797915,1.5277796613823256,3.0194578658717828,0.0025850689849741984,38.00348499593991,1235,***
1957,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.579485171862968,1.5151885184979406,3.0223864000783034,0.0025603745793048253,38.00348499593991,1235,***
1957,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.492616131605526,1.50707476338507,2.981017425780904,0.002930064327083215,38.00348499593991,1235,***
1957,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.384191571564659,1.4719993925699406,2.9783922423435025,0.002955094495187565,38.00348499593991,1235,***
1957,2021,PIB_Serviços,pibse (2021),pibse_2021,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,4.413987402096744,1.479333924723687,2.983766767142312,0.0029040581688172516,38.00348499593991,1235,***
1958,1920,PIB_Serviços,pibse (1920),pibse_1920,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,2.526980862661074,0.7779402758501477,3.248296740902818,0.0011926854780494405,36.854077771583675,1236,***
1958,1939,PIB_Serviços,pibse (1939),pibse_1939,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,0.8435309237174549,0.672610294684869,1.2541153924988102,0.2100408950213747,36.854077771583675,1236,
1958,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,0.47633642408086874,0.8620256744293145,0.5525780011090934,0.5806538810072943,36.854077771583675,1236,
1958,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,0.5255595599309775,1.1664501363489204,0.45056324617185933,0.6523846173099743,36.854077771583675,1236,
1958,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,2.0736461559587696,0.9712910399350624,2.134938005911603,0.0329653447419049,36.854077771583675,1236,**
1958,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,2.006336470911063,0.9941080806556162,2.0182277057720732,0.04378659857444311,36.854077771583675,1236,**
