ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,R2_2estagio,n_observacoes,significancia
1904,2009,PIB_Agropecuário,pibag (2009),pibag_2009,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.23503432959591103,0.3372634934144272,0.6968863638825634,0.4860024601467665,215.94058676082437,0.25958378317803377,1277,
1904,2009,PIB_Agropecuário,pibag (2009),pibag_2009,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,-0.005106629453562869,0.15650121140352663,-0.0326299675751123,0.9739748397784563,699.9671920226494,0.2593181450742811,1277,
1904,2009,PIB_Agropecuário,pibag (2009),pibag_2009,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.2974395399738395,0.10414164868751118,-2.8561055420424593,0.004359107050027179,2213.3603166615185,0.26406115249617934,1277,***
1904,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,1.0232938551243473,0.7923752635833586,1.2914257955210584,0.19679292651933172,121.05822888867421,0.3132190618568542,1277,
1904,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.43052771139647267,0.3477333300913342,1.2380973410958105,0.21591060486072375,215.94058676082437,0.3129476782274969,1277,
1904,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.08899720476420081,0.15625264691660243,0.5695724617817308,0.5690692371486681,699.9671920226494,0.31228239563486027,1277,
1904,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.22858871337751313,0.10395748118718323,-2.1988673712276854,0.028068573394487994,2213.3603166615185,0.31469354974926056,1277,**
1904,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.8201347996987507,0.7050174864540555,1.1632829191566403,0.2449349838910273,121.05822888867421,0.27906757961404705,1277,
1904,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.19803331102052008,0.3468656724490639,0.5709221948147682,0.5681541921639313,215.94058676082437,0.2785009473697099,1277,
1904,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,-0.03501712672277485,0.15621904348178492,-0.22415402080513847,0.8226737997520939,699.9671920226494,0.27834011721222873,1277,
1904,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.29349932953271907,0.10107025585451705,-2.903913985883137,0.0037495472688231866,2213.3603166615185,0.28286394355173594,1277,***
1904,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.5523135109469263,0.7708826762682391,0.7164689620742511,0.47383459769932024,121.05822888867421,0.2939371833625706,1277,
1904,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.10430958888334435,0.36663057920858544,0.2845086983974678,0.7760673194502463,215.94058676082437,0.2936923397474154,1277,
1904,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,-0.07897555156246941,0.16683839648969184,-0.4733655634681728,0.6360343921442249,699.9671920226494,0.2937574231385496,1277,
1904,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.28861769226228884,0.10579319248014998,-2.728131040344985,0.006457955126498473,2213.3603166615185,0.2973659144519346,1277,***
1904,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.7293661230020438,0.7555054462499061,0.9654015422686762,0.33452897976218854,121.05822888867421,0.31051902658644837,1277,
1904,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.2359220601665898,0.35220780622589815,0.6698376810401377,0.5030840022722682,215.94058676082437,0.3102385332150036,1277,
1904,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,-0.003347018245563979,0.16493925272536022,-0.020292430032631998,0.9838133073493108,699.9671920226494,0.3100150107791919,1277,
1904,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.22682828473034536,0.10567638736742396,-2.1464424587272366,0.03202816874423154,2213.3603166615185,0.31231596627163816,1277,**
1904,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.9100850826643825,0.7722949536863674,1.178416456459163,0.23885311826941877,121.05822888867421,0.3197512343480381,1277,
1904,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.3794546651585206,0.3533416462798726,1.0739030316793299,0.2830717589653245,215.94058676082437,0.31954639506457183,1277,
1904,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.03511082098026841,0.16902298988953893,0.20772807890343364,0.8354748609981544,699.9671920226494,0.31899310497726086,1277,
1904,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.2675448038765794,0.10777237777109422,-2.4824988499821146,0.013175883746570562,2213.3603166615185,0.3221506611631989,1277,**
1904,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,1.3152341607049145,0.8335802628795361,1.5778134623312021,0.11485947900930801,121.05822888867421,0.3066153615722428,1277,
1904,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.6675497956584976,0.3668356744244114,1.819751573251227,0.06903404251004205,215.94058676082437,0.3067637364850725,1277,*
1904,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.14378263381339398,0.1705905932428761,0.8428520651703542,0.39947114876462997,699.9671920226494,0.3053640505444344,1277,
1904,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.22286640861810741,0.1070661427446487,-2.081576891675651,0.03758260652517355,2213.3603166615185,0.3071849398892932,1277,**
1904,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,1.3170171106383473,0.8623456835731351,1.5272496119900294,0.12694992930873983,121.05822888867421,0.3137060922916607,1277,
1904,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.5911565814754416,0.37957739620436176,1.5574072307434426,0.11962495368276602,215.94058676082437,0.3134736431971826,1277,
1904,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.06443805318837245,0.17731323715900013,0.3634136639814975,0.7163568578884214,699.9671920226494,0.3121799728875655,1277,
1904,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.20376610939464224,0.10988214533346517,-1.8544059981379362,0.0639146111988721,2213.3603166615185,0.31391294728393515,1277,*
1904,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.8664472953488196,0.8813559093015891,0.9830844568063501,0.325754601385693,121.05822888867421,0.2808700432231601,1277,
1904,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.4494282692350843,0.38517118475941126,1.1668273407207495,0.24350088654465954,215.94058676082437,0.2809666934244365,1277,
1904,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.14523256704210086,0.17944923171401037,0.8093239834738281,0.4184816151119428,699.9671920226494,0.2805395185134357,1277,
1904,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.1492600293088292,0.11475227487448121,-1.3007152099781325,0.19359378641212316,2213.3603166615185,0.2811444917337691,1277,
1904,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.5707090684914883,0.8309480602549068,0.6868167768710045,0.49232457620487957,121.05822888867421,0.2571968700809112,1277,
1904,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.2870649301595364,0.3807088559130537,0.7540274561543068,0.4509736212337083,215.94058676082437,0.2572184506307833,1277,
1904,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.09149188900309954,0.17805929077129443,0.5138282232102953,0.6074621878330307,699.9671920226494,0.2570411459872771,1277,
1904,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.2108802928319336,0.11556030911161151,-1.824850543003128,0.06826026521579114,2213.3603166615185,0.2588073215331571,1277,*
1904,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.8902673839699993,0.8789512988416227,1.0128745302991078,0.3113145529881638,121.05822888867421,0.25229516491684323,1277,
1904,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.4584322422581285,0.3914387159847975,1.171146908922348,0.24176115853440755,215.94058676082437,0.25238341268102027,1277,
1904,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.12342915704585226,0.18221915953766124,0.6773665149099857,0.4982977866820474,699.9671920226494,0.25183740864593185,1277,
1904,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.19634553556722495,0.11584072050203201,-1.694961277142443,0.09032985326325185,2213.3603166615185,0.2532134060085107,1277,*
1904,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.8344388075966197,0.9101095471332661,0.9168553502432757,0.35939389451327874,121.05822888867421,0.252953777793421,1277,
1904,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.429726451958352,0.3948398628946146,1.0883562992043914,0.2766459736694527,215.94058676082437,0.2530312092824808,1277,
1904,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.0875146483365612,0.17733235897198613,0.49350636761329175,0.6217408471847845,699.9671920226494,0.25245873816235576,1277,
1904,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.2262438565581043,0.1141184392961474,-1.982535495170781,0.04763624909492709,2213.3603166615185,0.2544867994593215,1277,**
1904,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,1.0074973018822884,0.9140652757899576,1.102215923268264,0.27057829913042813,121.05822888867421,0.2824984695927799,1277,
1904,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_10km_1904,densidade_buffer_sintetica_10km_1904,0.45139538954124203,0.39715802632855374,1.1365636840178568,0.2559368403615926,215.94058676082437,0.2823695502657998,1277,
1904,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_20km_1904,densidade_buffer_sintetica_20km_1904,0.047744618091184174,0.18013734651135163,0.26504563887408805,0.7910176565000634,699.9671920226494,0.281667530709344,1277,
1904,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_50km_1904,densidade_buffer_sintetica_50km_1904,-0.27066203713640813,0.11419718350425341,-2.3701288318229583,0.01793177182197022,2213.3603166615185,0.2845837080404017,1277,**
1905,1920,PIB_Agropecuário,pibag (1920),pibag_1920,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.5140479205634426,0.4268804584827737,1.2041964216176142,0.22874036699487627,122.1413992448704,0.4359632823442111,1274,
1905,1920,PIB_Agropecuário,pibag (1920),pibag_1920,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.22179348098673532,0.23795679600258984,0.9320745812375175,0.3514769689277394,219.5125681808967,0.4358802069234097,1274,
1905,1920,PIB_Agropecuário,pibag (1920),pibag_1920,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.1997794634269366,0.12088829407800705,1.652595604484438,0.09866292295922587,702.5788855585799,0.43667055591010306,1274,*
1905,1920,PIB_Agropecuário,pibag (1920),pibag_1920,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,0.25196604273373246,0.08169307528657037,3.084301109364082,0.0020848050783109,2203.115649562984,0.44010708530508147,1274,***
1905,1939,PIB_Agropecuário,pibag (1939),pibag_1939,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,-0.1380423483440933,0.4138621884596371,-0.33354665440173736,0.7387773084856109,122.1413992448704,0.15604463168372806,1274,
1905,1939,PIB_Agropecuário,pibag (1939),pibag_1939,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,-0.319555433888073,0.2673107740011981,-1.1954453952785333,0.23213853548915483,219.5125681808967,0.15717762053259887,1274,
1905,1939,PIB_Agropecuário,pibag (1939),pibag_1939,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.1452009107198306,0.12086256703939599,-1.201372056515243,0.22983321742215693,702.5788855585799,0.15702759305832292,1274,
1905,1939,PIB_Agropecuário,pibag (1939),pibag_1939,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.14862845966623056,0.0795607778574124,-1.868112198860099,0.06197894197685365,2203.115649562984,0.1587743200720918,1274,*
1905,1949,PIB_Agropecuário,pibag (1949),pibag_1949,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.7550979510481317,0.42774447770923607,1.7653014600960382,0.07775588176294385,122.1413992448704,0.3402761014781073,1274,*
1905,1949,PIB_Agropecuário,pibag (1949),pibag_1949,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.2715293138787615,0.21370413190856585,1.270585231337204,0.20411135141880343,219.5125681808967,0.3395490106091992,1274,
1905,1949,PIB_Agropecuário,pibag (1949),pibag_1949,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.15171757060531504,0.10239503176506735,1.481688788899564,0.13867374965499007,702.5788855585799,0.3398376498335336,1274,
1905,1949,PIB_Agropecuário,pibag (1949),pibag_1949,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.03329135369922681,0.06250723565816996,-0.5325999998029907,0.5944046359848063,2203.115649562984,0.33879567990662673,1274,
1905,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,-0.8209968269834261,0.753103621352039,-1.0901512138654958,0.2758554736306496,122.1413992448704,0.13927285715761817,1274,
1905,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,-0.34762849122139494,0.36672788423330155,-0.9479194415449572,0.343352662153362,219.5125681808967,0.13901005855117043,1274,
1905,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.33382833349036267,0.16238831260731384,-2.0557411314299676,0.04001364292397106,702.5788855585799,0.14151954270459832,1274,**
1905,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.5304974019698254,0.0934215790706235,-5.678531740175229,1.685831549416136e-8,2203.115649562984,0.16000961883454423,1274,***
1905,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.8544486302103279,0.7412098558066148,1.1527755918470377,0.24922325547846222,124.90408052451468,0.2686935809605997,1265,
1905,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.478172899667245,0.35801182440413315,1.3356343759402507,0.18191233547301483,217.93896615124078,0.26897597088243863,1265,
1905,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.10805343098467474,0.16452714146855021,0.656751402961252,0.5114618588105638,687.1247077664166,0.268032152635582,1265,
1905,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.17135294721309818,0.10755387118317611,-1.5931825170780252,0.11137247278231403,2173.1411570128494,0.26945868981018806,1265,
1905,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,-0.6172750998589612,0.6054100152048186,-1.0195984281002164,0.30811545720094585,119.40300049061601,0.21705197143800747,1272,
1905,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,-0.5228753981646062,0.3335439216586361,-1.5676358170896019,0.1172182359001081,211.2351006461304,0.21829130162260668,1272,
1905,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.4010623670491177,0.142540189332144,-2.8136792081464903,0.004974232583249764,696.1205309080527,0.22119548038410664,1272,***
1905,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.44021647993875845,0.08531826004225149,-5.159698284057288,2.8725229533532107e-7,2194.936777504903,0.2312393622450768,1272,***
1905,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.7058615095529477,0.6601536820890944,1.0692381618159097,0.28516929362373544,120.32742027014478,0.2991473921551715,1264,
1905,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.17208141072883165,0.3245100761944335,0.5302806395007819,0.596011778115604,217.6575270409153,0.29866445935843455,1264,
1905,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.05309989149817598,0.1538133310242493,-0.34522294748174054,0.7299849902167705,692.0586866891258,0.2985648130789398,1264,
1905,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.2520198701480445,0.09303915189093183,-2.7087507251085325,0.006846146652519163,2231.7529244723205,0.30238307009546916,1264,***
1905,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.3995826839110428,0.7193713665787551,0.555460923905563,0.5786789032364719,120.99204061441975,0.26559336285779156,1266,
1905,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,-0.031651444532145856,0.36135015054626335,-0.08759217198138,0.9302148649405952,217.2005413373367,0.2653852451215567,1266,
1905,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.35967650396229356,0.17103454984617067,-2.1029464765206116,0.035670106753244744,690.5309728363834,0.26848754483244697,1266,**
1905,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.5501051641231407,0.09884131145451974,-5.565538902994653,3.195311532967952e-8,2220.6586719412153,0.2843019242558038,1266,***
1905,1996,PIB_Agropecuário,pibag (1996),pibag_1996,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.7141103980355319,0.8694920114892648,0.8212961000209819,0.4116337377546525,121.6059867014042,0.21829288424356297,1271,
1905,1996,PIB_Agropecuário,pibag (1996),pibag_1996,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.17977513950138638,0.4102356037432781,0.43822412745503214,0.6612992976466789,214.068785515829,0.2177966479274377,1271,
1905,1996,PIB_Agropecuário,pibag (1996),pibag_1996,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,-0.096218018484589,0.17181624863626258,-0.56000535018247255,0.5755758078227347,693.1573236293414,0.21783711493969138,1271,
1905,1996,PIB_Agropecuário,pibag (1996),pibag_1996,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.27106032022437165,0.10561465341465963,-2.5665029563667314,0.010388224063782814,2190.2406795807665,0.22213406790735268,1271,**
1905,1999,PIB_Agropecuário,pibag (1999),pibag_1999,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,1.2312018369242148,0.8092399094536868,1.5214299524048338,0.12840347911437158,122.1413992448704,0.3392628035552575,1274,
1905,1999,PIB_Agropecuário,pibag (1999),pibag_1999,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.5625979350573754,0.35959592693125864,1.5645281075859439,0.11794529950559933,219.5125681808967,0.3390780720141917,1274,
1905,1999,PIB_Agropecuário,pibag (1999),pibag_1999,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.23123330403157452,0.15800586213085124,1.4634476272790473,0.1435949397473686,702.5788855585799,0.33863677521689595,1274,
1905,1999,PIB_Agropecuário,pibag (1999),pibag_1999,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.018921445123123833,0.10246317891751519,-0.18466580212542455,0.8535209590031825,2203.115649562984,0.33755092137382914,1274,
1905,2000,PIB_Agropecuário,pibag (2000),pibag_2000,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.9286518272019715,0.7360121895689529,1.2617343032672304,0.2072784858622131,122.1413992448704,0.36967426022394445,1274,
1905,2000,PIB_Agropecuário,pibag (2000),pibag_2000,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.3956030033579069,0.33969904266548495,1.1645690851930741,0.24441443385984749,219.5125681808967,0.36946008472399394,1274,
1905,2000,PIB_Agropecuário,pibag (2000),pibag_2000,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.1273768135362432,0.15469631674789433,0.8233991358942746,0.4104372418124863,702.5788855585799,0.36904265250407775,1274,
1905,2000,PIB_Agropecuário,pibag (2000),pibag_2000,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.04609818644792865,0.10253228982067175,-0.4495967712079195,0.6530787301410274,2203.115649562984,0.36882617353914326,1274,
1905,2001,PIB_Agropecuário,pibag (2001),pibag_2001,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,1.219298330722768,0.8038738677295817,1.5167781659161144,0.12957413533735146,122.1413992448704,0.3950647316263778,1274,
1905,2001,PIB_Agropecuário,pibag (2001),pibag_2001,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.5623585089554369,0.3643846951870894,1.5433099040197065,0.12300730223257014,219.5125681808967,0.39493156198017354,1274,
1905,2001,PIB_Agropecuário,pibag (2001),pibag_2001,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.2605126225489862,0.1630537317393711,1.5977102748276604,0.11035880144392066,702.5788855585799,0.39480734377317594,1274,
1905,2001,PIB_Agropecuário,pibag (2001),pibag_2001,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,0.0632159784555121,0.10353952271183672,0.6105492550071916,0.5416083975853933,2203.115649562984,0.39376940146703654,1274,
1905,2002,PIB_Agropecuário,pibag (2002),pibag_2002,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.8974992408684785,0.7447265214057869,1.2051393566249118,0.22837633695403034,122.1413992448704,0.326797639439637,1274,
1905,2002,PIB_Agropecuário,pibag (2002),pibag_2002,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.3500113023125616,0.34413557303118164,1.017073879429627,0.3093140023821601,219.5125681808967,0.32649500584387814,1274,
1905,2002,PIB_Agropecuário,pibag (2002),pibag_2002,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.10046479331386757,0.16081330073204636,0.6247293778346487,0.532262066936342,702.5788855585799,0.32612780929975915,1274,
1905,2002,PIB_Agropecuário,pibag (2002),pibag_2002,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.2403863222684897,0.10615533760634416,-2.264477017254792,0.02371452653451669,2203.115649562984,0.32881670666329865,1274,**
1905,2003,PIB_Agropecuário,pibag (2003),pibag_2003,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,1.0888558839572413,0.7774849230194165,1.400484886225953,0.16161495614233534,122.1413992448704,0.26670339482407956,1274,
1905,2003,PIB_Agropecuário,pibag (2003),pibag_2003,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.5220167618217203,0.35387644541602575,1.4751384800647716,0.1404257374498886,219.5125681808967,0.26668066626572184,1274,
1905,2003,PIB_Agropecuário,pibag (2003),pibag_2003,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.21595037409622206,0.16302963699787695,1.3246080778492701,0.18554194149802222,702.5788855585799,0.2663117968093238,1274,
1905,2003,PIB_Agropecuário,pibag (2003),pibag_2003,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.10591606019266625,0.10508105255337066,-1.0079463197123144,0.3136742165306973,2203.115649562984,0.26594155087330773,1274,
1905,2004,PIB_Agropecuário,pibag (2004),pibag_2004,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.9708731028222514,0.7353994073371265,1.3201983753804925,0.18700914025660179,122.1413992448704,0.27093279966490824,1274,
1905,2004,PIB_Agropecuário,pibag (2004),pibag_2004,densidade_buffer_real_10km_1905,densidade_buffer_sintetica_10km_1905,0.4230004641341629,0.3445093096475182,1.2278346398445728,0.21973891795447015,219.5125681808967,0.27072936344532306,1274,
1905,2004,PIB_Agropecuário,pibag (2004),pibag_2004,densidade_buffer_real_20km_1905,densidade_buffer_sintetica_20km_1905,0.14700729765565118,0.16046279859378054,0.916145667057742,0.359766221753581,702.5788855585799,0.2702993662492861,1274,
1905,2004,PIB_Agropecuário,pibag (2004),pibag_2004,densidade_buffer_real_50km_1905,densidade_buffer_sintetica_50km_1905,-0.12861853161470896,0.10394372936380766,-1.2373861550083352,0.2161748517254516,2203.115649562984,0.2707323573949626,1274,
1905,2005,PIB_Agropecuário,pibag (2005),pibag_2005,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,1.007071383918392,0.738776467163928,1.3631611572366609,0.17307584085619143,122.1413992448704,0.26947076325976427,1274,
