code_amc,area_amc_km2,dist_rio_km,dist_rio_principal_km,comp_total_rios_km,comp_rios_principais_km,pct_comp_principal,comp_maior_rio_km,densidade_hidro_km_km2,n_rios_distintos,n_segmentos_rios,otto_min
3057,2142.43509163551,2.1253325611113003,2.1253325611113003,675.7115741853607,381.2839354246186,56.427024486637706,147.61403396097916,0.3153941871207544,15,86,1
3058,1457.923981335126,0.38865408334414797,0.38865408334414797,430.3675874355433,284.56211969599093,66.12071354899842,169.9089911118109,0.2951920627860341,11,54,1
3059,1828.027851693885,0.03815330061651192,0.03815330061651192,1159.332939411309,364.9810065927533,31.481983663647554,40.385743985696635,0.6341987286118477,26,285,3
3060,688.3724775256619,0.10644658769855907,4.9773634464171055,226.7507271138538,64.05047828073624,28.24708837585154,22.414639530675682,0.3294012101252272,5,24,2
3061,312.14061829016583,5.852583250284428,5.852583250284428,36.72284306318989,22.06042309907384,60.07275379282027,16.570977619209764,0.1176483959836728,2,9,4
3062,6522.516074466034,0.99977873760543845,1.1015163793577556,1636.2086001385837,735.1677677417705,44.93117611528892,83.90066386034094,0.25085543392432835,45,156,2
3063,3349.972192788333,1.5408251302046803,4.625865382166013,1563.790527712542,697.1511563784497,44.5808529994243,112.9188568525965,0.46680701740718883,42,246,1
3064,3637.6226208400153,3.411255922686472,3.411255922686472,871.4167928337229,481.9091006325731,55.30179181714798,49.991186016496435,0.23955667854091242,38,90,2
3065,434.0294546048869,1.3941151677478791,1.8270971309206072,233.69118726191903,35.63421539682772,15.24842071040069,16.847757389679057,0.5384224153051013,3,63,2
3066,551.011749683403,0.23563464390013084,5.339725937689911,209.17678586666833,100.44863785393501,48.02092996971572,29.989386041055266,0.37962309512792763,9,43,3
3067,2885.1011662255005,0.07712448510115061,10.811039183485674,730.2675803949438,207.02421339629086,28.34908997114837,23.667302767326294,0.25311680191455227,16,128,2
3068,1988.173409284493,1.1622496427867584,1.1622496427867584,490.461049837286,204.4058881501452,41.67627342027635,47.05043082053594,0.24668927144227018,13,47,2
3069,8536.190492020236,2.1660247953826683,3.4681496381323726,2417.455930545775,1275.6164666952068,52.76689641275976,189.25504877933278,0.2832007946408472,68,276,3
3070,575.4387450192412,0.7020315532180433,3.3406178703587153,372.300495071946,94.2562471432585,25.31725001468068,27.296578081640835,0.6469854494408388,6,117,3
3071,983.6851626691029,1.0957729896042994,1.0957729896042994,276.3755404504524,230.95723123009228,83.56645123286425,46.30146662482096,0.2809593464849495,16,24,2
3072,3020.9682026619002,6.384976062538064,8.05286954264665,574.6119129690904,260.4815790552004,45.33174011469064,84.23296197793998,0.1902078653005272,12,50,3
3073,190.15470485511852,0.5967772804615191,0.5967772804615191,106.76590723037414,70.2728134163217,65.81952538902753,54.68532257697733,0.5614686594881813,4,17,1
3074,532.6355598327349,1.7233157164540986,1.7233157164540986,145.16826726700563,65.54384824466014,45.15025871605012,15.242126336330806,0.27254708137134753,8,31,4
