id_ferrovia,nome_ferrovia,code_amc,list_name_muni_2010,ano_corte
34,Estrada de Ferro Carajás (EFC),3001,"2100055,2100550,2101970,2102903,2103158,2103174,2103257,2103752,2104305,2104552,2105302,2105427,2105658,2106201,2106326,2110856,2111532,2112852",1985
34,Estrada de Ferro Carajás (EFC),3001,"2100055,2100550,2101970,2102903,2103158,2103174,2103257,2103752,2104305,2104552,2105302,2105427,2105658,2106201,2106326,2110856,2111532,2112852",1996
34,Estrada de Ferro Carajás (EFC),3001,"2100055,2100550,2101970,2102903,2103158,2103174,2103257,2103752,2104305,2104552,2105302,2105427,2105658,2106201,2106326,2110856,2111532,2112852",2003
6,E.F. São Luiz-Teresina,3018,"2101251,2109601",1919
34,Estrada de Ferro Carajás (EFC),3035,"2102556,2109007,2111052",1996
34,Estrada de Ferro Carajás (EFC),3035,"2102556,2109007,2111052",2003
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1895
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1896
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1900
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1901
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1902
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1904
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1905
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1906
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1907
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1908
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1910
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1911
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1912
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1913
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1914
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1915
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1916
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1917
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1918
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1919
6,E.F. São Luiz-Teresina,3038,"2103000,2111078",1920
6,E.F. São Luiz-Teresina,3059,"2105401,2106755",1920
6,E.F. São Luiz-Teresina,3096,2111300,1919
6,E.F. São Luiz-Teresina,3096,2111300,1920
6,E.F. São Luiz-Teresina,3096,2111300,1921
6,E.F. São Luiz-Teresina,3096,2111300,1922
6,E.F. São Luiz-Teresina,3096,2111300,1923
6,E.F. São Luiz-Teresina,3096,2111300,1924
6,E.F. São Luiz-Teresina,3096,2111300,1925
6,E.F. São Luiz-Teresina,3096,2111300,1926
6,E.F. São Luiz-Teresina,3096,2111300,1927
6,E.F. São Luiz-Teresina,3096,2111300,1929
6,E.F. São Luiz-Teresina,3096,2111300,1931
6,E.F. São Luiz-Teresina,3096,2111300,1932
6,E.F. São Luiz-Teresina,3096,2111300,1933
6,E.F. São Luiz-Teresina,3096,2111300,1934
6,E.F. São Luiz-Teresina,3096,2111300,1936
6,E.F. São Luiz-Teresina,3096,2111300,1937
6,E.F. São Luiz-Teresina,3096,2111300,1940
6,E.F. São Luiz-Teresina,3096,2111300,1941
6,E.F. São Luiz-Teresina,3096,2111300,1944
6,E.F. São Luiz-Teresina,3096,2111300,1947
6,E.F. São Luiz-Teresina,3096,2111300,1948
6,E.F. São Luiz-Teresina,3096,2111300,1949
6,E.F. São Luiz-Teresina,3096,2111300,1950
6,E.F. São Luiz-Teresina,3096,2111300,1951
6,E.F. São Luiz-Teresina,3096,2111300,1953
6,E.F. São Luiz-Teresina,3096,2111300,1955
6,E.F. São Luiz-Teresina,3096,2111300,1956
6,E.F. São Luiz-Teresina,3096,2111300,1957
6,E.F. São Luiz-Teresina,3096,2111300,1958
6,E.F. São Luiz-Teresina,3096,2111300,1961
6,E.F. São Luiz-Teresina,3096,2111300,1962
6,E.F. São Luiz-Teresina,3096,2111300,1966
6,E.F. São Luiz-Teresina,3096,2111300,1969
6,E.F. São Luiz-Teresina,3096,2111300,1972
6,E.F. São Luiz-Teresina,3096,2111300,1985
34,Estrada de Ferro Carajás (EFC),3096,2111300,1985
6,E.F. São Luiz-Teresina,3096,2111300,1996
34,Estrada de Ferro Carajás (EFC),3096,2111300,1996
6,E.F. São Luiz-Teresina,3096,2111300,2003
34,Estrada de Ferro Carajás (EFC),3096,2111300,2003
6,E.F. São Luiz-Teresina,3101,2112209,1895
6,E.F. São Luiz-Teresina,3101,2112209,1896
6,E.F. São Luiz-Teresina,3101,2112209,1900
6,E.F. São Luiz-Teresina,3101,2112209,1901
6,E.F. São Luiz-Teresina,3101,2112209,1902
6,E.F. São Luiz-Teresina,3101,2112209,1904
6,E.F. São Luiz-Teresina,3101,2112209,1905
6,E.F. São Luiz-Teresina,3101,2112209,1906
6,E.F. São Luiz-Teresina,3101,2112209,1907
6,E.F. São Luiz-Teresina,3101,2112209,1908
6,E.F. São Luiz-Teresina,3101,2112209,1910
6,E.F. São Luiz-Teresina,3101,2112209,1911
6,E.F. São Luiz-Teresina,3101,2112209,1912
6,E.F. São Luiz-Teresina,3101,2112209,1913
6,E.F. São Luiz-Teresina,3101,2112209,1914
6,E.F. São Luiz-Teresina,3101,2112209,1915
6,E.F. São Luiz-Teresina,3101,2112209,1916
6,E.F. São Luiz-Teresina,3101,2112209,1917
6,E.F. São Luiz-Teresina,3101,2112209,1918
6,E.F. São Luiz-Teresina,3101,2112209,1919
6,E.F. São Luiz-Teresina,3101,2112209,1920
6,E.F. São Luiz-Teresina,3101,2112209,1921
6,E.F. São Luiz-Teresina,3101,2112209,1922
6,E.F. São Luiz-Teresina,3101,2112209,1923
6,E.F. São Luiz-Teresina,3101,2112209,1924
6,E.F. São Luiz-Teresina,3101,2112209,1925
6,E.F. São Luiz-Teresina,3101,2112209,1926
6,E.F. São Luiz-Teresina,3101,2112209,1927
6,E.F. São Luiz-Teresina,3101,2112209,1929
6,E.F. São Luiz-Teresina,3101,2112209,1931
6,E.F. São Luiz-Teresina,3101,2112209,1932
6,E.F. São Luiz-Teresina,3101,2112209,1933
6,E.F. São Luiz-Teresina,3101,2112209,1934
6,E.F. São Luiz-Teresina,3101,2112209,1936
6,E.F. São Luiz-Teresina,3101,2112209,1937
6,E.F. São Luiz-Teresina,3101,2112209,1940
6,E.F. São Luiz-Teresina,3101,2112209,1941
6,E.F. São Luiz-Teresina,3101,2112209,1944
6,E.F. São Luiz-Teresina,3101,2112209,1947
6,E.F. São Luiz-Teresina,3101,2112209,1948
6,E.F. São Luiz-Teresina,3101,2112209,1949
6,E.F. São Luiz-Teresina,3101,2112209,1950
6,E.F. São Luiz-Teresina,3101,2112209,1951
6,E.F. São Luiz-Teresina,3101,2112209,1953
6,E.F. São Luiz-Teresina,3101,2112209,1955
6,E.F. São Luiz-Teresina,3101,2112209,1956
6,E.F. São Luiz-Teresina,3101,2112209,1957
6,E.F. São Luiz-Teresina,3101,2112209,1958
6,E.F. São Luiz-Teresina,3101,2112209,1961
6,E.F. São Luiz-Teresina,3101,2112209,1962
6,E.F. São Luiz-Teresina,3101,2112209,1966
19,E.F. Central do Piauí,3101,2112209,1966
6,E.F. São Luiz-Teresina,3101,2112209,1969
19,E.F. Central do Piauí,3101,2112209,1969
6,E.F. São Luiz-Teresina,3101,2112209,1972
19,E.F. Central do Piauí,3101,2112209,1972
6,E.F. São Luiz-Teresina,3101,2112209,1985
19,E.F. Central do Piauí,3101,2112209,1985
6,E.F. São Luiz-Teresina,3101,2112209,1996
19,E.F. Central do Piauí,3101,2112209,1996
6,E.F. São Luiz-Teresina,3101,2112209,2003
19,E.F. Central do Piauí,3101,2112209,2003
42,E.F. Petrolina-Teresina,4001,"2200053,2201739,2205151,2207801,2208650",1969
42,E.F. Petrolina-Teresina,4001,"2200053,2201739,2205151,2207801,2208650",1972
42,E.F. Petrolina-Teresina,4001,"2200053,2201739,2205151,2207801,2208650",1985
42,E.F. Petrolina-Teresina,4001,"2200053,2201739,2205151,2207801,2208650",1996
42,E.F. Petrolina-Teresina,4001,"2200053,2201739,2205151,2207801,2208650",2003
8,Ferrovia Teresina-Fortaleza,4007,"2200400,2202737,2207793",1972
8,Ferrovia Teresina-Fortaleza,4007,"2200400,2202737,2207793",1985
8,Ferrovia Teresina-Fortaleza,4007,"2200400,2202737,2207793",1996
8,Ferrovia Teresina-Fortaleza,4007,"2200400,2202737,2207793",2003
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1937
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1940
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1941
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1944
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1947
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1948
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1949
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1950
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1951
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1953
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1955
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1956
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1957
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1958
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1961
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1962
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1966
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1969
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1972
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1985
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",1996
19,E.F. Central do Piauí,4021,"2201507,2201960,2202000,2202539,2202653,2205409,2206696,2208304,2208403,2209872,2210052",2003
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1920
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1921
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1922
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1923
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1924
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1925
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1926
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1927
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1929
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1931
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1932
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1933
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1934
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1936
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1937
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1940
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1941
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1944
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1947
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1948
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1949
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1950
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1951
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1953
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1955
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1956
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1957
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1958
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1961
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1962
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1966
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1969
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1972
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1985
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",1996
19,E.F. Central do Piauí,4028,"2201919,2202083,2204659,2205706,2207702",2003
19,E.F. Central do Piauí,4029,"2201945,2202208,2202711,2205276,2206753,2210656",1966
19,E.F. Central do Piauí,4041,"2202703,2202729",1923
19,E.F. Central do Piauí,4041,"2202703,2202729",1924
19,E.F. Central do Piauí,4041,"2202703,2202729",1925
19,E.F. Central do Piauí,4041,"2202703,2202729",1926
19,E.F. Central do Piauí,4041,"2202703,2202729",1927
19,E.F. Central do Piauí,4041,"2202703,2202729",1929
19,E.F. Central do Piauí,4041,"2202703,2202729",1931
19,E.F. Central do Piauí,4041,"2202703,2202729",1932
19,E.F. Central do Piauí,4041,"2202703,2202729",1933
19,E.F. Central do Piauí,4041,"2202703,2202729",1934
19,E.F. Central do Piauí,4041,"2202703,2202729",1936
19,E.F. Central do Piauí,4041,"2202703,2202729",1937
19,E.F. Central do Piauí,4041,"2202703,2202729",1940
19,E.F. Central do Piauí,4041,"2202703,2202729",1941
19,E.F. Central do Piauí,4041,"2202703,2202729",1944
19,E.F. Central do Piauí,4041,"2202703,2202729",1947
19,E.F. Central do Piauí,4041,"2202703,2202729",1948
19,E.F. Central do Piauí,4041,"2202703,2202729",1949
19,E.F. Central do Piauí,4041,"2202703,2202729",1950
19,E.F. Central do Piauí,4041,"2202703,2202729",1951
19,E.F. Central do Piauí,4041,"2202703,2202729",1953
19,E.F. Central do Piauí,4041,"2202703,2202729",1955
19,E.F. Central do Piauí,4041,"2202703,2202729",1956
19,E.F. Central do Piauí,4041,"2202703,2202729",1957
19,E.F. Central do Piauí,4041,"2202703,2202729",1958
19,E.F. Central do Piauí,4041,"2202703,2202729",1961
19,E.F. Central do Piauí,4041,"2202703,2202729",1962
19,E.F. Central do Piauí,4041,"2202703,2202729",1966
19,E.F. Central do Piauí,4041,"2202703,2202729",1969
19,E.F. Central do Piauí,4041,"2202703,2202729",1972
19,E.F. Central do Piauí,4041,"2202703,2202729",1985
19,E.F. Central do Piauí,4041,"2202703,2202729",1996
19,E.F. Central do Piauí,4041,"2202703,2202729",2003
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1940
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1941
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1944
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1947
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1948
15,Linha Norte (CE - Consolidada),4104,"2300754,2306405,2308377",1949
13,Linha Sul (CE - Consolidada),4116,2301802,1923
13,Linha Sul (CE - Consolidada),4116,2301802,1924
13,Linha Sul (CE - Consolidada),4117,"2301851,2303931,2305266,2311306",1891
13,Linha Sul (CE - Consolidada),4117,"2301851,2303931,2305266,2311306",1892
14,E.F. de Sobral,4120,"2302057,2302602",1882
14,E.F. de Sobral,4120,"2302057,2302602",1883
14,E.F. de Sobral,4120,"2302057,2302602",1884
14,E.F. de Sobral,4120,"2302057,2302602",1885
14,E.F. de Sobral,4120,"2302057,2302602",1886
14,E.F. de Sobral,4120,"2302057,2302602",1887
14,E.F. de Sobral,4120,"2302057,2302602",1888
14,E.F. de Sobral,4120,"2302057,2302602",1891
14,E.F. de Sobral,4120,"2302057,2302602",1892
14,E.F. de Sobral,4120,"2302057,2302602",1894
14,E.F. de Sobral,4120,"2302057,2302602",1895
14,E.F. de Sobral,4120,"2302057,2302602",1896
14,E.F. de Sobral,4120,"2302057,2302602",1900
14,E.F. de Sobral,4120,"2302057,2302602",1901
14,E.F. de Sobral,4120,"2302057,2302602",1902
14,E.F. de Sobral,4120,"2302057,2302602",1904
14,E.F. de Sobral,4120,"2302057,2302602",1905
14,E.F. de Sobral,4120,"2302057,2302602",1906
14,E.F. de Sobral,4120,"2302057,2302602",1907
14,E.F. de Sobral,4120,"2302057,2302602",1908
14,E.F. de Sobral,4120,"2302057,2302602",1910
14,E.F. de Sobral,4120,"2302057,2302602",1911
14,E.F. de Sobral,4120,"2302057,2302602",1912
14,E.F. de Sobral,4120,"2302057,2302602",1913
14,E.F. de Sobral,4120,"2302057,2302602",1914
14,E.F. de Sobral,4120,"2302057,2302602",1915
14,E.F. de Sobral,4120,"2302057,2302602",1916
14,E.F. de Sobral,4120,"2302057,2302602",1917
14,E.F. de Sobral,4120,"2302057,2302602",1918
14,E.F. de Sobral,4120,"2302057,2302602",1919
14,E.F. de Sobral,4120,"2302057,2302602",1920
14,E.F. de Sobral,4120,"2302057,2302602",1921
14,E.F. de Sobral,4120,"2302057,2302602",1922
14,E.F. de Sobral,4120,"2302057,2302602",1923
14,E.F. de Sobral,4120,"2302057,2302602",1924
14,E.F. de Sobral,4120,"2302057,2302602",1925
14,E.F. de Sobral,4120,"2302057,2302602",1926
14,E.F. de Sobral,4120,"2302057,2302602",1927
14,E.F. de Sobral,4120,"2302057,2302602",1929
14,E.F. de Sobral,4120,"2302057,2302602",1931
14,E.F. de Sobral,4120,"2302057,2302602",1932
14,E.F. de Sobral,4120,"2302057,2302602",1933
14,E.F. de Sobral,4120,"2302057,2302602",1934
14,E.F. de Sobral,4120,"2302057,2302602",1936
14,E.F. de Sobral,4120,"2302057,2302602",1937
14,E.F. de Sobral,4120,"2302057,2302602",1940
14,E.F. de Sobral,4120,"2302057,2302602",1941
14,E.F. de Sobral,4120,"2302057,2302602",1944
14,E.F. de Sobral,4120,"2302057,2302602",1947
14,E.F. de Sobral,4120,"2302057,2302602",1948
14,E.F. de Sobral,4120,"2302057,2302602",1949
14,E.F. de Sobral,4120,"2302057,2302602",1950
14,E.F. de Sobral,4120,"2302057,2302602",1951
14,E.F. de Sobral,4120,"2302057,2302602",1953
14,E.F. de Sobral,4120,"2302057,2302602",1955
14,E.F. de Sobral,4120,"2302057,2302602",1956
14,E.F. de Sobral,4120,"2302057,2302602",1957
14,E.F. de Sobral,4120,"2302057,2302602",1958
14,E.F. de Sobral,4120,"2302057,2302602",1961
14,E.F. de Sobral,4120,"2302057,2302602",1962
14,E.F. de Sobral,4120,"2302057,2302602",1966
14,E.F. de Sobral,4120,"2302057,2302602",1969
14,E.F. de Sobral,4120,"2302057,2302602",1972
14,E.F. de Sobral,4120,"2302057,2302602",1985
14,E.F. de Sobral,4120,"2302057,2302602",1996
14,E.F. de Sobral,4120,"2302057,2302602",2003
13,Linha Sul (CE - Consolidada),4121,2302107,1882
13,Linha Sul (CE - Consolidada),4121,2302107,1883
13,Linha Sul (CE - Consolidada),4121,2302107,1884
13,Linha Sul (CE - Consolidada),4121,2302107,1885
13,Linha Sul (CE - Consolidada),4121,2302107,1886
13,Linha Sul (CE - Consolidada),4121,2302107,1887
13,Linha Sul (CE - Consolidada),4121,2302107,1888
14,E.F. de Sobral,4142,2304103,1912
14,E.F. de Sobral,4142,2304103,1913
14,E.F. de Sobral,4142,2304103,1914
14,E.F. de Sobral,4142,2304103,1915
14,E.F. de Sobral,4142,2304103,1916
14,E.F. de Sobral,4142,2304103,1917
14,E.F. de Sobral,4142,2304103,1918
14,E.F. de Sobral,4142,2304103,1919
14,E.F. de Sobral,4142,2304103,1920
14,E.F. de Sobral,4142,2304103,1921
14,E.F. de Sobral,4142,2304103,1922
14,E.F. de Sobral,4142,2304103,1923
14,E.F. de Sobral,4142,2304103,1924
14,E.F. de Sobral,4142,2304103,1925
14,E.F. de Sobral,4142,2304103,1926
14,E.F. de Sobral,4142,2304103,1927
14,E.F. de Sobral,4142,2304103,1929
14,E.F. de Sobral,4142,2304103,1931
14,E.F. de Sobral,4142,2304103,1932
14,E.F. de Sobral,4142,2304103,1933
14,E.F. de Sobral,4142,2304103,1934
14,E.F. de Sobral,4142,2304103,1936
14,E.F. de Sobral,4142,2304103,1937
14,E.F. de Sobral,4142,2304103,1940
14,E.F. de Sobral,4142,2304103,1941
14,E.F. de Sobral,4142,2304103,1944
14,E.F. de Sobral,4142,2304103,1947
14,E.F. de Sobral,4142,2304103,1948
14,E.F. de Sobral,4142,2304103,1949
14,E.F. de Sobral,4142,2304103,1950
14,E.F. de Sobral,4142,2304103,1951
14,E.F. de Sobral,4142,2304103,1953
14,E.F. de Sobral,4142,2304103,1955
14,E.F. de Sobral,4142,2304103,1956
14,E.F. de Sobral,4142,2304103,1957
14,E.F. de Sobral,4142,2304103,1958
14,E.F. de Sobral,4142,2304103,1961
14,E.F. de Sobral,4142,2304103,1962
14,E.F. de Sobral,4142,2304103,1966
14,E.F. de Sobral,4142,2304103,1969
8,Ferrovia Teresina-Fortaleza,4142,2304103,1972
14,E.F. de Sobral,4142,2304103,1972
8,Ferrovia Teresina-Fortaleza,4142,2304103,1985
14,E.F. de Sobral,4142,2304103,1985
8,Ferrovia Teresina-Fortaleza,4142,2304103,1996
14,E.F. de Sobral,4142,2304103,1996
8,Ferrovia Teresina-Fortaleza,4142,2304103,2003
14,E.F. de Sobral,4142,2304103,2003
13,Linha Sul (CE - Consolidada),4143,2304202,1926
13,Linha Sul (CE - Consolidada),4143,2304202,1927
13,Linha Sul (CE - Consolidada),4143,2304202,1929
13,Linha Sul (CE - Consolidada),4143,2304202,1931
13,Linha Sul (CE - Consolidada),4143,2304202,1932
13,Linha Sul (CE - Consolidada),4143,2304202,1933
13,Linha Sul (CE - Consolidada),4143,2304202,1934
13,Linha Sul (CE - Consolidada),4143,2304202,1936
13,Linha Sul (CE - Consolidada),4143,2304202,1937
13,Linha Sul (CE - Consolidada),4143,2304202,1940
13,Linha Sul (CE - Consolidada),4143,2304202,1941
13,Linha Sul (CE - Consolidada),4143,2304202,1944
13,Linha Sul (CE - Consolidada),4143,2304202,1947
13,Linha Sul (CE - Consolidada),4143,2304202,1948
13,Linha Sul (CE - Consolidada),4143,2304202,1949
13,Linha Sul (CE - Consolidada),4143,2304202,1950
13,Linha Sul (CE - Consolidada),4143,2304202,1951
13,Linha Sul (CE - Consolidada),4143,2304202,1953
13,Linha Sul (CE - Consolidada),4143,2304202,1955
13,Linha Sul (CE - Consolidada),4143,2304202,1956
13,Linha Sul (CE - Consolidada),4143,2304202,1957
13,Linha Sul (CE - Consolidada),4143,2304202,1958
13,Linha Sul (CE - Consolidada),4143,2304202,1961
13,Linha Sul (CE - Consolidada),4143,2304202,1962
13,Linha Sul (CE - Consolidada),4143,2304202,1966
13,Linha Sul (CE - Consolidada),4143,2304202,1969
13,Linha Sul (CE - Consolidada),4143,2304202,1972
13,Linha Sul (CE - Consolidada),4143,2304202,1985
13,Linha Sul (CE - Consolidada),4143,2304202,1996
13,Linha Sul (CE - Consolidada),4143,2304202,2003
14,E.F. de Sobral,4148,"2304350,2312908",1882
14,E.F. de Sobral,4148,"2304350,2312908",1883
14,E.F. de Sobral,4148,"2304350,2312908",1884
14,E.F. de Sobral,4148,"2304350,2312908",1885
14,E.F. de Sobral,4148,"2304350,2312908",1886
14,E.F. de Sobral,4148,"2304350,2312908",1887
14,E.F. de Sobral,4148,"2304350,2312908",1888
14,E.F. de Sobral,4148,"2304350,2312908",1891
14,E.F. de Sobral,4148,"2304350,2312908",1892
14,E.F. de Sobral,4148,"2304350,2312908",1894
14,E.F. de Sobral,4148,"2304350,2312908",1895
14,E.F. de Sobral,4148,"2304350,2312908",1896
14,E.F. de Sobral,4148,"2304350,2312908",1900
14,E.F. de Sobral,4148,"2304350,2312908",1901
14,E.F. de Sobral,4148,"2304350,2312908",1902
14,E.F. de Sobral,4148,"2304350,2312908",1904
14,E.F. de Sobral,4148,"2304350,2312908",1905
14,E.F. de Sobral,4148,"2304350,2312908",1906
14,E.F. de Sobral,4148,"2304350,2312908",1907
14,E.F. de Sobral,4148,"2304350,2312908",1908
14,E.F. de Sobral,4148,"2304350,2312908",1910
14,E.F. de Sobral,4148,"2304350,2312908",1911
14,E.F. de Sobral,4148,"2304350,2312908",1912
14,E.F. de Sobral,4148,"2304350,2312908",1913
14,E.F. de Sobral,4148,"2304350,2312908",1914
14,E.F. de Sobral,4148,"2304350,2312908",1915
14,E.F. de Sobral,4148,"2304350,2312908",1916
14,E.F. de Sobral,4148,"2304350,2312908",1917
14,E.F. de Sobral,4148,"2304350,2312908",1918
14,E.F. de Sobral,4148,"2304350,2312908",1919
14,E.F. de Sobral,4148,"2304350,2312908",1920
14,E.F. de Sobral,4148,"2304350,2312908",1921
14,E.F. de Sobral,4148,"2304350,2312908",1922
14,E.F. de Sobral,4148,"2304350,2312908",1923
14,E.F. de Sobral,4148,"2304350,2312908",1924
14,E.F. de Sobral,4148,"2304350,2312908",1925
14,E.F. de Sobral,4148,"2304350,2312908",1926
14,E.F. de Sobral,4148,"2304350,2312908",1927
14,E.F. de Sobral,4148,"2304350,2312908",1929
14,E.F. de Sobral,4148,"2304350,2312908",1931
14,E.F. de Sobral,4148,"2304350,2312908",1932
14,E.F. de Sobral,4148,"2304350,2312908",1933
14,E.F. de Sobral,4148,"2304350,2312908",1934
14,E.F. de Sobral,4148,"2304350,2312908",1936
14,E.F. de Sobral,4148,"2304350,2312908",1937
14,E.F. de Sobral,4148,"2304350,2312908",1940
14,E.F. de Sobral,4148,"2304350,2312908",1941
14,E.F. de Sobral,4148,"2304350,2312908",1944
14,E.F. de Sobral,4148,"2304350,2312908",1947
14,E.F. de Sobral,4148,"2304350,2312908",1948
14,E.F. de Sobral,4148,"2304350,2312908",1949
14,E.F. de Sobral,4148,"2304350,2312908",1950
15,Linha Norte (CE - Consolidada),4148,"2304350,2312908",1950
14,E.F. de Sobral,4148,"2304350,2312908",1951
15,Linha Norte (CE - Consolidada),4148,"2304350,2312908",1951
14,E.F. de Sobral,4148,"2304350,2312908",1953
