code_amc,area_km2,densidade_buffer_sintetica_X1858,densidade_buffer_sintetica_X1860,densidade_buffer_sintetica_X1862,densidade_buffer_sintetica_X1863,densidade_buffer_sintetica_X1876,densidade_buffer_sintetica_X1881,densidade_buffer_sintetica_X1882,densidade_buffer_sintetica_X1883,densidade_buffer_sintetica_X1884,densidade_buffer_sintetica_X1885,densidade_buffer_sintetica_X1886,densidade_buffer_sintetica_X1887,densidade_buffer_sintetica_X1888,densidade_buffer_sintetica_X1894,densidade_buffer_sintetica_X1896,densidade_buffer_sintetica_X1901,densidade_buffer_sintetica_X1902,densidade_buffer_sintetica_X1904,densidade_buffer_sintetica_X1905,densidade_buffer_sintetica_X1906,densidade_buffer_sintetica_X1907,densidade_buffer_sintetica_X1910,densidade_buffer_sintetica_X1912,densidade_buffer_sintetica_X1913,densidade_buffer_sintetica_X1915,densidade_buffer_sintetica_X1916,densidade_buffer_sintetica_X1917,densidade_buffer_sintetica_X1919,densidade_buffer_sintetica_X1920,densidade_buffer_sintetica_X1921,densidade_buffer_sintetica_X1923,densidade_buffer_sintetica_X1925,densidade_buffer_sintetica_X1926,densidade_buffer_sintetica_X1927,densidade_buffer_sintetica_X1931,densidade_buffer_sintetica_X1933,densidade_buffer_sintetica_X1934,densidade_buffer_sintetica_X1937,densidade_buffer_sintetica_X1941,densidade_buffer_sintetica_X1947,densidade_buffer_sintetica_X1948,densidade_buffer_sintetica_X1949,densidade_buffer_sintetica_X1950,densidade_buffer_sintetica_X1951,densidade_buffer_sintetica_X1956,densidade_buffer_sintetica_X1957,densidade_buffer_sintetica_X1958,densidade_buffer_sintetica_X1962,densidade_buffer_sintetica_X1966,densidade_buffer_sintetica_X1969,densidade_buffer_sintetica_X1972,densidade_buffer_sintetica_X1985,densidade_buffer_sintetica_X1996,densidade_buffer_sintetica_X2003
3011,1019.9021343987735,0.0028927199228827296,0.00576943882966684,0.00576943882966684,0.005771674800632688,1.0048233674598496e-4,0.16399175209997435,0.25601749942458685,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.005564603594625799,0.014012414023384191,0.014012414023384191,0.014012414023384191,0.014012414023384191,0.014012414023384191,0.08681913602476389,0.08681913602476389,0.08681913602476389,0.08681913602476389,0.08681913602476389,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.5052640062730627,0.3766517013192066,0.02258006680188575,0.02258006680188575
3012,610.2056740685798,0.20812109685652377,0.19267838912536997,0.19267838912536997,0.19268056911589856,0.5658162488445627,6.971076675344295e-4,0.12234941050145694,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.05228358282716726,0.07457337982688456,0.07457337982688456,0.07457337982688456,0.07457337982688456,0.07457337982688456,0.04505478377007665,0.04505478377007665,0.04505478377007665,0.04505478377007665,0.04505478377007665,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,0.9382865174094969,1.1301609636027372,0.62953835145298,0.62953835145298
3013,1152.405625248892,0.12985923284283274,0.0942006751779427,0.0942006751779427,0.09420367536723318,0.0051080481726645,0.003219443381363735,0.06716474715188757,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.06541831261633971,0.03392402559436149,0.03392402559436149,0.03392402559436149,0.03392402559436149,0.03392402559436149,0.11763080485557012,0.11763080485557012,0.11763080485557012,0.11763080485557012,0.11763080485557012,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.453144928470685,0.02440292138155074,0.5984269926244592,0.5984269926244592
3014,5759.597520798779,0.02772175017236214,4.689372600367718e-4,4.689372600367718e-4,4.689653334322351e-4,0.020413714002185765,1.7793283184550273e-5,0.024174984830089844,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.03445467849669034,0.004635354283059884,0.004635354283059884,0.004635354283059884,0.004635354283059884,0.004635354283059884,0.007304438493092669,0.007304438493092669,0.007304438493092669,0.007304438493092669,0.007304438493092669,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.041879322200726175,0.12148269119594367,0.004882643929728162,0.004882643929728162
3015,31669.24663369573,9.315950131970849e-5,0.008244833985739327,0.008244995440742559,0.008244995440742559,0.005604570538053045,0.010902194470196027,7.941473986464128e-4,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0027831276592223944,0.0012330427384992808,0.0012330427384992808,0.0012330427384992808,0.0012330427384992808,0.0012330427384992808,0.0037763725987859965,0.0037763725987859965,0.0037763725987859965,0.0037763725987859965,0.0037763725987859965,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,6.270817911874076e-4,1.4874226963616736e-4,0.022093718083197374,0.022093718083197374
3016,1110.5934661828203,0.11435028033410177,0.11989799427328919,0.12537277314560835,0.12537277314560835,0.0977503008238023,0.005300358436695396,0.1437711431271257,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.08756936442700919,0.005110196715588899,0.005110196715588899,0.005110196715588899,0.005110196715588899,0.005110196715588899,0.2434279310180476,0.2434279310180476,0.2434279310180476,0.2434279310180476,0.2434279310180476,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.12347802705737979,0.95795568902476,0.00424147608049049,0.00424147608049049
3017,204.5753965947837,0.7315176355982288,0.12248287324328047,0.12293780312721343,0.12293780312721343,0.013203208287685881,0.025425982099298517,0.010695442187383188,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.6476195130160545,0.15595100599983638,0.15595100599983638,0.15595100599983638,0.15595100599983638,0.15595100599983638,1.7850144698618697,1.7850144698618697,1.7850144698618697,1.7850144698618697,1.7850144698618697,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,2.8237943976134248,3.6955909646800915,5.200524338862201,5.200524338862201
3018,1311.3156653057536,0.12176025025043187,0.12176430351513338,0.12176419180151489,0.12176419180151489,0.19912275969469975,0.08966168838520669,0.030935439235805256,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.11806468697415072,0.05749068164741436,0.05749068164741436,0.05749068164741436,0.05749068164741436,0.05749068164741436,1.362886648838074e-4,1.362886648838074e-4,1.362886648838074e-4,1.362886648838074e-4,1.362886648838074e-4,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.018656375021334843,0.39297924372208054,0.5765408034496786,0.5765408034496786
3019,1596.3201518216667,0.0018481826594741527,0.0018484698492115099,0.0018484698492115099,0.0018484698492115099,0.08722447219239803,0.11118855227317538,0.0033108677440414815,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.058423957339425264,0.12431408613303405,0.12431408613303405,0.12431408613303405,0.12431408613303405,0.12431408613303405,0.08631098923303665,0.08631098923303665,0.08631098923303665,0.08631098923303665,0.08631098923303665,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.08802239085187527,0.35866724865431915,0.32281734828988173,0.32281734828988173
3020,13347.47591591541,0.00951465842645182,0.00951509822825985,0.009515093464895152,0.009515093464895152,0.001884255119820253,0.008133436321310236,0.003673668430882318,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.007114310330737847,0.006603462467976997,0.006603462467976997,0.006603462467976997,0.006603462467976997,0.006603462467976997,0.015259601580903082,0.015259601580903082,0.015259601580903082,0.015259601580903082,0.015259601580903082,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.016390741654062783,0.01912263817070165,0.04252462918637656,0.04252601054782922
