code_amc,area_amc_km2,densidade_buffer_real_future_1858,densidade_buffer_sintetica_future_1858,densidade_buffer_real_future_1860,densidade_buffer_sintetica_future_1860,densidade_buffer_real_future_1862,densidade_buffer_sintetica_future_1862,densidade_buffer_real_future_1863,densidade_buffer_sintetica_future_1863,densidade_buffer_real_future_1873,densidade_buffer_sintetica_future_1873,densidade_buffer_real_future_1875,densidade_buffer_sintetica_future_1875,densidade_buffer_real_future_1876,densidade_buffer_sintetica_future_1876,densidade_buffer_real_future_1880,densidade_buffer_sintetica_future_1880,densidade_buffer_real_future_1881,densidade_buffer_sintetica_future_1881,densidade_buffer_real_future_1882,densidade_buffer_sintetica_future_1882,densidade_buffer_real_future_1883,densidade_buffer_sintetica_future_1883,densidade_buffer_real_future_1884,densidade_buffer_sintetica_future_1884,densidade_buffer_real_future_1885,densidade_buffer_sintetica_future_1885,densidade_buffer_real_future_1886,densidade_buffer_sintetica_future_1886,densidade_buffer_real_future_1887,densidade_buffer_sintetica_future_1887,densidade_buffer_real_future_1888,densidade_buffer_sintetica_future_1888,densidade_buffer_real_future_1891,densidade_buffer_sintetica_future_1891,densidade_buffer_real_future_1892,densidade_buffer_sintetica_future_1892,densidade_buffer_real_future_1894,densidade_buffer_sintetica_future_1894,densidade_buffer_real_future_1895,densidade_buffer_sintetica_future_1895,densidade_buffer_real_future_1896,densidade_buffer_sintetica_future_1896,densidade_buffer_real_future_1900,densidade_buffer_sintetica_future_1900,densidade_buffer_real_future_1901,densidade_buffer_sintetica_future_1901,densidade_buffer_real_future_1902,densidade_buffer_sintetica_future_1902,densidade_buffer_real_future_1904,densidade_buffer_sintetica_future_1904,densidade_buffer_real_future_1905,densidade_buffer_sintetica_future_1905,densidade_buffer_real_future_1906,densidade_buffer_sintetica_future_1906,densidade_buffer_real_future_1907,densidade_buffer_sintetica_future_1907,densidade_buffer_real_future_1908,densidade_buffer_sintetica_future_1908,densidade_buffer_real_future_1910,densidade_buffer_sintetica_future_1910,densidade_buffer_real_future_1911,densidade_buffer_sintetica_future_1911,densidade_buffer_real_future_1912,densidade_buffer_sintetica_future_1912,densidade_buffer_real_future_1913,densidade_buffer_sintetica_future_1913,densidade_buffer_real_future_1914,densidade_buffer_sintetica_future_1914,densidade_buffer_real_future_1915,densidade_buffer_sintetica_future_1915,densidade_buffer_real_future_1916,densidade_buffer_sintetica_future_1916,densidade_buffer_real_future_1917,densidade_buffer_sintetica_future_1917,densidade_buffer_real_future_1918,densidade_buffer_sintetica_future_1918,densidade_buffer_real_future_1919,densidade_buffer_sintetica_future_1919,densidade_buffer_real_future_1920,densidade_buffer_sintetica_future_1920,densidade_buffer_real_future_1921,densidade_buffer_sintetica_future_1921,densidade_buffer_real_future_1922,densidade_buffer_sintetica_future_1922,densidade_buffer_real_future_1923,densidade_buffer_sintetica_future_1923,densidade_buffer_real_future_1924,densidade_buffer_sintetica_future_1924,densidade_buffer_real_future_1925,densidade_buffer_sintetica_future_1925,densidade_buffer_real_future_1926,densidade_buffer_sintetica_future_1926,densidade_buffer_real_future_1927,densidade_buffer_sintetica_future_1927,densidade_buffer_real_future_1929,densidade_buffer_sintetica_future_1929,densidade_buffer_real_future_1931,densidade_buffer_sintetica_future_1931,densidade_buffer_real_future_1932,densidade_buffer_sintetica_future_1932,densidade_buffer_real_future_1933,densidade_buffer_sintetica_future_1933,densidade_buffer_real_future_1934,densidade_buffer_sintetica_future_1934,densidade_buffer_real_future_1936,densidade_buffer_sintetica_future_1936,densidade_buffer_real_future_1937,densidade_buffer_sintetica_future_1937,densidade_buffer_real_future_1940,densidade_buffer_sintetica_future_1940,densidade_buffer_real_future_1941,densidade_buffer_sintetica_future_1941,densidade_buffer_real_future_1944,densidade_buffer_sintetica_future_1944,densidade_buffer_real_future_1947,densidade_buffer_sintetica_future_1947,densidade_buffer_real_future_1948,densidade_buffer_sintetica_future_1948,densidade_buffer_real_future_1949,densidade_buffer_sintetica_future_1949,densidade_buffer_real_future_1950,densidade_buffer_sintetica_future_1950,densidade_buffer_real_future_1951,densidade_buffer_sintetica_future_1951,densidade_buffer_real_future_1953,densidade_buffer_sintetica_future_1953,densidade_buffer_real_future_1955,densidade_buffer_sintetica_future_1955,densidade_buffer_real_future_1956,densidade_buffer_sintetica_future_1956,densidade_buffer_real_future_1957,densidade_buffer_sintetica_future_1957,densidade_buffer_real_future_1958,densidade_buffer_sintetica_future_1958,densidade_buffer_real_future_1961,densidade_buffer_sintetica_future_1961,densidade_buffer_real_future_1962,densidade_buffer_sintetica_future_1962,densidade_buffer_real_future_1966,densidade_buffer_sintetica_future_1966,densidade_buffer_real_future_1969,densidade_buffer_sintetica_future_1969,densidade_buffer_real_future_1972,densidade_buffer_sintetica_future_1972,densidade_buffer_real_future_1985,densidade_buffer_sintetica_future_1985,densidade_buffer_real_future_1996,densidade_buffer_sintetica_future_1996
3001,30178.028608364704,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.10416127872702313,0.12149891380960706,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.104161278725497,0.12149898257243871,0.030474695002428023,0.046216808320298515,0,0.016007228757833586
3002,373.2582773469803,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0.6076030664586017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,2230.910170549793,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,1.584012809028286e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,1499.8585012291417,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208410088,0,0.03232257208381787
3005,1950.2443830545894,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0.19767007891482938,0.052274406143962664,0,0.052274406143962664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,730.7344170017417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,15081.88035401608,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0.09149485585354372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,16259.365407518051,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123411665,0.08705925721479217,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0.07860194123457005,0.08705926794732147,0,0.08705926794732147,0,0.08705910464463103
3009,11298.292733249406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,7563.645163260072,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.053091273327195536,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.05309128146180731,0,0.053091274515229395
3011,1019.9021343987735,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.1685551807823711,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0.16855518076313053,0.10208343295481961,0,0.10208343295481961,0,0.10208138620722466
3012,610.2056740685798,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0.1060640243019482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,1152.405625248892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,5759.597520798779,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.02569222474259402,0.08240489161939132,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0.025692224741828914,0.08240489161937178,0,0.08240489161937178,0,0.08240465984531176
3015,31669.24663369573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
