code_amc,state_abbr,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
4165,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,20.3357976109076,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661,39.8505807038661
4166,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204,19.2090916726204
4167,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492,44.4444582032492
4172,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527,75.53430165527
4180,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0074809246252,15.0074809246252,15.0074809246252,15.0074809246252,15.0074809246252,15.0074809246252,15.0074809246252,15.0074809246252,37.3155528744832,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587,54.017380915587
4182,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82840148142491,3.82840148142491,3.82840148142491,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023,13.9637125009023
4184,CE,0,0,0,0,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661,10.665442307661
4185,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,CE,0,0,0,0,0,0,0,0,0,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615,20.8773238845615
4187,CE,0,0,0,0,0,0,0,0,0,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497,57.9986003366497
4188,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031,40.8267159212031
4192,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839,60.345397305839
4212,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436,39.9548833226436
4217,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078,14.5980430286078
4220,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566,41.0636740729566
4222,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901,53.9691932804901
