code_amc,densidade_sintetica_1858,densidade_sintetica_1860,densidade_sintetica_1862,densidade_sintetica_1863,densidade_sintetica_1876,densidade_sintetica_1881,densidade_sintetica_1882,densidade_sintetica_1883,densidade_sintetica_1884,densidade_sintetica_1885,densidade_sintetica_1886,densidade_sintetica_1887,densidade_sintetica_1888,densidade_sintetica_1894,densidade_sintetica_1896,densidade_sintetica_1901,densidade_sintetica_1902,densidade_sintetica_1904,densidade_sintetica_1905,densidade_sintetica_1906,densidade_sintetica_1907,densidade_sintetica_1910,densidade_sintetica_1912,densidade_sintetica_1913,densidade_sintetica_1915,densidade_sintetica_1916,densidade_sintetica_1917,densidade_sintetica_1919,densidade_sintetica_1920,densidade_sintetica_1921,densidade_sintetica_1923,densidade_sintetica_1925,densidade_sintetica_1926,densidade_sintetica_1927,densidade_sintetica_1931,densidade_sintetica_1933,densidade_sintetica_1934,densidade_sintetica_1937,densidade_sintetica_1941,densidade_sintetica_1947,densidade_sintetica_1948,densidade_sintetica_1949,densidade_sintetica_1950,densidade_sintetica_1951,densidade_sintetica_1956,densidade_sintetica_1957,densidade_sintetica_1958,densidade_sintetica_1962,densidade_sintetica_1966,densidade_sintetica_1969,densidade_sintetica_1972,densidade_sintetica_1985,densidade_sintetica_1996,densidade_sintetica_2003
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,114.093483729622,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234,228.186967459234
4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0548643125218,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,186.16459293757,248.219457250097,248.219457250097,248.219457250097,248.219457250097,248.219457250097,248.219457250097,248.219457250097,248.219457250097
4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,32.2501840510035,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009,64.500368102009
4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33887742683291,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,19.0166322804981,25.3555097073309,25.3555097073309,25.3555097073309,25.3555097073309,25.3555097073309,25.3555097073309,25.3555097073309,25.3555097073309
4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873,34.6537866602873
4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389,24.5570248417389
4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,9.59404118247102,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938,19.188082364938
4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201,8.46799230672201
4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6136350605289,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,85.8409051815923,114.454540242121,114.454540242121,114.454540242121,114.454540242121,114.454540242121,114.454540242121,114.454540242121,114.454540242121
4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094,44.1466019744094
4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836,28.2819022517836
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3658411415278,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,117.131888183328,161.514911704226,161.514911704226,161.514911704226,161.514911704226,161.514911704226,161.514911704226,161.514911704226,161.514911704226
4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728,1.8398488131728
4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752,27.2688232978752
4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4212334735159,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,46.2637004205459,61.684933894063,61.684933894063,61.684933894063,61.684933894063,61.684933894063,61.684933894063,61.684933894063,61.684933894063
4185,0,0,0,0,0,0,28.3316364410747,28.3316364410747,28.3316364410747,28.3316364410747,28.3316364410747,28.3316364410747,28.3316364410747,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,56.6632728821493,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,84.9949093232227,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,113.326545764299,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371,141.658182205371
4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,0,0,0,0,0,0,34.384013575957,34.384013575957,34.384013575957,34.384013575957,34.384013575957,34.384013575957,34.384013575957,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,68.7680271519139,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,103.152040727868,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,137.536054303828,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979,171.92006787979
4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9804868510196,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,191.941460553059,255.921947404082,255.921947404082,255.921947404082,255.921947404082,255.921947404082,255.921947404082,255.921947404082,255.921947404082
4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,80.7724070118178,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634,161.544814023634
4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863,8.35470966471863
4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991,16.7433418349991
4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,57.4720752974411,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889,114.944150594889
4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.844679980312,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,46.5030134731374,58.3321802195506,58.3321802195506,58.3321802195506,58.3321802195506,58.3321802195506,58.3321802195506,58.3321802195506,58.3321802195506
4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,42.2545569394784,42.2545569394784,42.2545569394784,42.2545569394784,42.2545569394784,42.2545569394784,42.2545569394784,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,84.5091138789568,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,126.763670818436,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,169.018227757915,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395,211.272784697395
4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562,40.1032786926562
4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,35.3153874824395,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819,70.6307749648819
4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366,87.5871430566366
4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984,11.5295254109984
4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948,30.6212051774948
4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155,21.3867484618155
