code_amc,dist_rail_sintetica_km,dist_rail_real_1858,dist_rail_real_1860,dist_rail_real_1862,dist_rail_real_1863,dist_rail_real_1873,dist_rail_real_1875,dist_rail_real_1876,dist_rail_real_1880,dist_rail_real_1881,dist_rail_real_1882,dist_rail_real_1883,dist_rail_real_1884,dist_rail_real_1885,dist_rail_real_1886,dist_rail_real_1887,dist_rail_real_1888,dist_rail_real_1891,dist_rail_real_1892,dist_rail_real_1894,dist_rail_real_1895,dist_rail_real_1896,dist_rail_real_1900,dist_rail_real_1901,dist_rail_real_1902,dist_rail_real_1904,dist_rail_real_1905,dist_rail_real_1906,dist_rail_real_1907,dist_rail_real_1908,dist_rail_real_1910,dist_rail_real_1911,dist_rail_real_1912,dist_rail_real_1913,dist_rail_real_1914,dist_rail_real_1915,dist_rail_real_1916,dist_rail_real_1917,dist_rail_real_1918,dist_rail_real_1919,dist_rail_real_1920,dist_rail_real_1921,dist_rail_real_1922,dist_rail_real_1923,dist_rail_real_1924,dist_rail_real_1925,dist_rail_real_1926,dist_rail_real_1927,dist_rail_real_1929,dist_rail_real_1931,dist_rail_real_1932,dist_rail_real_1933,dist_rail_real_1934,dist_rail_real_1936,dist_rail_real_1937,dist_rail_real_1940,dist_rail_real_1941,dist_rail_real_1944,dist_rail_real_1947,dist_rail_real_1948,dist_rail_real_1949,dist_rail_real_1950,dist_rail_real_1951,dist_rail_real_1953,dist_rail_real_1955,dist_rail_real_1956,dist_rail_real_1957,dist_rail_real_1958,dist_rail_real_1961,dist_rail_real_1962,dist_rail_real_1966,dist_rail_real_1969,dist_rail_real_1972,dist_rail_real_1985,dist_rail_real_1996,dist_rail_real_2003
5046,67.1451020904562,359.115338170325,359.115338170325,359.115338170325,359.115338170325,287.3259647922981,287.3259647922981,287.3259647922981,287.3259647922981,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,141.688840927756,113.70132701529408,96.35900981846707,96.35900981846707,71.5578475144993,71.5578475144993,71.5578475144993,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,51.376809034494556,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,36.78195805959463,22.995973000554162,22.995973000554162,22.995973000554162,22.995973000554162,22.995973000554162,22.995973000554162,22.995973000554162
5047,0.02444693652451851,263.92551150520563,263.92551150520563,263.92551150520563,263.92551150520563,263.92551150520563,263.92551150520563,263.92551150520563,263.92551150520563,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,34.09583523048539,21.881877283924936,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805,16.641832628331805
5048,21.537605031269404,346.6257185929831,346.6257185929831,346.6257185929831,346.6257185929831,272.61079921954473,272.61079921954473,272.61079921954473,272.61079921954473,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,174.5074123632703,152.94660558713247,133.7410000654999,133.7410000654999,109.83866504330456,109.83866504330456,109.83866504330456,77.59073335871713,77.59073335871713,67.63650974738835,67.63650974738835,67.63650974738835,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,62.585327479717044,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,24.43545033633477,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107,15.853434137458107
5049,43.66134382511971,290.2437740712898,277.8857678416244,272.17607379713627,272.17607379713627,272.17607379713627,272.17607379713627,272.17607379713627,272.17607379713627,229.46669392262373,225.66547571010912,196.59805651916426,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,193.0885040663605,174.63907874229713,174.63907874229713,174.63907874229713,174.63907874229713,174.63907874229713,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,152.58785528464833,139.77332555799327,139.77332555799327,139.77332555799327,115.95465518684638,115.95465518684638,115.95465518684638,115.95465518684638,68.19946004820663,68.19946004820663,68.19946004820663,68.19946004820663,68.19946004820663,68.19946004820663,68.19946004820663,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.544375695645282,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677,28.521185676962677
5050,60.7609975640314,416.6804636487865,408.6231634228828,403.4760689400796,403.4760689400796,223.4910807031155,223.4910807031155,223.4910807031155,223.4910807031155,223.4910807031155,188.40214377137994,188.40214377137994,188.40214377137994,188.40214377137994,188.40214377137994,188.40214377137994,188.40214377137994,153.24052582836921,153.24052582836921,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,148.73329301550143,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,92.3633630721535,59.071537931240364,59.071537931240364,40.72603726704245,40.72603726704245,40.72603726704245,40.72603726704245,40.72603726704245,38.87099152419014,38.87099152419014,38.87099152419014,38.87099152419014,38.87099152419014,38.87099152419014,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551,37.82828944807551
5051,68.33541828555775,234.90302073837157,234.90302073837157,234.90302073837157,234.90302073837157,234.90302073837157,234.90302073837157,234.90302073837157,234.90302073837157,114.70005586814337,111.96378045407293,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.72356949118743,86.55711638456863,86.55711638456863,86.55711638456863,86.55711638456863,86.55711638456863,86.55711638456863,86.55711638456863,86.55711638456863,80.81188075159307,80.81188075159307,80.81188075159307,80.81188075159307,80.81188075159307,78.86388720842234,78.86388720842234,78.86388720842234,78.86388720842234,78.86388720842234,78.86388720842234,78.86388720842234,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,70.14640495034568,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118,69.05331715414118
5052,47.267054283551474,331.6226822479471,331.6226822479471,331.6226822479471,331.6226822479471,316.50045880117256,316.50045880117256,316.50045880117256,316.50045880117256,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,112.53576831381083,85.25596541560164,67.24859448208292,67.24859448208292,42.04582187191263,42.04582187191263,42.04582187191263,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078,23.72215342119078
5053,18.091267926267328,366.0434713142271,360.227285469951,355.55932866280295,355.55932866280295,261.8601000924888,261.8601000924888,261.8601000924888,261.8601000924888,245.57061502067745,232.3489372959011,232.18246568558772,232.18246568558772,232.18246568558772,232.18246568558772,232.18246568558772,232.18246568558772,204.5294157986565,204.5294157986565,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,200.6895758804087,190.60646060703024,190.60646060703024,190.60646060703024,158.57572603509644,158.57572603509644,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,88.89269177001842,59.580354409430896,59.580354409430896,24.99472236558934,24.99472236558934,24.99472236558934,24.99472236558934,24.99472236558934,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722,12.676155667295722
5054,24.075770012672812,227.19788801950426,227.19788801950426,227.19788801950426,227.19788801950426,227.19788801950426,227.19788801950426,227.19788801950426,227.19788801950426,41.94952320531394,41.94952320531394,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266,40.818772345897266
5055,51.66965696335678,213.1098887040229,213.1098887040229,213.1098887040229,213.1098887040229,213.1098887040229,213.1098887040229,213.1098887040229,213.1098887040229,83.68735198747167,78.32302098767454,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.736199913718124,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,51.578805351478394,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411,43.02244339225411
5056,18.760599030933438,298.3232872501661,298.3232872501661,298.3232872501661,298.3232872501661,298.3232872501661,298.3232872501661,298.3232872501661,298.3232872501661,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,85.64289504152842,62.2553113506115,43.0497645583851,43.0497645583851,20.532844165606644,20.532844165606644,20.532844165606644,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332,7.736685943531332
5057,4.318409406867965,326.6105615461606,318.8457904813888,313.9157422251434,313.9157422251434,304.6329792473208,304.6329792473208,304.6329792473208,304.6329792473208,228.77477148904674,228.77477148904674,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,205.6072022699298,199.15734015974883,199.15734015974883,199.15734015974883,199.15734015974883,199.15734015974883,184.0932547587892,184.0932547587892,184.0932547587892,184.0932547587892,184.0932547587892,155.03903991182804,155.03903991182804,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,125.41327456063223,100.11815218897661,100.11815218897661,67.54228066739527,67.54228066739527,67.54228066739527,67.54228066739527,67.54228066739527,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587,47.14015661783587
5058,64.05339038863688,267.4342212039231,262.13182352998444,257.82396935130623,257.82396935130623,257.82396935130623,257.82396935130623,257.82396935130623,257.82396935130623,183.0139554415735,179.97895089014494,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,152.34867745531153,139.44353071079362,139.44353071079362,139.44353071079362,139.44353071079362,139.44353071079362,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,124.40688099792473,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,116.00164457233372,112.15276376352989,102.52765747069131,102.52765747069131,102.52765747069131,102.52765747069131,102.52765747069131,102.52765747069131,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,71.47220475316801,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944,55.004252582849944
5059,34.21210485293774,307.8199109233484,307.8199109233484,307.8199109233484,307.8199109233484,307.8199109233484,307.8199109233484,307.8199109233484,307.8199109233484,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,79.89515360774487,52.61651216358544,34.56596900791764,34.56596900791764,10.073428193953582,10.073428193953582,10.073428193953582,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061,5.536968573731061
5060,40.583669210687304,380.1107776077574,367.7146255063187,361.87665405937645,361.87665405937645,275.3815120529912,275.3815120529912,275.3815120529912,275.3815120529912,275.3815120529912,238.11672825671312,238.11672825671312,238.11672825671312,238.11672825671312,238.11672825671312,238.11672825671312,238.11672825671312,195.10251989980657,195.10251989980657,188.50668414025807,188.50668414025807,188.50668414025807,186.56891286700628,186.56891286700628,186.56891286700628,186.56891286700628,186.56891286700628,186.56891286700628,186.56891286700628,186.56891286700628,162.07446781294084,162.07446781294084,162.07446781294084,162.07446781294084,162.07446781294084,131.48662568281168,131.48662568281168,131.48662568281168,131.48662568281168,131.48662568281168,131.48662568281168,131.48662568281168,131.48662568281168,83.28401471690137,83.28401471690137,83.28401471690137,69.04617798462132,69.04617798462132,64.18412476236186,64.18412476236186,53.919352408554715,53.919352408554715,53.919352408554715,30.88855769406778,30.88855769406778,30.88855769406778,30.88855769406778,30.88855769406778,30.88855769406778,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257,10.935466053106257
5061,27.50542710214507,417.9879927550627,403.88795980186865,394.17372704810833,394.17372704810833,269.95216040464203,269.95216040464203,269.95216040464203,269.95216040464203,269.95216040464203,225.72701174404233,225.72701174404233,225.72701174404233,225.72701174404233,225.72701174404233,225.72701174404233,225.72701174404233,171.46025091429783,171.46025091429783,162.19583970110762,162.19583970110762,162.19583970110762,146.51153186683484,146.51153186683484,146.51153186683484,146.51153186683484,146.51153186683484,146.51153186683484,146.51153186683484,146.51153186683484,112.63986518967195,112.63986518967195,112.63986518967195,112.63986518967195,112.63986518967195,112.63986518967195,112.63986518967195,87.21676838042804,87.21676838042804,87.21676838042804,87.21676838042804,87.21676838042804,87.21676838042804,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,46.45335313180775,30.80781205188127,30.80781205188127,30.80781205188127,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727,30.434054789233727
5062,24.922706744301383,323.9741238066928,322.60538162448887,318.8502067034869,318.8502067034869,294.83829852657584,294.83829852657584,294.83829852657584,294.83829852657584,195.7291243400434,195.7291243400434,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.8518954971355,181.7879186294563,181.7879186294563,181.7879186294563,164.88585629720853,164.88585629720853,145.25580982145743,145.25580982145743,145.25580982145743,114.39350562890388,114.39350562890388,101.53796244860672,101.53796244860672,101.53796244860672,94.20415195193445,94.20415195193445,94.20415195193445,94.20415195193445,94.20415195193445,94.20415195193445,94.20415195193445,94.20415195193445,85.76317708709651,85.76317708709651,63.83388428553058,63.83388428553058,63.83388428553058,63.83388428553058,63.83388428553058,63.161152992837216,63.161152992837216,63.161152992837216,63.161152992837216,63.161152992837216,63.161152992837216,63.161152992837216,41.70697187405616,41.70697187405616,41.70697187405616,41.70697187405616,41.70697187405616,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236,32.518512063849236
5063,0.09303050451037272,201.50480761011687,201.50480761011687,201.50480761011687,201.50480761011687,201.50480761011687,201.50480761011687,201.50480761011687,201.50480761011687,30.336625386813054,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903,17.176721083223903
5064,23.249606726978016,204.12895195467394,204.12895195467394,204.12895195467394,204.12895195467394,204.12895195467394,204.12895195467394,204.12895195467394,204.12895195467394,55.53358556934878,47.844008828011084,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018,23.72144904415018
5065,14.594145345954797,217.430315816503,217.430315816503,217.430315816503,217.430315816503,217.430315816503,217.430315816503,217.430315816503,217.430315816503,27.335924463982142,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523,25.170631886645523
5066,24.355096337405666,251.7148262832639,251.7148262832639,251.7148262832639,251.7148262832639,251.7148262832639,251.7148262832639,251.7148262832639,251.7148262832639,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,65.369429300378,62.62641323101034,50.95781937083096,50.95781937083096,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155,48.667478531098155
