code_amc,dummy_atendida_sintetica,cobertura_continua_sintetica,dummy_atendida_real_1858,dummy_atendida_real_1860,dummy_atendida_real_1862,dummy_atendida_real_1863,dummy_atendida_real_1873,dummy_atendida_real_1875,dummy_atendida_real_1876,dummy_atendida_real_1880,dummy_atendida_real_1881,dummy_atendida_real_1882,dummy_atendida_real_1883,dummy_atendida_real_1884,dummy_atendida_real_1885,dummy_atendida_real_1886,dummy_atendida_real_1887,dummy_atendida_real_1888,dummy_atendida_real_1891,dummy_atendida_real_1892,dummy_atendida_real_1894,dummy_atendida_real_1895,dummy_atendida_real_1896,dummy_atendida_real_1900,dummy_atendida_real_1901,dummy_atendida_real_1902,dummy_atendida_real_1904,dummy_atendida_real_1905,dummy_atendida_real_1906,dummy_atendida_real_1907,dummy_atendida_real_1908,dummy_atendida_real_1910,dummy_atendida_real_1911,dummy_atendida_real_1912,dummy_atendida_real_1913,dummy_atendida_real_1914,dummy_atendida_real_1915,dummy_atendida_real_1916,dummy_atendida_real_1917,dummy_atendida_real_1918,dummy_atendida_real_1919,dummy_atendida_real_1920,dummy_atendida_real_1921,dummy_atendida_real_1922,dummy_atendida_real_1923,dummy_atendida_real_1924,dummy_atendida_real_1925,dummy_atendida_real_1926,dummy_atendida_real_1927,dummy_atendida_real_1929,dummy_atendida_real_1931,dummy_atendida_real_1932,dummy_atendida_real_1933,dummy_atendida_real_1934,dummy_atendida_real_1936,dummy_atendida_real_1937,dummy_atendida_real_1940,dummy_atendida_real_1941,dummy_atendida_real_1944,dummy_atendida_real_1947,dummy_atendida_real_1948,dummy_atendida_real_1949,dummy_atendida_real_1950,dummy_atendida_real_1951,dummy_atendida_real_1953,dummy_atendida_real_1955,dummy_atendida_real_1956,dummy_atendida_real_1957,dummy_atendida_real_1958,dummy_atendida_real_1961,dummy_atendida_real_1962,dummy_atendida_real_1966,dummy_atendida_real_1969,dummy_atendida_real_1972,dummy_atendida_real_1985,dummy_atendida_real_1996,dummy_atendida_real_2003,cobertura_continua_real_1858,cobertura_continua_real_1860,cobertura_continua_real_1862,cobertura_continua_real_1863,cobertura_continua_real_1873,cobertura_continua_real_1875,cobertura_continua_real_1876,cobertura_continua_real_1880,cobertura_continua_real_1881,cobertura_continua_real_1882,cobertura_continua_real_1883,cobertura_continua_real_1884,cobertura_continua_real_1885,cobertura_continua_real_1886,cobertura_continua_real_1887,cobertura_continua_real_1888,cobertura_continua_real_1891,cobertura_continua_real_1892,cobertura_continua_real_1894,cobertura_continua_real_1895,cobertura_continua_real_1896,cobertura_continua_real_1900,cobertura_continua_real_1901,cobertura_continua_real_1902,cobertura_continua_real_1904,cobertura_continua_real_1905,cobertura_continua_real_1906,cobertura_continua_real_1907,cobertura_continua_real_1908,cobertura_continua_real_1910,cobertura_continua_real_1911,cobertura_continua_real_1912,cobertura_continua_real_1913,cobertura_continua_real_1914,cobertura_continua_real_1915,cobertura_continua_real_1916,cobertura_continua_real_1917,cobertura_continua_real_1918,cobertura_continua_real_1919,cobertura_continua_real_1920,cobertura_continua_real_1921,cobertura_continua_real_1922,cobertura_continua_real_1923,cobertura_continua_real_1924,cobertura_continua_real_1925,cobertura_continua_real_1926,cobertura_continua_real_1927,cobertura_continua_real_1929,cobertura_continua_real_1931,cobertura_continua_real_1932,cobertura_continua_real_1933,cobertura_continua_real_1934,cobertura_continua_real_1936,cobertura_continua_real_1937,cobertura_continua_real_1940,cobertura_continua_real_1941,cobertura_continua_real_1944,cobertura_continua_real_1947,cobertura_continua_real_1948,cobertura_continua_real_1949,cobertura_continua_real_1950,cobertura_continua_real_1951,cobertura_continua_real_1953,cobertura_continua_real_1955,cobertura_continua_real_1956,cobertura_continua_real_1957,cobertura_continua_real_1958,cobertura_continua_real_1961,cobertura_continua_real_1962,cobertura_continua_real_1966,cobertura_continua_real_1969,cobertura_continua_real_1972,cobertura_continua_real_1985,cobertura_continua_real_1996,cobertura_continua_real_2003
3100,0,0.017518869625251395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.306255980104756e-4,9.449944646053567e-4,9.618136122659032e-4,9.618136122659032e-4,0.0017298984590220473,0.0017298984590220473,0.0017298984590220473,0.0017298984590220473,0.0017298984590220473,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.002841821761474259,0.0028823068504342394,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.010484675888329327,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407,0.049476598541407
3101,1,0.05005163726232778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0010596372272346046,0.0010796049764669725,0.001105260448280492,0.001105260448280492,0.001979959763219363,0.001979959763219363,0.001979959763219363,0.001979959763219363,0.001979959763219363,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0030138837652495688,0.0036918467846029195,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146,0.049699668047534146
3102,0,0.013597842183181665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.086006626305397e-4,9.217122817247947e-4,9.360744284332232e-4,9.360744284332232e-4,0.001717374181921887,0.001717374181921887,0.001717374181921887,0.001717374181921887,0.001717374181921887,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.002911618413313477,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.0071326184029059676,0.010293448414112002,0.014663267471013462,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477,0.025869724660396477
4001,1,0.18418645963725835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001483405490320415,0.001700013878798868,0.001700013878798868,0.0018859291376995889,0.0018859291376995889,0.0018859291376995889,0.001955904622967588,0.002216794551409864,0.002216794551409864,0.0026811330296330396,0.0030409040933417546,0.0030409040933417546,0.0030409040933417546,0.0030409040933417546,0.0036593447290145485,0.0036593447290145485,0.0036593447290145485,0.0036593447290145485,0.0036593447290145485,0.0036593447290145485,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.006584172142954661,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.02443687811307117,0.23298115019368648,0.23298115019368648,0.23298115019368648,0.23298115019368648,0.23298115019368648
4002,0,0.012850210318322763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011232919514092654,0.001146874725026908,0.0011792673848433238,0.001180613761434051,0.0020133835806104812,0.0020133835806104812,0.0020133835806104812,0.0020133835806104812,0.0020133835806104812,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0028759820361891476,0.0036708251669350894,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.012841577112890617,0.013235006170478568,0.013235006170478568,0.013235006170478568,0.013235006170478568,0.013235006170478568,0.013235006170478568
4003,0,0.011151130790723482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011431093938324582,0.0011676260180898737,0.0012014525213179267,0.0012014525213179267,0.002049048339075709,0.002049048339075709,0.002049048339075709,0.002049048339075709,0.002049048339075709,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.0029104639822244106,0.003746723084044872,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011146997507895698,0.011761537810253114,0.011761537810253114,0.011761537810253114,0.011761537810253114,0.011761537810253114,0.011761537810253114
4004,1,0.026503145440657072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015316797199904334,0.0015781616841680963,0.001646397336071656,0.001646397336071656,0.002498144519374177,0.002498144519374177,0.002498144519374177,0.002498144519374177,0.002498144519374177,0.002886393190472506,0.002886393190472506,0.002886393190472506,0.002886393190472506,0.002886393190472506,0.002886393190472506,0.002886393190472506,0.0035397462804968253,0.0035397462804968253,0.004094150977824656,0.004094150977824656,0.004094150977824656,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.004848312820859543,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.0062543104909730815,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006355816871740133,0.006496434567513139,0.006496434567513139,0.006496434567513139,0.006496434567513139,0.006496434567513139
4005,1,0.02228320738180842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015387763734754198,0.0015875910220712532,0.0016635276199697911,0.0016635276199697911,0.002314837390630423,0.002314837390630423,0.002314837390630423,0.002314837390630423,0.002314837390630423,0.002646381484092693,0.0028588185117122593,0.0028588185117122593,0.0028588185117122593,0.0028588185117122593,0.0028588185117122593,0.0028588185117122593,0.003201909315883876,0.003201909315883876,0.0036429353700521273,0.0036429353700521273,0.003961422697676158,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.0042617969471235055,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.005529262594495179,0.006409185383042861,0.006409185383042861,0.006409185383042861,0.006409185383042861,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.0064540652435970385,0.008428581370258363,0.008428581370258363,0.008428581370258363,0.008428581370258363,0.008428581370258363
4006,1,0.020526396056768564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0011815986253548945,0.0012059356325502765,0.0012360625124654507,0.0012360625124654507,0.0023836432543917732,0.0023836432543917732,0.0023836432543917732,0.0023836432543917732,0.0023836432543917732,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.003710005469697975,0.005164099446115016,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.01149831957692941,0.018978915680682412,0.018978915680682412,0.04639954207840857,0.04639954207840857,0.04639954207840857,0.04639954207840857
4007,1,0.19101197340506335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001122905262840175,0.0011445380444970136,0.001170791085889523,0.001170791085889523,0.0022588323899343835,0.0022588323899343835,0.0022588323899343835,0.0022588323899343835,0.0022588323899343835,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.0035883587933629667,0.004772727609121144,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.021579589362980954,0.12111649588575496,0.12111649588575496,0.1309651744002674,0.1309651744002674,0.1309651744002674,0.1309651744002674
4008,0,0.0031518743294907175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010142397289718455,0.0012987109324662993,0.0012987109324662993,0.001367899047279286,0.001367899047279286,0.001367899047279286,0.0014476420793552397,0.0015410498209509006,0.0015410498209509006,0.0015410498209509006,0.0015904715624968692,0.0015904715624968692,0.0015904715624968692,0.0015904715624968692,0.0021236836225507613,0.0021236836225507613,0.0021236836225507613,0.0021236836225507613,0.0021236836225507613,0.002506881501407193,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.002525955642865957,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.0030729900750653552,0.003153137998643349,0.003153137998643349,0.003153137998643349,0.003153137998643349,0.003153137998643349
4009,0,0.007004014237221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001133157952850525,0.0011698646829200942,0.001196718564714961,0.0012513561102177012,0.001860327075305103,0.001860327075305103,0.001860327075305103,0.001860327075305103,0.001860327075305103,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.0024818880019057566,0.003081730125267769,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.007000194560561003,0.0070314209522290205,0.0070314209522290205,0.0070314209522290205,0.0070314209522290205,0.0070314209522290205,0.0070314209522290205
4010,0,0.008781167695461964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011284692966108767,0.0011531291475117978,0.0011886875703773473,0.0012190894553488591,0.0019238050775060372,0.0019238050775060372,0.0019238050775060372,0.0019238050775060372,0.0019238050775060372,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.002639041714418349,0.0033150757859201478,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008775641973452847,0.008852656154677995,0.008852656154677995,0.008852656154677995,0.008852656154677995,0.008852656154677995,0.008852656154677995
4011,0,0.005573605278888313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012125815691316811,0.001649476161942899,0.001649476161942899,0.0017773700037473567,0.0017773700037473567,0.0017773700037473567,0.0018997951750372212,0.0020835929660885334,0.0020835929660885334,0.0020835929660885334,0.002170336176379522,0.002170336176379522,0.002170336176379522,0.002170336176379522,0.003352107061325551,0.003352107061325551,0.003352107061325551,0.003352107061325551,0.003352107061325551,0.003352107061325551,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.004500607008932964,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988,0.005902291320204988
